name,team,position,salary,projected_fpts,dk_avg_fpts,edge,value,floor,ceiling,predicted_ownership,ownership_tier,leverage_score,dk_id
Jonas Siegenthaler,NJD,D,2700,4.912690727265784,4.84,0.07269072726578418,1.8195150841725125,1.228172681816446,17.281726818164458,0.693022127440598,Contrarian (<5%),2.901728599786509,41767749
Adin Hill,VGK,G,8000,4.904582687241448,4.39,0.5145826872414485,0.613072835905181,0.9809165374482897,19.809165374482895,2.991436943318616,Contrarian (<5%),1.22877619185526,41768088
Nicolas Roy,TOR,C,2700,4.8947766709915905,4.31,0.5847766709915909,1.8128802485154039,1.2236941677478976,17.236941677478974,0.6824039061560482,Contrarian (<5%),2.909394499787606,41766631
Justin Hryckowian,DAL,C,2700,4.888043311838957,4.39,0.49804331183895734,1.8103864117922062,1.2220108279597393,17.22010827959739,0.2218548706546318,Contrarian (<5%),4.000510559179665,41767165
Ryan Lindgren,SEA,D,2800,4.868309895730935,4.99,-0.12169010426906546,1.7386821056181911,1.2170774739327337,17.170774739327335,0.693022127440598,Contrarian (<5%),2.8755146296230234,41767735
Berkly Catton,SEA,C,3300,4.868136228528532,4.33,0.5381362285285318,1.4751927965237976,1.217034057132133,17.17034057132133,0.14957184716593078,Contrarian (<5%),4.234738559864765,41767055
Jack Ahcan,COL,D,2500,4.849024425333873,2.81,2.039024425333873,1.9396097701335493,1.2122561063334683,17.122561063334683,0.693022127440598,Contrarian (<5%),2.864123478801967,41767789
Declan Chisholm,WSH,D,2500,4.838011036854057,3.6,1.2380110368540573,1.935204414741623,1.2095027592135144,17.095027592135143,0.693022127440598,Contrarian (<5%),2.8576183136884636,41767843
Urho Vaakanainen,NYR,D,2500,4.837502068319547,2.86,1.9775020683195472,1.9350008273278188,1.2093755170798868,17.093755170798868,0.693022127440598,Contrarian (<5%),2.85731768646909,41768017
Nikita Nesterenko,ANA,C,2500,4.836204093760226,3.74,1.0962040937602255,1.9344816375040903,1.2090510234400564,17.090510234400565,0.17748389652370541,Contrarian (<5%),4.1072358679708385,41767285
Victor Soderstrom,BOS,D,2500,4.829010034536959,3.75,1.0790100345369593,1.9316040138147836,1.2072525086342398,17.0725250863424,0.693022127440598,Contrarian (<5%),2.85230178405119,41767821
Nathan Walker,STL,W,2500,4.797569444511931,4.53,0.2675694445119303,1.9190277778047722,1.1993923611279826,16.993923611279826,0.17748389652370541,Contrarian (<5%),4.0744246767839725,41767211
Michael Rasmussen,DET,C,2500,4.793512580000574,4.83,-0.03648741999942651,1.9174050320002294,1.1983781450001434,16.983781450001434,0.6824039061560482,Contrarian (<5%),2.849204380981721,41766773
Ryan Strome,ANA,C,2900,4.771082397868771,3.6,1.1710823978687706,1.6452008268513003,1.1927705994671927,16.927705994671925,0.2041064810022612,Contrarian (<5%),3.962342594400346,41767111
Noah Juulsen,PHI,D,2500,4.767821689069011,3.37,1.3978216890690112,1.9071286756276045,1.1919554222672528,16.919554222672527,0.693022127440598,Contrarian (<5%),2.81616029217332,41767873
Cody Ceci,LAK,D,2500,4.766711057351306,4.21,0.5567110573513059,1.9066844229405224,1.1916777643378265,16.916777643378264,0.693022127440598,Contrarian (<5%),2.815504286738008,41767925
Ty Emberson,EDM,D,2500,4.730437780359671,5.06,-0.3295622196403283,1.8921751121438686,1.1826094450899178,16.826094450899177,0.693022127440598,Contrarian (<5%),2.7940791225870405,41767971
Steven Lorentz,TOR,C,2500,4.728740671314492,4.35,0.3787406713144925,1.8914962685257968,1.182185167828623,16.82185167828623,0.17748389652370541,Contrarian (<5%),4.015970566795172,41767379
Aatu Raty,VAN,C,2600,4.725558220086842,3.6,1.1255582200868415,1.8175223923410928,1.1813895550217104,16.813895550217104,0.6824039061560482,Contrarian (<5%),2.8088131528913194,41766635
Matt Luff,STL,W,2500,4.718390219959935,4.24,0.4783902199599348,1.887356087983974,1.1795975549899838,16.795975549899836,0.17748389652370541,Contrarian (<5%),4.0071802543457915,41767219
Colton White,NJD,D,2500,4.714710740153843,2.69,2.0247107401538433,1.8858842960615374,1.1786776850384608,16.78677685038461,0.693022127440598,Contrarian (<5%),2.7847897931973513,41767849
Elias Pettersson,VAN,D,5600,4.696087609542035,10.89,-6.193912390457966,0.8385870731325062,1.1740219023855087,16.740219023855087,2.3031131832766625,Contrarian (<5%),1.421715620681079,41766497
Luke Schenn,WPG,D,2500,4.689735578325523,3.98,0.7097355783255233,1.8758942313302094,1.1724338945813808,16.72433894581381,0.693022127440598,Contrarian (<5%),2.770037970747118,41767913
Matthew Kessel,STL,D,2500,4.661294702248602,3.13,1.5312947022486023,1.864517880899441,1.1653236755621506,16.653236755621506,0.693022127440598,Contrarian (<5%),2.7532390904395605,41767809
Taylor Raddysh,NYR,W,2500,4.658407360437799,3.91,0.748407360437799,1.8633629441751196,1.1646018401094498,16.646018401094498,0.17748389652370541,Contrarian (<5%),3.9562387003260517,41767441
Jesperi Kotkaniemi,CAR,C,2500,4.64889517379815,3.76,0.8888951737981499,1.85955806951926,1.1622237934495374,16.622237934495374,0.17748389652370541,Contrarian (<5%),3.948160299706109,41767311
Declan Carlile,TBL,D,2500,4.6460553336411134,2.81,1.8360553336411134,1.8584221334564455,1.1615138334102784,16.615138334102785,0.693022127440598,Contrarian (<5%),2.7442378090265844,41767939
Kyle Capobianco,DAL,D,2500,4.635150411189235,2.97,1.6651504111892348,1.854060164475694,1.1587876027973087,16.58787602797309,0.693022127440598,Contrarian (<5%),2.737796710428326,41768051
Sonny Milano,WSH,W,2500,4.625091379105653,3.71,0.915091379105653,1.8500365516422612,1.1562728447764132,16.562728447764133,0.17748389652370541,Contrarian (<5%),3.927944486341041,41767259
Adam Lowry,WPG,C,2500,4.617412102692694,4.42,0.19741210269269427,1.8469648410770776,1.1543530256731735,16.543530256731735,0.6824039061560482,Contrarian (<5%),2.7445324430103972,41766713
Adam Klapka,CGY,W,2700,4.61058103036727,3.84,0.7705810303672704,1.7076226038397295,1.1526452575918176,16.526452575918178,0.17748389652370541,Contrarian (<5%),3.915621304018784,41767155
Vincent Desharnais,SJS,D,2500,4.609337503331291,4.9,-0.290662496668709,1.8437350013325164,1.1523343758328228,16.523343758328227,0.693022127440598,Contrarian (<5%),2.722550065130803,41768039
Nick DeSimone,UTA,D,2500,4.601997829946436,3.15,1.451997829946436,1.8407991319785744,1.150499457486609,16.50499457486609,0.693022127440598,Contrarian (<5%),2.718214815599274,41767951
Gustav Nyquist,WPG,W,2500,4.594321255747951,3.93,0.6643212557479505,1.8377285022991803,1.1485803139369877,16.485803139369878,0.17748389652370541,Contrarian (<5%),3.901812389376874,41767337
Marcus Foligno,MIN,W,2600,4.58053673824654,4.92,-0.3394632617534601,1.7617448993255922,1.145134184561635,16.451341845616348,0.17748389652370541,Contrarian (<5%),3.890105632671235,41767187
Pierre-Olivier Joseph,VAN,D,2500,4.575794926672259,2.96,1.615794926672259,1.8303179706689037,1.1439487316680648,16.439487316680648,0.693022127440598,Contrarian (<5%),2.7027378157128115,41767837
Jonny Brodzinski,NYR,C,2500,4.566216653827443,3.85,0.7162166538274426,1.8264866615309772,1.1415541634568607,16.415541634568605,0.17748389652370541,Contrarian (<5%),3.877944035844837,41767445
Josh Mahura,SEA,D,2500,4.564671906540517,4.2,0.36467190654051684,1.825868762616207,1.1411679766351293,16.41167976635129,0.693022127440598,Contrarian (<5%),2.6961678955969077,41767935
Logan Mailloux,STL,D,2500,4.536444066957493,2.5,2.0364440669574932,1.8145776267829974,1.1341110167393733,16.341110167393733,0.693022127440598,Contrarian (<5%),2.679494847368237,41767805
Yakov Trenin,MIN,C,2500,4.503707960953523,3.98,0.5237079609535233,1.8014831843814094,1.1259269902383808,16.259269902383807,0.17748389652370541,Contrarian (<5%),3.8248573710857996,41767495
Travis Mitchell,NYI,D,2500,4.472726208003344,2.81,1.662726208003344,1.7890904832013377,1.118181552000836,16.18181552000836,0.693022127440598,Contrarian (<5%),2.6418592737266366,41767903
Brayden Pachal,CGY,D,2500,4.46900794376763,2.94,1.5290079437676298,1.787603177507052,1.1172519859419074,16.172519859419076,0.693022127440598,Contrarian (<5%),2.6396630447610208,41767865
Keegan Kolesar,VGK,W,2600,4.466345553105698,3.56,0.9063455531056976,1.7178252127329605,1.1165863882764244,16.165863882764242,0.17748389652370541,Contrarian (<5%),3.7931266544635758,41767179
Jonathan Aspirot,BOS,D,2500,4.460581748250256,4.2,0.2605817482502557,1.7842326993001023,1.115145437062564,16.15145437062564,0.693022127440598,Contrarian (<5%),2.63468603035536,41767811
Albert Johansson,DET,D,2500,4.4603726915669055,4.11,0.3503726915669052,1.7841490766267623,1.1150931728917264,16.150931728917264,0.693022127440598,Contrarian (<5%),2.6345625489903135,41768023
Michael McCarron,NSH,C,2500,4.442006734362323,4.66,-0.21799326563767707,1.7768026937449293,1.1105016835905808,16.105016835905808,0.6824039061560482,Contrarian (<5%),2.640273669187685,41766759
Scott Sabourin,TBL,W,2500,4.438735907084784,3.47,0.9687359070847834,1.7754943628339135,1.109683976771196,16.09683976771196,0.17748389652370541,Contrarian (<5%),3.769678651393278,41767367
Maveric Lamoureux,UTA,D,2500,4.437845372330411,5.74,-1.302154627669589,1.7751381489321645,1.1094613430826028,16.09461343082603,0.693022127440598,Contrarian (<5%),2.6212565685950366,41767957
Kailer Yamamoto,UTA,W,2600,4.411665673624908,3.88,0.5316656736249081,1.696794489855734,1.102916418406227,16.02916418406227,0.17748389652370541,Contrarian (<5%),3.746688754427557,41767183
Michael Brandsegg-Nygård,DET,W,2500,4.399040041250929,3.32,1.0790400412509293,1.7596160165003716,1.0997600103127323,15.997600103127322,0.17748389652370541,Contrarian (<5%),3.7359662023729143,41767461
Mark Jankowski,CAR,W,2500,4.39559036861806,4.28,0.11559036861805971,1.758236147447224,1.098897592154515,15.98897592154515,0.6824039061560482,Contrarian (<5%),2.612684357504312,41766705
Joel Hanley,CGY,D,2500,4.368662975819962,3.39,0.9786629758199621,1.747465190327985,1.0921657439549906,15.921657439549906,0.693022127440598,Contrarian (<5%),2.580393312652225,41767861
Trevor van Riemsdyk,WSH,D,2500,4.362976177874765,3.74,0.6229761778747651,1.7451904711499062,1.0907440444686913,15.907440444686912,0.693022127440598,Contrarian (<5%),2.5770343500887565,41767841
Daemon Hunt,MIN,D,2500,4.357507988488495,3.92,0.4375079884884947,1.743003195395398,1.0893769971221237,15.893769971221236,0.693022127440598,Contrarian (<5%),2.5738045107986243,41768059
Calle Jarnkrok,TOR,C,2500,4.344220826064507,3.3,1.0442208260645076,1.737688330425803,1.0860552065161269,15.860552065161269,0.17748389652370541,Contrarian (<5%),3.689409968909115,41767377
Ville Koivunen,PIT,W,2500,4.33705350856987,3.27,1.0670535085698698,1.7348214034279479,1.0842633771424675,15.842633771424675,0.17748389652370541,Contrarian (<5%),3.683322991825354,41767425
Nick Leddy,SJS,D,2500,4.33608323424593,3.78,0.5560832342459299,1.734433293698372,1.0840208085614824,15.840208085614824,0.693022127440598,Contrarian (<5%),2.5611497711497377,41768047
Cole Schwindt,FLA,W,2500,4.335589469709612,3.32,1.0155894697096124,1.7342357878838448,1.083897367427403,15.83897367427403,0.6824039061560482,Contrarian (<5%),2.5770205679179354,41766745
Travis Hamonic,DET,D,2500,4.334283563746648,4.04,0.29428356374664766,1.733713425498659,1.083570890936662,15.83570890936662,0.693022127440598,Contrarian (<5%),2.5600867782507595,41768025
Nate Danielson,DET,C,2500,4.325036608603024,3.69,0.6350366086030239,1.7300146434412096,1.081259152150756,15.81259152150756,0.6824039061560482,Contrarian (<5%),2.5707480782571737,41766775
Andrew Mangiapane,EDM,W,2500,4.293688882686421,3.63,0.6636888826864213,1.7174755530745685,1.0734222206716053,15.734222206716053,0.17748389652370541,Contrarian (<5%),3.646494780406519,41767387
Zach Metsa,BUF,D,2500,4.285626988484446,2.2,2.085626988484446,1.7142507953937784,1.0714067471211115,15.714067471211115,0.693022127440598,Contrarian (<5%),2.531347298433235,41768029
Nico Sturm,MIN,C,2500,4.280786741197197,3.72,0.5607867411971967,1.7123146964788787,1.0701966852992992,15.701966852992992,0.6824039061560482,Contrarian (<5%),2.5444465062958197,41766791
Juuso Parssinen,NYR,C,2500,4.26097380488566,3.69,0.5709738048856603,1.7043895219542642,1.065243451221415,15.65243451221415,0.17748389652370541,Contrarian (<5%),3.618710894871145,41767453
Mason Appleton,DET,C,2500,4.260766087470184,3.68,0.5807660874701841,1.7043064349880737,1.065191521867546,15.65191521867546,0.17748389652370541,Contrarian (<5%),3.618534487010206,41767459
Mathieu Joseph,STL,W,2500,4.254424145207877,4.02,0.23442414520787747,1.7017696580831507,1.0636060363019693,15.636060363019693,0.17748389652370541,Contrarian (<5%),3.6131484751241576,41767207
Sandis Vilmanis,FLA,W,2800,4.24510816112279,3.12,1.1251081611227898,1.5161100575438535,1.0612770402806975,15.612770402806975,0.14957184716593078,Contrarian (<5%),3.6927732456117157,41767143
Vincent Iorio,SJS,D,2500,4.228619972574903,3.98,0.24861997257490343,1.6914479890299614,1.0571549931437259,15.571549931437259,0.693022127440598,Contrarian (<5%),2.4976755495614573,41768045
Casey Cizikas,NYI,C,2500,4.212546631705596,4.0,0.21254663170559596,1.6850186526822384,1.053136657926399,15.53136657926399,0.6824039061560482,Contrarian (<5%),2.5038854322030257,41766711
Dennis Cholowski,NJD,D,2500,4.2114247603510035,3.03,1.1814247603510037,1.6845699041404014,1.0528561900877509,15.52856190087751,0.693022127440598,Contrarian (<5%),2.487519030077631,41767853
Ryan Winterton,SEA,C,2500,4.203820714151279,3.69,0.513820714151279,1.6815282856605116,1.0509551785378197,15.509551785378196,0.17748389652370541,Contrarian (<5%),3.570172574387005,41767349
Nick Foligno,CHI,W,2500,4.194132839360148,4.36,-0.16586716063985207,1.6776531357440594,1.048533209840037,15.48533209840037,0.7847644920794554,Contrarian (<5%),2.349964299476567,41766647
Justin Barron,NSH,D,2500,4.185502374410284,3.22,0.9655023744102835,1.6742009497641135,1.046375593602571,15.46375593602571,0.693022127440598,Contrarian (<5%),2.472207720484821,41768009
Dakota Mermis,TOR,D,2500,4.18309564746501,2.79,1.3930956474650102,1.6732382589860042,1.0457739118662526,15.457739118662525,0.693022127440598,Contrarian (<5%),2.470786163786734,41767969
Alec Regula,EDM,D,2500,4.150765901216483,4.14,0.01076590121648291,1.660306360486593,1.0376914753041206,15.376914753041206,0.693022127440598,Contrarian (<5%),2.4516902844567916,41767975
Jacob Bernard-Docker,DET,D,2600,4.149229844378678,3.94,0.2092298443786782,1.5958576324533378,1.0373074610946695,15.373074610946695,0.4158132764643587,Contrarian (<5%),2.930633518807188,41767779
David Kampf,VAN,C,2500,4.145303626467427,3.58,0.5653036264674265,1.6581214505869706,1.0363259066168566,15.363259066168567,0.17748389652370541,Contrarian (<5%),3.520475854239398,41767251
Reid Schaefer,NSH,W,2500,4.132062111201903,4.24,-0.10793788879809707,1.6528248444807612,1.0330155278004758,15.330155278004758,0.17748389652370541,Contrarian (<5%),3.5092302522361636,41767437
Andre Lee,LAK,W,2500,4.105614197087252,3.56,0.5456141970872523,1.642245678834901,1.026403549271813,15.264035492718131,0.17748389652370541,Contrarian (<5%),3.486768871496492,41767345
Isaac Howard,EDM,W,2500,4.096885211828822,3.1,0.9968852118288223,1.638754084731529,1.0242213029572056,15.242213029572056,0.17748389652370541,Contrarian (<5%),3.479355619150366,41767391
Nic Dowd,WSH,C,3200,4.069674686744778,3.96,0.10967468674477843,1.271773339607743,1.0174186716861946,15.174186716861946,0.40944234369362886,Contrarian (<5%),2.887436087722227,41766581
Tanner Pearson,WPG,W,2500,4.039592572930655,3.7,0.3395925729306546,1.615837029172262,1.0098981432326637,15.098981432326637,0.17748389652370541,Contrarian (<5%),3.4306987848044246,41767335
Marc Gatcomb,NYI,C,2500,4.033072629421154,3.76,0.2730726294211543,1.6132290517684615,1.0082681573552885,15.082681573552886,0.17748389652370541,Contrarian (<5%),3.42516160206354,41767319
Jayden Struble,MTL,D,2500,4.018923773883881,1.98,2.0389237738838806,1.6075695095535523,1.0047309434709701,15.047309434709701,0.4158132764643587,Contrarian (<5%),2.838597321194884,41767827
Paul Cotter,NJD,W,2500,3.9679721201797635,3.12,0.8479721201797634,1.5871888480719054,0.9919930300449409,14.919930300449408,0.17748389652370541,Contrarian (<5%),3.3698737892674693,41767267
Elias Salomonsson,WPG,D,2500,3.960491509541472,3.11,0.850491509541472,1.5841966038165887,0.990122877385368,14.90122877385368,0.4158132764643587,Contrarian (<5%),2.7973261554883946,41767909
Simon Benoit,TOR,D,2500,3.9586858925098674,3.71,0.2486858925098674,1.583474357003947,0.9896714731274668,14.896714731274669,0.4158132764643587,Contrarian (<5%),2.7960508340447974,41767961
Sam Carrick,NYR,C,2500,3.946023468238962,3.3,0.6460234682389623,1.5784093872955849,0.9865058670597405,14.865058670597405,0.6824039061560482,Contrarian (<5%),2.345467371895745,41766767
Tyson Jost,NSH,C,2500,3.939453928050555,3.26,0.6794539280505552,1.5757815712202219,0.9848634820126387,14.848634820126387,0.6824039061560482,Contrarian (<5%),2.341562518748193,41766763
Steven Santini,TBL,D,2500,3.931954405045659,1.92,2.011954405045659,1.5727817620182636,0.9829886012614147,14.829886012614148,0.4158132764643587,Contrarian (<5%),2.7771701751976337,41767947
Dominic Toninato,CHI,C,2500,3.9274611067213345,2.8,1.1274611067213347,1.5709844426885338,0.9818652766803336,14.818652766803336,0.6824039061560482,Contrarian (<5%),2.334434134603733,41766651
Arber Xhekaj,MTL,D,2500,3.9261888356129284,2.35,1.5761888356129283,1.5704755342451713,0.9815472089032321,14.81547208903232,0.4158132764643587,Contrarian (<5%),2.773097908375042,41767825
Dmitri Simashev,UTA,D,2500,3.9203553718033093,3.05,0.8703553718033095,1.5681421487213236,0.9800888429508273,14.800888429508273,0.4158132764643587,Contrarian (<5%),2.768977687222584,41767953
Radek Faksa,DAL,C,2500,3.918091670757841,3.87,0.04809167075784071,1.5672366683031362,0.9795229176894602,14.795229176894601,0.6824039061560482,Contrarian (<5%),2.3288650581594794,41766789
Fedor Svechkov,NSH,C,2500,3.9114477398036813,3.44,0.4714477398036814,1.5645790959214725,0.9778619349509203,14.778619349509203,0.6824039061560482,Contrarian (<5%),2.324915988064095,41766761
Ethan Cardwell,SJS,W,2500,3.8908020162843417,2.69,1.2008020162843418,1.5563208065137366,0.9727005040710854,14.727005040710853,0.14957184716593078,Contrarian (<5%),3.384566198168854,41767483
Jacob Melanson,SEA,W,2500,3.869373442422099,2.99,0.8793734424220987,1.5477493769688395,0.9673433606055247,14.673433606055248,0.14957184716593078,Contrarian (<5%),3.3659257157013416,41767347
Alexey Toropchenko,STL,W,2500,3.8693648160282907,4.27,-0.40063518397170883,1.5477459264113163,0.9673412040070727,14.673412040070726,0.14957184716593078,Contrarian (<5%),3.3659182116955417,41767213
Jeff Malott,LAK,W,2500,3.864900352188536,3.24,0.6249003521885359,1.5459601408754144,0.966225088047134,14.66225088047134,0.14957184716593078,Contrarian (<5%),3.362034623339789,41767341
Victor Mancini,VAN,D,2500,3.816991822631951,2.89,0.9269918226319507,1.5267967290527804,0.9542479556579877,14.542479556579877,0.4158132764643587,Contrarian (<5%),2.6959712033241683,41767833
Adam Erne,DAL,W,2500,3.796575181069451,3.38,0.4165751810694509,1.5186300724277804,0.9491437952673627,14.491437952673627,0.14957184716593078,Contrarian (<5%),3.302599302887632,41767491
Beck Malenstyn,BUF,W,2500,3.793053280300298,3.95,-0.1569467196997021,1.5172213121201192,0.9482633200750745,14.482633200750746,0.14957184716593078,Contrarian (<5%),3.2995356398570563,41767467
Barclay Goodrow,SJS,C,2500,3.718177304644341,3.68,0.03817730464434099,1.4872709218577365,0.9295443261610853,14.295443261610853,0.14957184716593078,Contrarian (<5%),3.2344018460532586,41767479
Connor Clattenburg,EDM,C,2500,3.7016642017306536,3.38,0.3216642017306537,1.4806656806922613,0.9254160504326634,14.254160504326634,0.14957184716593078,Contrarian (<5%),3.2200372781018096,41767389
Colton Dach,CHI,C,2500,3.659828753075628,3.35,0.30982875307562807,1.4639315012302512,0.914957188268907,14.14957188268907,0.14957184716593078,Contrarian (<5%),3.183645078033442,41767201
Nikita Grebenkin,PHI,W,2500,3.6516217250713874,2.76,0.8916217250713876,1.460648690028555,0.9129054312678468,14.129054312678468,0.14957184716593078,Contrarian (<5%),3.1765058739684906,41767297
Landon Slaggert,CHI,W,2500,3.648692854385752,3.26,0.3886928543857522,1.4594771417543009,0.912173213596438,14.121732135964379,0.14957184716593078,Contrarian (<5%),3.173958081333471,41767199
Ryan Lomberg,CGY,W,2500,3.6311742762515977,2.76,0.8711742762515979,1.452469710500639,0.9077935690628994,14.077935690628994,0.14957184716593078,Contrarian (<5%),3.158718861464488,41767287
Kevin Stenlund,UTA,C,2500,3.5833224256727068,3.86,-0.2766775743272931,1.4333289702690828,0.8958306064181767,13.958306064181766,0.40944234369362886,Contrarian (<5%),2.5423689317309277,41766735
Adam Engstrom,MTL,D,2500,3.5522564621456234,1.54,2.0122564621456234,1.4209025848582493,0.8880641155364059,13.880641155364058,0.4158132764643587,Contrarian (<5%),2.5089865458929017,41767831
Adam Boqvist,NYI,D,2500,3.5406240051727256,2.24,1.3006240051727254,1.4162496020690902,0.8851560012931814,13.851560012931813,0.4158132764643587,Contrarian (<5%),2.5007704504753288,41767895
Jesper Boqvist,FLA,C,2500,3.5356365275296,2.88,0.6556365275295999,1.41425461101184,0.8839091318824,13.839091318824,0.14957184716593078,Contrarian (<5%),3.0756116168346463,41767403
Elmer Soderblom,DET,W,2500,3.507824405086079,2.84,0.6678244050860793,1.4031297620344316,0.8769561012715198,13.769561012715197,0.14957184716593078,Contrarian (<5%),3.0514181551453343,41767457
Michael Callahan,BOS,D,2500,3.499394356533247,5.04,-1.540605643466753,1.3997577426132988,0.8748485891333118,13.748485891333118,0.4158132764643587,Contrarian (<5%),2.471649626900034,41767819
Philip Tomasino,PIT,W,2500,3.4986298658744652,3.4,0.09862986587446532,1.399451946349786,0.8746574664686163,13.746574664686163,0.14957184716593078,Contrarian (<5%),3.0434199258617265,41767419
David Jiricek,MIN,D,2500,3.486901008656439,2.0,1.4869010086564391,1.3947604034625756,0.8717252521641098,13.717252521641099,0.4158132764643587,Contrarian (<5%),2.4628254774980687,41768061
Joel Kiviranta,COL,W,2500,3.4184811836028017,2.63,0.7884811836028018,1.3673924734411207,0.8546202959007004,13.546202959007005,0.14957184716593078,Contrarian (<5%),2.973699462134943,41767191
Sam Colangelo,ANA,W,2500,3.4112002679478457,2.16,1.2512002679478456,1.3644801071791384,0.8528000669869614,13.528000669869614,0.14957184716593078,Contrarian (<5%),2.967365873092287,41767283
Zack Ostapchuk,SJS,C,2500,3.3792622339176077,2.73,0.6492622339176077,1.351704893567043,0.8448155584794019,13.44815558479402,0.40944234369362886,Contrarian (<5%),2.3975881305380726,41766779
Cole Reinhardt,VGK,W,2500,3.3680129384550797,2.24,1.1280129384550794,1.3472051753820318,0.8420032346137699,13.420032346137699,0.14957184716593078,Contrarian (<5%),2.929797686641621,41767301
Ross Johnston,ANA,W,2500,3.3647706568472597,2.5,0.8647706568472597,1.3459082627389038,0.8411926642118149,13.41192664211815,0.14957184716593078,Contrarian (<5%),2.926977261266893,41767281
Conor Geekie,TBL,C,2500,3.3511419514777168,3.17,0.18114195147771683,1.3404567805910867,0.8377854878694292,13.377854878694292,0.14957184716593078,Contrarian (<5%),2.9151217992501937,41767369
Zakhar Bardakov,COL,C,2500,3.32007036603878,2.84,0.48007036603878017,1.328028146415512,0.830017591509695,13.30017591509695,0.14957184716593078,Contrarian (<5%),2.888092966284652,41767193
Tyson Kozak,BUF,C,2500,3.3200407702480974,3.34,-0.019959229751902452,1.3280163080992389,0.8300101925620244,13.300101925620243,0.14957184716593078,Contrarian (<5%),2.888067221229434,41767465
Noah Gregor,FLA,W,2500,3.2864962148510894,2.4,0.8864962148510895,1.3145984859404358,0.8216240537127724,13.216240537127725,0.14957184716593078,Contrarian (<5%),2.858887178694723,41767405
Tye Kartye,SEA,W,2500,3.269420246764669,3.16,0.10942024676466877,1.3077680987058675,0.8173550616911672,13.173550616911673,0.14957184716593078,Contrarian (<5%),2.8440329804743,41767351
Kyle MacLean,NYI,C,2500,3.24145213031638,2.57,0.6714521303163803,1.296580852126552,0.810363032579095,13.10363032579095,0.14957184716593078,Contrarian (<5%),2.8197038213032233,41767321
Nathan Bastian,DAL,W,2500,3.2399439298262696,2.39,0.8499439298262694,1.2959775719305078,0.8099859824565674,13.099859824565673,0.14957184716593078,Contrarian (<5%),2.818391854161866,41767489
Arshdeep Bains,VAN,W,2500,3.2378017608409517,2.21,1.0278017608409518,1.2951207043363806,0.8094504402102379,13.094504402102379,0.14957184716593078,Contrarian (<5%),2.8165284047475483,41767255
Mattias Janmark,EDM,C,2500,3.227355166163058,2.63,0.5973551661630583,1.2909420664652234,0.8068387915407645,13.068387915407646,0.14957184716593078,Contrarian (<5%),2.8074410260824845,41767385
Florian Xhekaj,MTL,W,2500,3.2141912871467566,3.24,-0.0258087128532436,1.2856765148587026,0.8035478217866892,13.035478217866892,0.14957184716593078,Contrarian (<5%),2.795989911435971,41767243
Adam Ginning,PHI,D,2500,3.2062087005317745,1.9,1.3062087005317746,1.2824834802127099,0.8015521751329436,13.015521751329436,0.4158132764643587,Contrarian (<5%),2.2645703030405837,41767875
Jansen Harkins,ANA,C,2800,3.192678285865341,2.87,0.322678285865341,1.1402422449519076,0.7981695714663353,12.981695714663353,0.47085869524767315,Contrarian (<5%),2.170622029281838,41766615
Curtis Lazar,EDM,C,2500,3.179055970449681,2.7,0.47905597044968085,1.2716223881798725,0.7947639926124203,12.947639926124204,0.40944234369362886,Contrarian (<5%),2.255541693261852,41766743
Jack Finley,TBL,C,2500,3.174586522544978,2.22,0.9545865225449779,1.2698346090179913,0.7936466306362445,12.936466306362444,0.40944234369362886,Contrarian (<5%),2.252370617889595,41766733
Ozzy Wiesblatt,NSH,C,2500,3.171026362499633,2.94,0.23102636249963293,1.268410544999853,0.7927565906249082,12.927565906249082,0.14957184716593078,Contrarian (<5%),2.758441214715936,41767433
Colin Blackwell,DAL,C,2500,3.141701693292264,2.74,0.4017016932922637,1.2566806773169055,0.785425423323066,12.854254233230659,0.14957184716593078,Contrarian (<5%),2.732932005109191,41767487
Brennan Othmann,NYR,W,2500,3.111558267031488,2.54,0.571558267031488,1.2446233068125951,0.777889566757872,12.77889566757872,0.14957184716593078,Contrarian (<5%),2.706710567680039,41767439
Mitchell Chaffee,TBL,W,2500,3.102449772040111,2.09,1.012449772040111,1.2409799088160445,0.7756124430100277,12.756124430100277,0.14957184716593078,Contrarian (<5%),2.6987871873242724,41767363
Brandon Duhaime,WSH,W,2500,3.1011240636707567,2.83,0.2711240636707566,1.2404496254683026,0.7752810159176892,12.752810159176892,0.14957184716593078,Contrarian (<5%),2.697633968086499,41767257
Jacob Moverare,LAK,D,2500,3.093504276283471,1.26,1.833504276283471,1.2374017105133883,0.7733760690708678,12.733760690708678,0.4158132764643587,Contrarian (<5%),2.1849662859559618,41767927
Ben Jones,MIN,C,2500,3.0468247659222127,2.63,0.41682476592221285,1.218729906368885,0.7617061914805532,12.617061914805532,0.14957184716593078,Contrarian (<5%),2.6503996017592364,41767501
Aleksanteri Kaskimaki,STL,C,2500,3.013092081707637,2.58,0.4330920817076369,1.2052368326830547,0.7532730204269092,12.532730204269093,0.40944234369362886,Contrarian (<5%),2.137790236819076,41766657
Hendrix Lapierre,WSH,C,2500,3.0092388926191496,2.36,0.6492388926191497,1.2036955570476597,0.7523097231547874,12.523097231547874,0.40944234369362886,Contrarian (<5%),2.1350563973642536,41766675
Angus Crookshank,NJD,C,2500,3.0040953553888587,2.95,0.05409535538885857,1.2016381421555435,0.7510238388472147,12.510238388472146,0.14957184716593078,Contrarian (<5%),2.613229754012272,41767279
