game_date,player_name,actual,predicted,error
2025-12-13,B. Duhaime,4.5,4.5577984,0.057798386
2025-12-13,R. Colton,3.0,2.925732,0.0742681
2025-12-13,B. Hagel,2.8,4.7693167,1.9693167
2025-12-13,J. Brazeau,7.1,4.5401745,2.5598254
2025-12-13,T. Moore,6.0,3.0053422,2.9946578
2025-12-13,N. Hague,2.1,7.937536,5.837536
2025-12-13,M. Ferraro,-0.5,7.57,8.07
2025-12-13,M. Rasmussen,0.0,5.347451,5.347451
2025-12-13,C. Glass,15.0,3.3388195,11.6611805
2025-12-13,M. Anderson,1.3,6.961084,5.661084
2025-12-13,U. Vaakanainen,1.6,7.807793,6.207793
2025-12-13,N. Hischier,3.0,3.9836125,0.98361254
2025-12-13,J. Boqvist,1.3,4.922511,3.6225111
2025-12-13,G. Vilardi,23.1,5.7687597,17.331242
2025-12-13,O. Tippett,2.3,4.199008,1.899008
2025-12-13,N. Suzuki,12.0,4.4037924,7.5962076
2025-12-13,J. Studnicka,2.8,9.751513,6.9515123
2025-12-13,J. Robertson,-0.5,6.826796,7.326796
2025-12-13,M. Frost,11.3,3.7790747,7.5209255
2025-12-13,M. Heiskanen,9.7,4.381359,5.3186407
2025-12-13,M. Necas,4.5,3.880424,0.619576
2025-12-13,D. Samberg,6.3,5.6954265,0.6045737
2025-12-13,R. Poehling,2.8,7.4919534,4.6919537
2025-12-13,C. Makar,7.0,4.8439283,2.1560717
2025-12-13,A. Texier,5.5,4.8557954,0.6442046
2025-12-13,A. Iafallo,17.5,3.4831479,14.016852
2025-12-13,N. Pionk,9.1,3.9669342,5.133066
2025-12-13,E. Luostarinen,6.8,3.622181,3.1778193
2025-12-13,F. Zetterlund,13.0,3.4682844,9.531715
2025-12-13,D. Batherson,6.5,6.0304055,0.46959448
2025-12-13,N. Cates,1.8,3.8296022,2.0296023
2025-12-13,N. Perbix,1.3,5.9657965,4.6657963
2025-12-13,B. Jones,0.5,7.303401,6.803401
2025-12-13,M. Barron,13.8,3.9277978,9.872202
2025-12-13,S. Walker,3.8,4.097642,0.297642
2025-12-13,C. D'Astous,1.5,3.417003,1.9170029
2025-12-13,P. Kelly,7.6,3.8445916,3.7554083
2025-12-13,Z. Whitecloud,9.7,7.7881784,1.9118214
2025-12-13,E. Robinson,0.0,4.3919854,4.3919854
2025-12-13,M. Fehérváry,1.8,6.044941,4.2449408
2025-12-13,J. Farabee,4.5,3.6756394,0.8243606
2025-12-13,P. Kurashev,0.0,2.9611661,2.9611661
2025-12-13,B. Tkachuk,15.5,5.134275,10.365725
2025-12-13,E. Bouchard,10.3,3.7442515,6.555749
2025-12-13,I. Lundestrom,3.0,6.8377867,3.8377867
2025-12-13,J. Veleno,14.7,7.842233,6.8577666
2025-12-13,K. Miller,1.0,3.4537454,2.4537454
2025-12-13,A. Svechnikov,6.3,3.6559632,2.644037
2025-12-13,A. Regula,8.0,9.346817,1.346817
2025-12-13,T. Emberson,13.5,8.093686,5.406314
2025-12-13,J. Drury,12.0,3.9698896,8.03011
2025-12-13,O. Bäck,1.5,6.703818,5.203818
2025-12-13,T. Dellandrea,4.3,6.456335,2.1563349
2025-12-13,K. Bahl,5.6,6.8832684,1.2832685
2025-12-13,N. Dobson,11.5,4.516368,6.983632
2025-12-13,R. Sandin,5.1,6.2024207,1.1024208
2025-12-13,J. Bernard-Docker,2.6,8.8302,6.2302003
2025-12-13,K. Marchenko,4.5,4.8589735,0.3589735
2025-12-13,I. Lyubushkin,0.0,8.950493,8.950493
2025-12-13,C. Dewar,7.5,3.38771,4.11229
2025-12-13,P. Holmberg,1.5,3.7191591,2.2191591
2025-12-13,P. Cotter,15.1,4.328273,10.771728
2025-12-13,C. Koepke,1.5,5.2323017,3.7323017
2025-12-13,S. Stastney,6.8,5.4285355,1.3714647
2025-12-13,A. Crookshank,2.6,13.70471,11.10471
2025-12-13,Y. Sharangovich,4.5,3.8528154,0.6471846
2025-12-13,S. Benoit,2.1,8.1560135,6.0560136
2025-12-13,C. Reinhardt,5.0,6.539689,1.5396891
2025-12-13,K. MacLean,5.6,7.8287187,2.2287188
2025-12-13,N. Sturm,7.0,6.254673,0.745327
2025-12-13,M. Robertson,15.0,6.872363,8.127637
2025-12-13,K. Korczak,12.4,8.021057,4.3789425
2025-12-13,D. Cozens,24.0,4.097253,19.902748
2025-12-13,A. Turcotte,0.0,4.4836044,4.4836044
2025-12-13,T. Zegras,15.5,5.7758584,9.724142
2025-12-13,C. Caufield,7.0,5.5740724,1.4259276
2025-12-13,M. Seider,9.4,2.9010198,6.4989796
2025-12-13,B. Brink,12.8,3.8260803,8.97392
2025-12-13,J. Beecher,2.8,8.044466,5.244466
2025-12-13,M. Boldy,7.6,6.1087904,1.4912095
2025-12-13,D. Helleson,6.4,7.59233,1.1923299
2025-12-13,H. Thrun,2.8,11.774346,8.974346
2025-12-13,A. Vlasic,5.1,7.2775745,2.1775746
2025-12-13,C. McMichael,0.8,3.837251,3.037251
2025-12-13,T. Harley,7.4,5.299675,2.100325
2025-12-13,N. Robertson,3.5,3.4109807,0.0890193
2025-12-13,S. Holmstrom,1.5,3.5444436,2.0444436
2025-12-13,P. Dorofeyev,13.0,4.2329364,8.767063
2025-12-13,J. LaCombe,9.2,3.7702537,5.429746
2025-12-13,J. Spence,2.8,4.01513,1.2151301
2025-12-13,A. Johansson,7.4,7.2816086,0.118391514
2025-12-13,V. Podkolzin,24.0,3.798557,20.201443
2025-12-13,I. Mikheyev,3.0,3.4960961,0.49609613
2025-12-13,J. Kiviranta,1.5,6.2551823,4.7551823
2025-12-13,A. Protas,2.0,3.9768336,1.9768336
2025-12-13,D. Voronkov,1.3,4.1135397,2.8135397
2025-12-13,M. Crozier,1.5,6.913699,5.413699
2025-12-13,E. Soderblom,0.0,4.0242743,4.0242743
2025-12-13,L. Crevier,1.0,5.25979,4.25979
2025-12-13,B. Schneider,6.8,7.4728184,0.6728182
2025-12-13,C. Zary,3.0,3.262777,0.2627771
2025-12-13,L. Raymond,10.0,3.2614622,6.738538
2025-12-13,J. Sourdif,1.3,4.0195684,2.7195685
2025-12-13,R. Greig,1.8,3.173178,1.373178
2025-12-13,S. Jarvis,14.3,5.7563195,8.54368
2025-12-13,D. Hunt,1.3,12.326039,11.026039
2025-12-13,T. Kleven,2.5,6.2129273,3.7129273
2025-12-13,A. Nikishin,10.0,3.426893,6.573107
2025-12-13,J. Sanderson,5.1,3.763713,1.336287
2025-12-13,A. Lafrenière,2.5,3.6466415,1.1466415
2025-12-13,D. Mercer,4.5,3.3887696,1.1112304
2025-12-13,A. Lundell,19.0,4.584151,14.41585
2025-12-13,T. Stützle,18.0,4.763145,13.236855
2025-12-13,B. Faber,4.1,4.609364,0.5093641
2025-12-13,Q. Byfield,2.5,3.0956445,0.5956445
2025-12-13,E. Andrae,10.5,7.811599,2.6884012
2025-12-13,B. Berard,-0.5,8.769107,9.269107
2025-12-13,J. Drysdale,6.0,3.382467,2.617533
2025-12-13,M. Bourque,1.0,3.3636644,2.3636644
2025-12-13,L. Evangelista,1.0,4.1952467,3.1952467
2025-12-13,H. Lapierre,1.0,4.957057,3.957057
2025-12-13,C. Perfetti,4.5,3.1231928,1.3768072
2025-12-13,A. Laferriere,8.3,3.3029943,4.997006
2025-12-13,W. Cuylle,17.1,3.9343393,13.165661
2025-12-13,Y. Kuznetsov,2.3,7.920927,5.620927
2025-12-13,B. Trineyev,1.3,11.870492,10.570492
2025-12-13,W. Kaiser,5.1,5.9050894,0.8050895
2025-12-13,I. Moore,9.9,8.090924,1.8090754
2025-12-13,A. Zub,-1.0,5.588039,6.588039
2025-12-13,B. McMann,-0.5,3.923227,4.4232273
2025-12-13,J. Malott,1.3,6.466938,5.166938
2025-12-13,E. Chinakhov,12.0,4.3243055,7.6756945
2025-12-13,E. Heineman,4.1,3.7544098,0.3455901
2025-12-13,A. Wilsby,2.1,8.528382,6.4283824
2025-12-13,M. Kiersted,2.8,14.569735,11.769734
2025-12-13,J. Moser,21.7,3.2838027,18.416199
2025-12-13,K. Johnson,5.5,3.1570904,2.3429096
2025-12-13,W. Eklund,20.8,4.2228746,16.577126
2025-12-13,M. Coronato,2.5,4.3976336,1.8976336
2025-12-13,L. Hughes,4.3,3.3604627,0.9395375
2025-12-13,L. Stankoven,5.0,3.444433,1.555567
2025-12-13,C. Dach,4.5,4.825244,0.32524395
2025-12-13,C. Sillinger,9.3,3.53455,5.7654505
2025-12-13,M. Samoskevich,4.5,3.2720718,1.2279282
2025-12-13,M. Knies,10.3,4.1817636,6.1182365
2025-12-13,S. Helenius,0.0,9.956331,9.956331
2025-12-13,B. Clarke,8.2,3.706305,4.493695
2025-12-13,Z. Bolduc,17.1,3.8371906,13.26281
2025-12-13,W. Johnston,1.0,5.3872967,4.3872967
2025-12-13,M. McTavish,1.3,3.6203475,2.3203475
2025-12-13,V. Koivunen,1.3,4.702177,3.402177
2025-12-13,S. Edvinsson,14.5,3.7026346,10.797365
2025-12-13,F. Svechkov,7.0,3.7571764,3.2428236
2025-12-13,O. Kapanen,10.9,3.9974854,6.9025145
2025-12-13,O. Zellweger,9.2,3.2517438,5.948256
2025-12-13,T. Murchison,1.3,11.127882,9.827882
2025-12-13,J. Blake,3.5,3.7281964,0.22819638
2025-12-13,V. Iorio,3.1,11.585484,8.485483
2025-12-13,J. Chmelar,1.3,11.069298,9.769298
2025-12-13,J. Nystrom,7.0,3.6928146,3.3071854
2025-12-13,E. Lilleberg,1.3,7.140427,5.8404274
2025-12-13,A. Xhekaj,11.8,8.717879,3.082121
2025-12-13,D. Carlile,2.3,7.7932653,5.493265
2025-12-13,O. Beck,4.6,10.395714,5.795714
2025-12-13,C. Gauthier,0.5,5.454179,4.954179
2025-12-13,R. Greene,2.5,3.4886806,0.9886806
2025-12-13,L. Hutson,10.5,3.952465,6.547535
2025-12-13,D.Jiricek,4.1,9.696047,5.596047
2025-12-13,M. Kasper,1.5,3.0501738,1.5501738
2025-12-13,D. Mateychuk,8.4,5.4624367,2.937563
2025-12-13,R. McGroarty,14.0,4.0971584,9.902842
2025-12-13,F. Nazar,3.0,3.1135354,0.113535404
2025-12-13,M. Savoie,10.5,3.2684338,7.2315664
2025-12-13,R. Schaefer,0.8,11.136524,10.336524
2025-12-13,J. Slafkovský,1.3,3.935884,2.635884
2025-12-13,D. Yurov,11.0,4.9883776,6.0116224
2025-12-13,M. Gatcomb,1.3,7.9365025,6.6365023
2025-12-13,N. Blankenburg,7.9,5.056051,2.8439493
2025-12-13,E. Frank,0.8,4.1284294,3.3284295
2025-12-13,A. Klapka,1.5,3.9310014,2.4310014
2025-12-13,S. Halliday,0.0,6.0284476,6.0284476
2025-12-13,A. Engstrom,0.0,11.605487,11.605487
2025-12-13,N. Laba,17.3,4.2434473,13.056552
2025-12-13,N. Grebenkin,1.0,8.313569,7.313569
2025-12-13,D. James,4.0,4.0241823,0.02418232
2025-12-13,X. Parent,0.0,12.777051,12.777051
2025-12-13,B. Bowman,0.0,3.5418808,3.5418808
2025-12-13,G. Brindley,6.5,4.1276875,2.3723125
2025-12-13,H. Brzustewicz,1.5,10.181501,8.681501
2025-12-13,L. Carlsson,8.0,5.3912735,2.6087265
2025-12-13,E. Cowan,13.3,3.7724226,9.527577
2025-12-13,N. Danielson,1.5,3.383397,1.8833971
2025-12-13,A. Fantilli,10.4,3.966684,6.4333153
2025-12-13,N. Lardis,3.3,8.532114,5.232114
2025-12-13,O. Moore,1.0,4.1438513,3.1438513
2025-12-13,C. Ritchie,11.3,4.565313,6.7346873
2025-12-13,A. Sandin-Pellikka,7.0,2.807999,4.1920013
2025-12-13,W. Smith,6.0,4.4041276,1.5958724
2025-12-13,M. Wood,4.8,4.2910576,0.5089426
2025-12-13,S. Malinski,7.6,3.8100553,3.7899446
2025-12-13,T. Mitchell,0.0,10.702511,10.702511
2025-12-13,U. Balinskis,0.0,5.3660383,5.3660383
2025-12-13,N. Matinpalo,1.3,7.4659557,6.1659555
2025-12-13,M. Michkov,2.3,3.6703255,1.3703256
2025-12-13,E. Finnie,13.1,2.7842724,10.315728
2025-12-13,B. Sennecke,8.5,4.464136,4.035864
2025-12-13,A. Levshunov,2.3,4.8311768,2.5311768
2025-12-13,M. Celebrini,35.0,6.572333,28.427668
2025-12-13,S. Dickinson,8.1,8.738595,0.6385946
2025-12-13,J. Hryckowian,1.0,5.9930873,4.9930873
2025-12-13,C. Graf,11.0,3.7773252,7.222675
2025-12-13,I. Demidov,-0.5,3.6152856,4.115286
2025-12-13,M. Schaefer,14.6,4.0761466,10.523853
2025-12-13,B. Kindel,9.1,4.360094,4.7399063
2025-12-13,D. Tomasek,5.3,4.2581763,1.0418239
2025-12-13,M. Shabanov,0.0,4.590002,4.590002
2025-12-14,S. Crosby,1.3,5.5824337,4.2824335
2025-12-14,K. Letang,6.8,3.7896578,3.0103424
2025-12-14,J. Staal,6.8,3.500097,3.2999032
2025-12-14,I. Cole,0.0,6.8538947,6.8538947
2025-12-14,Z. Bogosian,0.8,7.787049,6.9870486
2025-12-14,T. Myers,6.4,6.2021294,0.19787073
2025-12-14,E. Karlsson,15.4,4.0314894,11.36851
2025-12-14,J. Eberle,7.5,3.2895637,4.2104363
2025-12-14,A. Henrique,5.1,4.7751617,0.32483816
2025-12-14,J. Spurgeon,11.3,3.8557496,7.4442506
2025-12-14,M. Johansson,6.3,3.5965934,2.7034068
2025-12-14,E. Kane,0.0,2.7878778,2.7878778
2025-12-14,M. Ekholm,3.8,3.6936324,0.10636759
2025-12-14,B. Dillon,4.3,6.090148,1.7901478
2025-12-14,T. Pitlick,11.9,7.5923367,4.307663
2025-12-14,K. Hayes,0.3,3.7252963,3.4252963
2025-12-14,V. Tarasenko,2.5,3.6319075,1.1319075
2025-12-14,Z. Hyman,12.3,4.8028946,7.4971056
2025-12-14,T. Hall,15.8,3.341238,12.458762
2025-12-14,B. Rust,13.3,6.6471176,6.6528826
2025-12-14,B. Gallagher,7.8,3.1135793,4.686421
2025-12-14,O. Palat,5.6,4.059934,1.5400658
2025-12-14,N. Seeler,12.9,7.4265933,5.4734063
2025-12-14,S. Kuraly,6.8,4.3213344,2.4786658
2025-12-14,R. Nugent-Hopkins,1.5,3.9528604,2.4528604
2025-12-14,A. Larsson,-0.5,6.4456286,6.9456286
2025-12-14,S. Couturier,2.8,4.0270104,1.2270105
2025-12-14,D. Hamilton,3.3,2.7283692,0.5716307
2025-12-14,J. Oleksiak,7.9,7.714032,0.18596792
2025-12-14,S. Noesen,2.6,4.374918,1.7749181
2025-12-14,R. Rakell,12.9,5.1172028,7.782797
2025-12-14,L. Glendening,0.5,7.820408,7.320408
2025-12-14,H. Lindholm,6.6,4.496481,2.103519
2025-12-14,M. Jankowski,1.0,5.074831,4.074831
2025-12-14,O. Määttä,1.3,8.837686,7.5376854
2025-12-14,M. Matheson,1.8,5.1541924,3.3541925
2025-12-14,C. Stephenson,11.0,3.5107994,7.4892006
2025-12-14,S. Gostisbehere,4.3,3.872523,0.42747712
2025-12-14,J. Martinook,0.0,3.33635,3.33635
2025-12-14,J. Slavin,6.4,11.184577,4.784577
2025-12-14,J. Anderson,2.0,5.317036,3.3170362
2025-12-14,C. Brown,5.8,3.1377819,2.6622183
2025-12-14,L. O'Brien,0.5,6.040604,5.540604
2025-12-14,N. Schmidt,12.6,5.3160934,7.283907
2025-12-14,C. Clifton,3.1,8.237572,5.137572
2025-12-14,M. Janmark,1.0,6.6337104,5.6337104
2025-12-14,R. Graves,5.9,8.349168,2.4491677
2025-12-14,R. Hartman,25.0,3.5542758,21.445724
2025-12-14,W. Carrier,14.5,4.7037997,9.7962
2025-12-14,E. Lindholm,1.3,4.2340236,2.9340236
2025-12-14,D. Nurse,1.0,3.2382798,2.2382798
2025-12-14,N. Zadorov,6.9,6.3861136,0.51388645
2025-12-14,C. Lazar,1.5,7.036301,5.536301
2025-12-14,A. Mantha,2.8,4.1788387,1.3788388
2025-12-14,G. Hathaway,2.8,8.235516,5.4355154
2025-12-14,F. Gaudreau,1.3,7.54214,6.24214
2025-12-14,L. Draisaitl,5.5,5.463745,0.036254883
2025-12-14,N. Ehlers,3.0,4.573277,1.573277
2025-12-14,T. Sanheim,8.9,3.8742237,5.025776
2025-12-14,A. Tuch,15.5,4.4591045,11.040895
2025-12-14,N. Schmaltz,21.3,4.36719,16.93281
2025-12-14,D. Pastrnak,1.5,7.641428,6.141428
2025-12-14,M. Pettersson,6.4,6.467892,0.067892075
2025-12-14,N. Aube-Kubel,6.8,8.049438,1.2494383
2025-12-14,B. Montour,2.3,4.1279163,1.8279164
2025-12-14,C. Dvorak,15.5,4.040613,11.459387
2025-12-14,J. Lammikko,1.5,6.509639,5.009639
2025-12-14,J. Evans,0.5,5.0930266,4.5930266
2025-12-14,A. Mangiapane,1.5,4.0645447,2.5645447
2025-12-14,J. Siegenthaler,4.1,6.763281,2.663281
2025-12-14,P. Zacha,2.5,3.8401387,1.3401387
2025-12-14,C. McDavid,10.3,8.39779,1.9022102
2025-12-14,V. Dunn,8.1,3.6361327,4.4638677
2025-12-14,J. Greenway,1.3,5.7469378,4.4469376
2025-12-14,S. Aho,4.0,3.5722473,0.42775273
2025-12-14,T. Novak,3.0,3.8089316,0.8089316
2025-12-14,T. Konecny,7.0,5.32126,1.67874
2025-12-14,B. Boeser,4.3,2.8369882,1.463012
2025-12-14,P. Wotherspoon,2.3,7.4281344,5.1281347
2025-12-14,N. Juulsen,1.5,6.8054314,5.3054314
2025-12-14,L. Crouse,3.8,3.1186805,0.6813195
2025-12-14,J. Eriksson Ek,7.5,4.356866,3.143134
2025-12-14,J. DeBrusk,15.8,3.1319423,12.668058
2025-12-14,J. Marino,7.0,3.848564,3.151436
2025-12-14,Y. Trenin,1.0,3.5735364,2.5735364
2025-12-14,N. Acciari,3.5,4.950422,1.4504218
2025-12-14,K. Stenlund,1.5,5.103316,3.6033158
2025-12-14,C. White,3.0,7.471309,4.471309
2025-12-14,A. Carrier,3.3,7.161244,3.861244
2025-12-14,R. Shea,5.5,5.1438537,0.35614634
2025-12-14,C. Garland,11.0,3.372886,7.6271143
2025-12-14,K. Kaprizov,35.1,5.4915886,29.60841
2025-12-14,J. Chatfield,5.6,5.831107,0.23110723
2025-12-14,R. Abols,3.0,7.0649376,4.0649376
2025-12-14,R. Lindgren,2.8,8.048438,5.248438
2025-12-14,C. McAvoy,5.9,3.7535782,2.146422
2025-12-14,C. Grundstrom,1.5,10.296797,8.796797
2025-12-14,C. Keller,3.5,4.1562333,0.6562333
2025-12-14,B. Malenstyn,0.0,6.240878,6.240878
2025-12-14,T. Frederic,-0.5,4.6470623,5.1470623
2025-12-14,M. Jones,0.0,10.149452,10.149452
2025-12-14,A. Peeke,11.5,6.513427,4.986573
2025-12-14,D. Cholowski,1.3,7.877182,6.577182
2025-12-14,J. Bratt,11.5,3.5305917,7.969408
2025-12-14,M. Sergachev,6.0,3.3669941,2.6330059
2025-12-14,T. Thompson,16.3,5.2894287,11.010571
2025-12-14,F. Hronek,0.0,2.776657,2.776657
2025-12-14,M. Eyssimont,10.0,3.6880834,6.3119164
2025-12-14,M. Carcone,27.0,3.4019341,23.598066
2025-12-14,J. Brazeau,20.5,4.953934,15.546066
2025-12-14,T. Jeannot,7.0,3.6176298,3.3823702
2025-12-14,K. Yamamoto,5.5,3.5007253,1.9992747
2025-12-14,C. Timmins,2.6,6.803351,4.203351
2025-12-14,M. Geekie,1.8,6.7930574,4.9930573
2025-12-14,C. Glass,1.3,3.0512855,1.7512856
2025-12-14,C. Mittelstadt,-0.5,3.6655936,4.1655936
2025-12-14,N. Hischier,3.0,3.2289584,0.22895837
2025-12-14,E. Tolvanen,2.3,4.0172725,1.7172725
2025-12-14,O. Tippett,3.3,3.841396,0.54139614
2025-12-14,N. Suzuki,18.4,4.153202,14.246798
2025-12-14,J. Norris,8.3,5.3836765,2.9163237
2025-12-14,A. Texier,19.5,4.043165,15.456835
2025-12-14,D. Kampf,0.8,7.76763,6.96763
2025-12-14,J. Bryson,1.5,5.28569,3.7856898
2025-12-14,N. Cates,2.0,3.6729593,1.6729593
2025-12-14,B. Jones,5.5,7.0747185,1.5747185
2025-12-14,S. Walker,15.0,3.1066163,11.893384
2025-12-14,M. Kastelic,7.3,3.6418223,3.6581779
2025-12-14,S. Durzi,13.6,5.856793,7.7432075
2025-12-14,K. Sherwood,1.5,3.0125623,1.5125623
2025-12-14,E. Robinson,0.0,4.2801766,4.2801766
2025-12-14,Q. Hughes,13.0,3.2902997,9.709701
2025-12-14,R. McLeod,5.5,2.6870089,2.8129911
2025-12-14,E. Bouchard,23.4,4.225949,19.174051
2025-12-14,M. Samuelsson,10.5,5.0894423,5.4105577
2025-12-14,J. Veleno,11.8,6.9279933,4.872007
2025-12-14,K. Miller,2.8,3.2289608,0.4289608
2025-12-14,A. Svechnikov,2.5,3.4243367,0.9243367
2025-12-14,A. Regula,3.6,9.433363,5.833363
2025-12-14,T. Emberson,0.0,7.8022866,7.8022866
2025-12-14,R. Dahlin,13.6,4.067195,9.532805
2025-12-14,B. Hayton,4.5,2.3686786,2.1313214
2025-12-14,J. McBain,-0.5,3.6296494,4.129649
2025-12-14,N. Dobson,4.1,4.2488546,0.14885473
2025-12-14,C. Dewar,0.5,3.8319151,3.3319151
2025-12-14,L. Karlsson,0.0,3.0871708,3.0871708
2025-12-14,P. Cotter,1.5,3.7205718,2.2205718
2025-12-14,S. Stastney,2.8,5.59031,2.7903101
2025-12-14,A. Crookshank,0.0,11.855843,11.855843
2025-12-14,N. Sturm,3.0,5.563265,2.5632648
2025-12-14,P. Krebs,7.0,4.097119,2.9028811
2025-12-14,B. Byram,1.0,3.275069,2.275069
2025-12-14,T. Zegras,17.0,5.884631,11.115369
2025-12-14,N. Hoglander,2.8,8.780037,5.9800367
2025-12-14,C. Caufield,6.0,4.649023,1.350977
2025-12-14,C. York,8.7,5.437127,3.2628727
2025-12-14,B. Brink,4.5,3.6818871,0.81811285
2025-12-14,K. Kakko,3.0,4.3714724,1.3714724
2025-12-14,M. Boldy,19.0,6.6010404,12.39896
2025-12-14,J. Struble,6.8,7.036621,0.2366209
2025-12-14,V. Soderstrom,5.1,11.622465,6.522465
2025-12-14,V. Podkolzin,1.3,3.710986,2.410986
2025-12-14,T. Kartye,0.5,5.105201,4.605201
2025-12-14,D. O'Connor,1.5,3.592302,2.092302
2025-12-14,M. Rossi,8.4,3.6576333,4.7423663
2025-12-14,S. Jarvis,2.5,5.068,2.5679998
2025-12-14,D. Hunt,8.8,11.646602,2.8466015
2025-12-14,J. Quinn,8.5,2.6916134,5.808387
2025-12-14,A. Nikishin,9.3,3.3331168,5.9668837
2025-12-14,D. Mercer,7.0,2.8564281,4.143572
2025-12-14,B. Faber,21.9,3.49431,18.40569
2025-12-14,E. Andrae,1.3,8.164707,6.864707
2025-12-14,J. Drysdale,16.9,3.3998652,13.500134
2025-12-14,J. Peterka,20.0,3.8549333,16.145067
2025-12-14,M. Khusnutdinov,5.5,4.9889426,0.5110574
2025-12-14,M. Lohrei,5.6,6.033351,0.43335104
2025-12-14,A. Steeves,13.5,4.7601438,8.739857
2025-12-14,J. Doan,1.5,3.872068,2.372068
2025-12-14,M. Beniers,5.3,3.421123,1.8788772
2025-12-14,O. Power,4.8,2.7892172,2.010783
2025-12-14,L. Hughes,19.5,3.1815724,16.318428
2025-12-14,D. Guenther,14.5,5.8794193,8.620581
2025-12-14,L. Stankoven,1.5,3.2344487,1.7344487
2025-12-14,Z. Bolduc,3.0,3.3295968,0.32959676
2025-12-14,R. Winterton,1.0,5.728549,4.728549
2025-12-14,V. Koivunen,0.0,5.4316826,5.4316826
2025-12-14,O. Kapanen,0.5,3.4675345,2.9675345
2025-12-14,J. Blake,6.5,3.1800609,3.3199391
2025-12-14,R. Evans,3.8,6.2617025,2.4617026
2025-12-14,J. Melanson,-0.5,10.31925,10.81925
2025-12-14,T. Kozak,0.0,7.248711,7.248711
2025-12-14,O. Beck,0.0,9.393403,9.393403
2025-12-14,L. Hutson,11.5,3.624581,7.8754187
2025-12-14,D.Jiricek,2.5,8.550885,6.050885
2025-12-14,R. McGroarty,5.5,4.4770975,1.0229025
2025-12-14,F. Minten,7.5,3.4535408,4.046459
2025-12-14,J. Nyman,0.0,4.8262925,4.8262925
2025-12-14,L. Ohgren,2.3,7.446015,5.146015
2025-12-14,N. Ostlund,10.5,3.6139278,6.886072
2025-12-14,M. Savoie,3.0,3.176405,0.17640495
2025-12-14,J. Slafkovský,15.8,3.5169363,12.283064
2025-12-14,S. Wright,3.0,3.9368944,0.9368944
2025-12-14,D. Yurov,1.3,5.3084545,4.0084543
2025-12-14,B. Meyers,5.0,5.41667,0.41666985
2025-12-14,E. Pettersson,1.3,6.575835,5.275835
2025-12-14,A. Engstrom,0.5,10.369805,9.869805
2025-12-14,N. Grebenkin,1.3,8.454159,7.1541586
2025-12-14,X. Parent,1.5,11.311689,9.811689
2025-12-14,M. Sasson,0.0,5.182939,5.182939
2025-12-14,Z. Benson,12.0,3.4047394,8.595261
2025-12-14,T. Willander,1.5,5.0074224,3.5074224
2025-12-14,M. Michkov,7.0,3.7116313,3.2883687
2025-12-14,D. But,6.5,4.223171,2.2768288
2025-12-14,Z. Buium,17.8,2.7587883,15.041211
2025-12-14,I. Demidov,11.5,3.5953887,7.9046116
2025-12-14,B. Kindel,25.5,4.820882,20.67912
2025-12-15,C. Perry,0.5,3.370913,2.870913
2025-12-15,A. Kopitar,1.6,3.5642025,1.9642025
2025-12-15,B. Marchand,11.0,5.959158,5.040842
2025-12-15,J. Petry,4.0,6.91951,2.91951
2025-12-15,C. Giroux,0.5,3.2427926,2.7427926
2025-12-15,J. Toews,1.5,2.6492958,1.1492958
2025-12-15,A. Killorn,7.0,2.7673087,4.2326913
2025-12-15,J. Benn,4.8,4.15965,0.64035034
2025-12-15,D. Perron,2.1,3.153935,1.053935
2025-12-15,D. Doughty,3.3,3.9284332,0.6284332
2025-12-15,S. Stamkos,9.0,5.4546094,3.5453906
2025-12-15,L. Schenn,2.3,8.778984,6.478984
2025-12-15,R. Josi,14.0,3.7727308,10.227269
2025-12-15,G. Nyquist,3.0,5.312902,2.312902
2025-12-15,R. O'Reilly,12.5,3.789135,8.710865
2025-12-15,M. Duchene,18.0,5.6173706,12.382629
2025-12-15,B. Schenn,2.8,3.0819046,0.2819047
2025-12-15,C. Kreider,0.0,3.5493662,3.5493662
2025-12-15,B. Dumoulin,4.0,5.2328725,1.2328725
2025-12-15,E. Haula,9.8,3.0936732,6.706327
2025-12-15,N. Jensen,6.9,6.4611855,0.43881464
2025-12-15,R. Gudas,3.5,6.353142,2.8531418
2025-12-15,J. Faulk,11.4,3.7549021,7.6450977
2025-12-15,A. Petrovic,1.8,7.0997057,5.2997055
2025-12-15,C. Fowler,0.0,3.2217383,3.2217383
2025-12-15,M. Granlund,2.8,4.019122,1.2191222
2025-12-15,N. Niederreiter,3.0,3.2525969,0.25259686
2025-12-15,S. Carrick,-0.5,5.3294415,5.8294415
2025-12-15,C. Blackwell,12.8,6.1470976,6.6529026
2025-12-15,D. DeMelo,3.1,6.1049914,3.0049915
2025-12-15,V. Trocheck,2.5,3.6957815,1.1957815
2025-12-15,A. Lowry,0.0,6.5495305,6.5495305
2025-12-15,N. Cousins,12.0,4.0659,7.9341
2025-12-15,J. Edmundson,5.3,5.3778105,0.07781029
2025-12-15,N. Kucherov,3.5,6.3855224,2.8855224
2025-12-15,R. Strome,0.5,3.1102946,2.6102946
2025-12-15,M. Scheifele,3.0,5.410716,2.410716
2025-12-15,J. Miller,6.3,3.867393,2.4326072
2025-12-15,J. Armia,1.3,4.386526,3.0865262
2025-12-15,V. Namestnikov,0.8,3.594794,2.794794
2025-12-15,J. Marchessault,2.0,3.4071724,1.4071724
