game_date,player_id,player_name,position,actual_fpts,predicted_fpts,std_fpts
2025-12-29,8481219,J. Aspirot,D,1.5,1.5423979,1.6782521
2025-12-29,8481477,N. Sturm,C,2.3,5.327275,5.447976
2025-12-29,8481522,P. Krebs,C,12.0,9.262962,7.3542786
2025-12-29,8481524,B. Byram,D,1.0,9.895145,7.2422185
2025-12-29,8481525,M. Robertson,D,8.1,1.8209941,2.5623145
2025-12-29,8481527,K. Korczak,D,1.3,6.1372566,5.75945
2025-12-29,8481528,D. Cozens,C,4.3,9.639418,6.9064617
2025-12-29,8481532,A. Turcotte,C,1.8,2.382639,2.3145928
2025-12-29,8481535,N. Hoglander,L,1.5,2.0170746,1.5935621
2025-12-29,8481554,K. Kakko,R,4.0,5.6742797,4.976673
2025-12-29,8481556,J. Beecher,C,1.3,3.3179102,3.404576
2025-12-29,8481557,M. Boldy,L,18.5,15.207951,10.515754
2025-12-29,8481563,D. Helleson,D,2.1,2.5832179,2.2972083
2025-12-29,8481580,C. McMichael,C,0.8,3.605889,3.573345
2025-12-29,8481596,S. Pinto,C,3.0,5.0745893,4.6310925
2025-12-29,8481598,P. Broberg,D,3.3,4.4146633,3.6438265
2025-12-29,8481604,P. Dorofeyev,R,10.3,12.241025,8.073158
2025-12-29,8481605,J. LaCombe,D,6.5,6.076222,4.822918
2025-12-29,8481606,J. Spence,D,2.8,5.7575555,5.251319
2025-12-29,8481617,V. Podkolzin,R,4.3,2.1255898,2.550761
2025-12-29,8481641,J. Kiviranta,L,5.5,2.1381073,2.8777294
2025-12-29,8481656,A. Protas,C,8.5,12.66,9.092952
2025-12-29,8481716,D. Voronkov,L,7.8,7.7599244,6.039309
2025-12-29,8481754,N. Nesterenko,C,9.5,3.7485077,3.8637137
2025-12-29,8482055,D. O'Connor,L,1.5,6.442841,6.2621202
2025-12-29,8482062,C. Smith,R,0.8,4.6150055,5.0621223
2025-12-29,8482073,B. Schneider,D,10.9,3.7340724,3.3199143
2025-12-29,8482074,C. Zary,C,10.0,6.3346076,6.020912
2025-12-29,8482079,M. Rossi,C,6.3,6.7372413,5.6173315
2025-12-29,8482088,J. Sourdif,R,0.8,2.1096249,1.986001
2025-12-29,8482089,J. Neighbours,L,1.8,7.3667884,6.620752
2025-12-29,8482092,R. Greig,C,4.3,7.8479567,6.6932287
2025-12-29,8482095,T. Kleven,D,0.8,3.0768921,3.023957
2025-12-29,8482097,J. Quinn,R,11.5,6.590781,5.5010877
2025-12-29,8482100,A. Nikishin,D,7.6,4.1844873,3.6079593
2025-12-29,8482105,J. Sanderson,D,11.8,5.9786134,4.639393
2025-12-29,8482109,A. Lafrenière,L,9.4,7.718702,5.9593835
2025-12-29,8482113,A. Lundell,C,19.0,9.257277,7.5536656
2025-12-29,8482116,T. Stützle,C,6.5,13.987969,9.872185
2025-12-29,8482122,B. Faber,D,13.1,10.073915,7.3198156
2025-12-29,8482124,Q. Byfield,R,2.0,7.1563478,5.3450193
2025-12-29,8482125,A. Holtz,R,-0.5,3.984537,4.430289
2025-12-29,8482146,L. Evangelista,R,19.0,12.080498,8.09062
2025-12-29,8482148,H. Lapierre,C,1.3,2.0463102,2.6154153
2025-12-29,8482149,C. Perfetti,C,3.8,3.1996205,2.5488431
2025-12-29,8482155,A. Laferriere,R,6.6,13.264815,9.452493
2025-12-29,8482157,W. Cuylle,L,9.9,11.27497,7.9390216
2025-12-29,8482165,Y. Kuznetsov,D,1.3,4.2076497,3.9785979
2025-12-29,8482166,S. Mukhamadullin,D,-0.5,3.7804596,4.2202187
2025-12-29,8482175,J. Peterka,R,13.5,6.76177,5.9655795
2025-12-29,8482177,M. Khusnutdinov,C,0.0,5.412634,5.2915792
2025-12-29,8482178,I. Moore,D,11.1,7.5352345,5.1707697
2025-12-29,8482245,A. Zub,D,2.8,2.4601922,2.256442
2025-12-29,8482460,M. Rempe,C,0.5,0.60044086,1.2385039
2025-12-29,8482482,A. Wilsby,D,3.3,5.8557653,5.5683227
2025-12-29,8482511,M. Lohrei,D,8.1,5.078123,4.1010957
2025-12-29,8482623,J. Dunne,C,2.6,2.959696,3.1940222
2025-12-29,8482634,A. Steeves,C,3.0,4.4522643,4.8994975
2025-12-29,8482659,J. Doan,R,5.8,5.0152597,3.262389
2025-12-29,8482660,K. Johnson,C,1.5,2.1832702,2.7806907
2025-12-29,8482665,M. Beniers,C,-0.5,6.4487276,4.847172
2025-12-29,8482666,S. Morrow,D,0.0,4.779395,4.275468
2025-12-29,8482667,W. Eklund,L,9.5,14.845558,9.45902
2025-12-29,8482671,O. Power,D,3.3,5.3578277,3.897383
2025-12-29,8482679,M. Coronato,R,0.5,3.4228556,3.8955102
2025-12-29,8482691,A. Räty,C,0.0,1.7365731,2.5921397
2025-12-29,8482699,D. Guenther,R,25.5,14.9024935,10.081075
2025-12-29,8482702,L. Stankoven,C,3.0,3.875213,3.503599
2025-12-29,8482705,C. Sillinger,C,13.3,5.0200596,4.9455276
2025-12-29,8482713,M. Samoskevich,R,4.5,5.706741,4.726958
2025-12-29,8482726,S. Helenius,C,0.0,0.3412012,1.0138289
2025-12-29,8482730,B. Clarke,D,0.3,8.594967,6.0519137
2025-12-29,8482733,L. Mailloux,D,-1.5,1.585321,1.6370945
2025-12-29,8482745,M. McTavish,C,15.5,11.997867,8.271454
2025-12-29,8482751,R. Winterton,C,13.5,4.8980756,5.001499
2025-12-29,8482768,F. Svechkov,C,3.1,4.9197226,4.978081
2025-12-29,8482803,O. Zellweger,D,1.8,4.6152983,3.6494727
2025-12-29,8482809,J. Blake,R,19.0,8.398911,6.879447
2025-12-29,8482858,R. Evans,D,2.1,4.0621514,4.261896
2025-12-29,8482859,Z. Ostapchuk,C,12.0,3.9195518,4.691318
2025-12-29,8482861,V. Iorio,D,12.4,5.927377,5.314884
2025-12-29,8482874,J. Melanson,R,7.0,2.8006592,2.8319304
2025-12-29,8482911,J. Nystrom,D,5.6,4.823395,4.5626616
2025-12-29,8483445,C. Gauthier,L,31.8,12.997304,7.8212667
2025-12-29,8483485,D. Mateychuk,D,13.8,6.3637733,5.4886274
2025-12-29,8483489,F. Minten,C,1.3,2.602024,2.9804316
2025-12-29,8483490,P. Mintyukov,D,16.1,9.848474,7.184482
2025-12-29,8483499,L. Ohgren,L,8.3,6.297191,5.835355
2025-12-29,8483500,N. Ostlund,C,10.5,6.7756157,6.291461
2025-12-29,8483512,M. Savoie,C,5.0,3.1136127,3.2070644
2025-12-29,8483513,R. Schaefer,L,0.8,0.95558107,1.4016238
2025-12-29,8483516,J. Snuggerud,R,14.3,4.467511,4.273588
2025-12-29,8483524,S. Wright,C,3.6,5.5079994,4.094985
2025-12-29,8483525,D. Yurov,R,3.1,3.5109022,3.2598114
2025-12-29,8483565,N. Blankenburg,D,5.5,4.116224,3.5465515
2025-12-29,8483570,B. Meyers,C,5.0,3.8369992,4.579373
2025-12-29,8483573,E. Frank,C,0.0,6.8521533,6.2487035
2025-12-29,8483609,A. Klapka,R,1.3,4.7530317,5.12111
2025-12-29,8483678,E. Pettersson,D,0.0,2.810361,3.3221564
2025-12-29,8483690,N. Laba,C,3.0,4.9178004,4.350162
2025-12-29,8483808,A. Kuzmenko,L,0.5,6.6014633,6.3635645
2025-12-29,8483890,B. Bowman,R,-0.5,4.0957713,3.98198
2025-12-29,8484136,M. Sasson,C,1.5,5.8475432,5.849446
2025-12-29,8484145,Z. Benson,L,19.5,7.837699,6.5440183
2025-12-29,8484149,G. Brindley,C,1.0,1.8000623,2.0082955
2025-12-29,8484150,H. Brzustewicz,D,1.5,2.2166345,1.9195528
2025-12-29,8484153,L. Carlsson,C,4.0,4.814451,3.7192774
2025-12-29,8484164,D. Dvorsky,R,0.0,3.4953244,3.9493327
2025-12-29,8484166,A. Fantilli,C,10.0,9.620987,5.8938174
2025-12-29,8484186,R. Leonard,R,2.3,11.918235,8.433157
2025-12-29,8484210,G. Perreault,R,4.1,5.2511907,5.0359716
2025-12-29,8484230,O. Stenberg,C,5.0,6.0550346,4.6378217
2025-12-29,8484240,T. Willander,D,9.1,4.68689,4.4393787
2025-12-29,8484241,M. Wood,R,2.8,3.6559246,2.994816
2025-12-29,8484258,S. Malinski,D,1.0,6.0313506,5.1136537
2025-12-29,8484304,U. Balinskis,D,6.1,2.4233787,2.3201942
2025-12-29,8484305,Z. Metsa,D,1.0,1.0368896,1.267458
2025-12-29,8484321,N. Matinpalo,D,2.6,3.0106804,2.7417378
2025-12-29,8484388,D. But,L,0.8,5.4981885,4.6626997
2025-12-29,8484762,B. Sennecke,R,2.8,5.8851333,5.0740304
2025-12-29,8484798,Z. Buium,D,1.5,2.8814774,3.201749
2025-12-29,8484800,B. Catton,C,2.5,3.0493884,2.530214
2025-12-29,8484801,M. Celebrini,C,24.3,15.811151,10.658444
2025-12-29,8484806,S. Dickinson,D,7.0,3.6655266,4.043293
2025-12-29,8484911,C. Graf,R,1.0,11.441542,8.696193
2025-12-29,8484994,I. Chernyshov,L,11.0,12.647149,8.335849
2025-12-30,8471675,S. Crosby,C,16.6,11.74724,8.131676
2025-12-30,8471724,K. Letang,D,4.3,6.3751974,4.9845686
2025-12-30,8473419,B. Marchand,L,16.6,14.159072,9.593408
2025-12-30,8473422,N. Foligno,L,5.1,7.41334,6.190872
2025-12-30,8473507,J. Petry,D,1.3,2.7226088,2.6202645
2025-12-30,8473533,J. Staal,C,2.3,4.0293946,4.002469
2025-12-30,8474574,T. Myers,D,6.3,4.983508,3.9094543
2025-12-30,8474578,E. Karlsson,D,14.3,5.650175,4.5920615
2025-12-30,8475166,J. Tavares,C,9.8,10.220598,7.1834793
2025-12-30,8475169,E. Kane,L,5.0,5.8483076,4.336115
2025-12-30,8475171,O. Ekman-Larsson,D,2.0,3.4061623,3.401291
2025-12-30,8475231,C. Cizikas,C,0.0,1.4068112,1.7028404
2025-12-30,8475314,A. Lee,L,7.3,9.2355795,7.263537
2025-12-30,8475455,B. Dillon,D,0.8,3.486667,3.2707195
2025-12-30,8475714,C. Jarnkrok,C,10.5,3.861887,4.5780735
2025-12-30,8475791,T. Hall,L,2.8,3.0858018,2.4276652
2025-12-30,8475810,B. Rust,R,13.3,13.33069,9.31559
2025-12-30,8475848,B. Gallagher,R,1.5,2.7041557,3.041698
2025-12-30,8476292,O. Palat,L,5.8,3.2012455,2.5215187
2025-12-30,8476372,N. Seeler,D,2.3,6.3425775,4.4075456
2025-12-30,8476419,J. Pageau,C,0.0,3.7094672,3.3020747
2025-12-30,8476422,M. Reilly,D,9.8,3.4681606,3.276102
2025-12-30,8476429,S. Mayfield,D,-0.5,2.4249995,2.2944717
2025-12-30,8476461,S. Couturier,C,3.5,5.6592293,4.3591423
2025-12-30,8476462,D. Hamilton,D,3.5,5.644378,3.1498406
2025-12-30,8476473,C. Murphy,D,2.6,6.3582864,5.227183
2025-12-30,8476474,S. Noesen,R,4.3,5.749471,5.4748096
2025-12-30,8476479,P. Danault,C,0.8,1.0158155,1.3447919
2025-12-30,8476483,R. Rakell,R,7.0,7.85081,5.4530773
2025-12-30,8476822,L. Glendening,C,5.6,2.9462252,2.8067884
2025-12-30,8476853,M. Rielly,D,0.5,5.3562026,4.1380014
2025-12-30,8476872,S. Laughton,C,4.3,5.920226,5.2940316
2025-12-30,8476873,M. Jankowski,L,12.8,6.334489,5.6259537
2025-12-30,8476875,M. Matheson,D,4.1,9.80355,6.187621
2025-12-30,8476882,T. Teravainen,C,12.0,3.8392355,3.722274
2025-12-30,8476891,M. Grzelcyk,D,4.3,3.4762678,3.4015272
2025-12-30,8476917,A. Pelech,D,11.7,8.11764,6.011121
2025-12-30,8476921,J. Martinook,L,-0.5,6.0316954,6.195039
2025-12-30,8476931,J. McCabe,D,14.4,6.1152477,4.670873
2025-12-30,8476967,B. Kulak,D,6.8,4.340612,3.9156086
2025-12-30,8476981,J. Anderson,R,1.5,7.7935905,6.9151425
2025-12-30,8477015,C. Brown,R,-0.5,5.7535853,5.3585963
2025-12-30,8477407,A. Duclair,L,1.0,2.681386,2.991186
2025-12-30,8477409,C. Verhaeghe,C,1.5,3.1109638,2.647668
2025-12-30,8477444,A. Burakovsky,L,1.5,3.9798892,4.3748207
2025-12-30,8477450,J. Dickinson,C,1.3,5.413144,5.641293
2025-12-30,8477478,W. Carrier,L,1.0,2.628028,2.8997126
2025-12-30,8477479,T. Bertuzzi,L,2.8,10.425914,7.4815044
2025-12-30,8477488,B. Pesce,D,3.8,9.5258465,6.5008717
2025-12-30,8477494,J. Drouin,L,1.5,1.6866125,1.8425798
2025-12-30,8477495,S. Jones,D,11.0,14.24889,8.644068
2025-12-30,8477499,R. Ristolainen,D,11.6,7.2538433,4.6899815
2025-12-30,8477500,B. Horvat,C,13.0,14.667026,10.020439
2025-12-30,8477503,M. Domi,C,4.5,7.5984154,6.4640107
2025-12-30,8477506,R. Pulock,D,2.8,7.1231313,5.109255
2025-12-30,8477511,A. Mantha,R,22.5,9.410403,7.51513
2025-12-30,8477932,A. Ekblad,D,0.8,6.5972733,5.468529
2025-12-30,8477933,S. Reinhart,C,20.3,15.722985,10.4572525
2025-12-30,8477935,S. Bennett,C,5.8,9.854105,6.985488
2025-12-30,8477940,N. Ehlers,L,1.5,5.27802,4.4225035
2025-12-30,8477948,T. Sanheim,D,10.8,8.004302,6.227102
2025-12-30,8477950,T. DeAngelo,D,2.0,3.4230013,2.8193574
2025-12-30,8477969,M. Pettersson,D,7.6,5.086534,4.4526196
2025-12-30,8477987,R. Donato,C,1.3,5.9310565,5.595801
2025-12-30,8477989,C. Dvorak,C,20.0,10.605352,7.9041557
2025-12-30,8478055,G. Forsling,D,3.6,2.8465466,2.3477707
2025-12-30,8478104,S. Blais,L,0.0,4.8527355,4.987582
2025-12-30,8478399,J. Siegenthaler,D,1.0,2.1035948,1.8654674
2025-12-30,8478414,T. Meier,R,4.0,8.2117815,4.522369
2025-12-30,8478421,A. Greer,L,1.5,6.0049515,5.726482
2025-12-30,8478427,S. Aho,C,2.5,7.1799197,5.9207816
2025-12-30,8478438,T. Novak,C,18.3,7.1151414,6.191254
2025-12-30,8478439,T. Konecny,R,20.3,12.027055,8.608078
2025-12-30,8478444,B. Boeser,R,-0.5,2.5799057,1.9339865
2025-12-30,8478445,M. Barzal,C,5.0,7.309809,5.5919895
2025-12-30,8478450,P. Wotherspoon,D,9.0,5.3648124,4.6229606
2025-12-30,8478462,N. Roy,C,17.5,5.23476,5.458859
2025-12-30,8478498,J. DeBrusk,L,3.5,5.662324,3.873959
2025-12-30,8478542,E. Rodrigues,C,2.5,3.9929614,3.097364
2025-12-30,8478569,N. Acciari,C,11.9,7.022043,6.322489
2025-12-30,8478841,C. White,D,4.1,4.7066092,4.0882387
2025-12-30,8478851,A. Carrier,D,9.2,4.265134,3.413988
2025-12-30,8478854,R. Shea,D,1.5,4.6809993,4.619177
2025-12-30,8478856,C. Garland,R,1.0,5.864816,4.684501
2025-12-30,8478859,N. Mikkola,D,1.3,2.887915,3.5439734
2025-12-30,8478904,S. Lorentz,C,6.8,4.798398,5.3930244
2025-12-30,8478970,J. Chatfield,D,2.3,5.1368265,4.315366
2025-12-30,8479022,R. Abols,C,9.6,11.456047,8.438051
2025-12-30,8479026,P. Myers,D,11.2,4.9890504,4.066829
2025-12-30,8479316,L. Kunin,C,4.5,4.75993,4.928913
2025-12-30,8479336,C. Grundstrom,R,10.0,11.864904,8.892333
2025-12-30,8479407,J. Bratt,L,6.8,10.060447,7.1415176
2025-12-30,8479425,F. Hronek,D,4.6,7.5880604,5.4518113
2025-12-30,8479442,T. Stecher,D,2.0,2.1896288,2.191176
2025-12-30,8479638,J. Brazeau,R,19.8,10.954359,8.400513
2025-12-30,8479996,C. Glass,C,1.0,3.2565398,4.0644526
2025-12-30,8480002,N. Hischier,C,5.0,12.001588,6.594917
2025-12-30,8480003,J. Boqvist,C,1.5,1.7780316,2.2110512
2025-12-30,8480012,E. Pettersson,C,4.3,7.874269,5.7931623
2025-12-30,8480015,O. Tippett,R,10.0,14.193509,9.764952
2025-12-30,8480018,N. Suzuki,C,31.0,14.259138,9.391691
2025-12-30,8480021,J. Studnicka,C,0.0,1.2527434,1.4687839
2025-12-30,8480058,P. Joseph,D,2.6,2.5839865,2.5780532
2025-12-30,8480074,A. Texier,L,7.8,2.790676,2.688526
2025-12-30,8480144,D. Kampf,C,15.5,5.515544,5.8138885
2025-12-30,8480185,E. Luostarinen,C,10.8,8.541233,6.57592
2025-12-30,8480220,N. Cates,L,18.6,10.140631,7.830994
2025-12-30,8480336,S. Walker,D,6.8,4.8168154,3.109882
2025-12-30,8480748,K. Sherwood,L,12.8,6.930948,4.609046
2025-12-30,8480762,E. Robinson,L,5.3,10.1154585,7.911306
2025-12-30,8480813,J. Veleno,C,4.5,2.8438182,2.6031425
2025-12-30,8480817,K. Miller,D,2.6,4.9020042,3.5966618
2025-12-30,8480829,J. Kotkaniemi,C,5.3,3.389698,3.5665069
2025-12-30,8480830,A. Svechnikov,R,3.5,13.165569,9.117079
2025-12-30,8480865,N. Dobson,D,26.5,15.276383,10.030574
2025-12-30,8480980,C. Dewar,C,5.6,3.1676524,3.3062263
2025-12-30,8481024,L. Karlsson,C,-1.0,8.387121,7.1518946
2025-12-30,8481030,J. St. Ivany,D,6.9,6.4343247,4.5546627
2025-12-30,8481032,P. Cotter,L,2.6,0.77942353,1.7119637
2025-12-30,8481122,S. Benoit,D,0.5,2.8431695,2.577088
2025-12-30,8481481,B. Lizotte,C,1.5,3.5621698,3.9754055
2025-12-30,8481533,T. Zegras,C,15.3,9.71812,7.3129005
2025-12-30,8481540,C. Caufield,R,24.5,13.307386,8.834172
2025-12-30,8481546,C. York,D,10.9,10.416522,6.511001
2025-12-30,8481553,B. Brink,R,15.5,6.4693956,5.8543572
2025-12-30,8481559,J. Hughes,C,2.5,8.01507,5.2661214
2025-12-30,8481568,A. Vlasic,D,6.9,5.817069,5.3095026
2025-12-30,8481569,M. Warren,D,0.8,3.9222312,3.208294
2025-12-30,8481582,N. Robertson,L,15.0,10.656461,7.888587
2025-12-30,8481601,S. Holmstrom,R,9.3,7.550191,6.675371
2025-12-30,8481624,I. Mikheyev,R,0.0,7.5024447,6.74144
2025-12-30,8481711,M. Maccelli,L,1.5,5.315083,5.4088273
2025-12-30,8481721,A. Gritsyuk,R,-1.0,2.2937143,2.1938019
2025-12-30,8481806,L. Crevier,D,5.6,3.9815323,3.199528
2025-12-30,8482055,D. O'Connor,L,17.5,7.356758,6.6667066
2025-12-30,8482079,M. Rossi,C,1.3,6.025188,5.0207195
2025-12-30,8482100,A. Nikishin,D,1.6,4.6173086,3.8805995
2025-12-30,8482110,D. Mercer,C,2.0,6.9285645,4.602457
2025-12-30,8482113,A. Lundell,C,9.5,10.725274,7.8015127
2025-12-30,8482126,E. Andrae,D,3.8,3.2286074,3.2233753
2025-12-30,8482142,J. Drysdale,D,7.0,4.794811,4.5715027
2025-12-30,8482172,L. Slaggert,L,1.0,3.406933,3.7318797
2025-12-30,8482176,W. Kaiser,D,0.0,5.85665,5.6867256
2025-12-30,8482259,B. McMann,C,26.0,12.492216,9.137343
2025-12-30,8482476,E. Heineman,L,1.5,7.6506076,5.587496
2025-12-30,8482684,L. Hughes,D,4.5,5.980173,4.1735687
2025-12-30,8482702,L. Stankoven,C,3.0,3.7759008,3.496051
2025-12-30,8482703,C. Dach,C,-0.5,1.6188009,2.0989008
2025-12-30,8482713,M. Samoskevich,R,2.8,5.66243,4.1990767
2025-12-30,8482720,M. Knies,L,14.8,12.142419,8.687454
2025-12-30,8482737,Z. Bolduc,R,2.6,3.5680425,4.1767025
2025-12-30,8482758,V. Koivunen,R,4.3,2.4985464,2.8475337
2025-12-30,8482775,O. Kapanen,C,2.8,13.252509,8.750845
2025-12-30,8482809,J. Blake,R,0.8,8.495078,6.9497356
2025-12-30,8482911,J. Nystrom,D,9.1,5.8130255,5.259067
2025-12-30,8482964,A. Xhekaj,D,0.0,0.96469766,1.4221561
2025-12-30,8483450,R. Greene,C,10.6,6.0056205,5.3330736
2025-12-30,8483457,L. Hutson,D,10.5,11.849682,7.583791
2025-12-30,8483487,R. McGroarty,R,4.1,4.8422613,4.788029
2025-12-30,8483499,L. Ohgren,L,10.4,7.210026,6.0557017
2025-12-30,8483515,J. Slafkovský,L,3.1,14.873035,10.144298
2025-12-30,8483553,M. Gatcomb,C,3.0,2.9439518,2.7073326
2025-12-30,8483686,A. Engstrom,D,0.0,1.183081,1.3517578
2025-12-30,8483733,N. Grebenkin,R,5.0,5.979013,5.8104115
2025-12-30,8484136,M. Sasson,C,4.3,5.9776554,5.830208
2025-12-30,8484142,D. Barkey,C,3.8,5.806238,3.9112668
2025-12-30,8484158,E. Cowan,R,4.5,3.3195963,3.3907993
2025-12-30,8484185,N. Lardis,L,19.5,7.0533214,6.016098
2025-12-30,8484197,O. Moore,C,12.0,4.8116536,4.9420495
2025-12-30,8484221,C. Ritchie,C,11.5,5.0781984,5.469969
2025-12-30,8484240,T. Willander,D,14.5,5.8737426,5.374958
2025-12-30,8484304,U. Balinskis,D,1.5,2.2241485,2.0377412
2025-12-30,8484387,M. Michkov,R,15.0,9.82839,7.1632857
2025-12-30,8484783,A. Levshunov,D,6.3,6.877707,5.4871783
2025-12-30,8484798,Z. Buium,D,1.6,2.8051672,2.992166
2025-12-30,8484901,J. Quillan,C,0.5,0.4060657,0.8719734
2025-12-30,8484984,I. Demidov,R,7.0,9.627626,7.554274
2025-12-30,8485366,M. Schaefer,D,6.5,10.285901,6.1667414
2025-12-30,8485414,B. Kindel,C,0.0,3.8543155,3.1258466
2025-12-30,8485702,M. Shabanov,R,6.8,4.3573794,4.8656664
2025-12-31,8470613,B. Burns,D,10.0,5.5026994,3.8962188
2025-12-31,8471214,A. Ovechkin,L,12.3,7.992543,5.6316214
2025-12-31,8471817,R. Reaves,R,5.1,3.3281822,4.039571
2025-12-31,8473604,J. Toews,C,7.0,4.3195634,3.9667115
2025-12-31,8473986,A. Killorn,L,3.0,2.6499302,2.7712939
2025-12-31,8473994,J. Benn,L,2.1,10.584925,8.080225
2025-12-31,8474037,J. van Riemsdyk,L,1.0,12.088745,8.64738
2025-12-31,8474141,P. Kane,R,0.0,9.209568,6.7715664
2025-12-31,8474150,M. Backlund,C,13.3,14.52304,10.226137
2025-12-31,8474564,S. Stamkos,C,10.0,13.43637,9.783476
2025-12-31,8474567,Z. Bogosian,D,5.5,3.1018054,3.2379332
2025-12-31,8474568,L. Schenn,D,0.0,1.3376503,1.51967
2025-12-31,8474590,J. Carlson,D,7.4,7.204066,5.7169423
2025-12-31,8474600,R. Josi,D,11.2,12.625862,8.241096
2025-12-31,8474641,A. Henrique,C,2.8,3.447212,3.1074073
2025-12-31,8474679,G. Nyquist,R,3.0,3.6387033,3.1626527
2025-12-31,8474716,J. Spurgeon,D,2.5,9.8241005,7.1682224
2025-12-31,8475149,M. Johansson,L,1.0,8.011918,6.6846743
2025-12-31,8475158,R. O'Reilly,C,4.1,9.586964,7.0171347
2025-12-31,8475168,M. Duchene,C,-0.5,4.25634,3.5232067
2025-12-31,8475170,B. Schenn,C,0.5,6.611079,6.4148393
2025-12-31,8475172,N. Kadri,C,6.0,4.511224,3.7007847
2025-12-31,8475184,C. Kreider,L,1.8,2.1260047,1.6940485
2025-12-31,8475188,B. McNabb,D,1.3,7.523041,5.8965435
2025-12-31,8475191,R. Smith,R,-1.0,4.6045046,5.2244267
2025-12-31,8475200,D. Orlov,D,7.0,4.1496563,4.085763
2025-12-31,8475218,M. Ekholm,D,1.8,4.8146057,3.597954
2025-12-31,8475220,M. Foligno,L,13.3,4.191611,4.3019094
2025-12-31,8475279,B. Chiarot,D,2.8,4.057387,3.2173398
2025-12-31,8475287,E. Haula,L,7.0,6.221798,5.028573
2025-12-31,8475343,N. Dowd,C,6.8,3.8935583,3.917936
2025-12-31,8475455,B. Dillon,D,0.0,2.8860793,2.989345
2025-12-31,8475692,M. Zuccarello,R,11.5,7.159451,5.8081703
2025-12-31,8475726,T. Toffoli,C,5.8,6.420113,5.144395
2025-12-31,8475745,C. Coyle,C,13.5,8.342653,6.5694847
2025-12-31,8475753,J. Faulk,D,3.6,9.913039,7.5584874
2025-12-31,8475754,B. Nelson,C,16.0,12.891514,8.971054
2025-12-31,8475755,A. Petrovic,D,3.6,3.1697817,2.813847
2025-12-31,8475764,C. Fowler,D,2.3,3.1586525,3.2698553
2025-12-31,8475765,V. Tarasenko,R,10.5,3.795136,4.3099394
2025-12-31,8475784,J. Skinner,L,11.3,3.5518107,3.7206378
2025-12-31,8475786,Z. Hyman,L,14.5,15.827494,10.529206
2025-12-31,8475795,D. McIlrath,D,4.1,1.8777487,1.6545358
2025-12-31,8475798,M. Granlund,C,1.0,6.555405,5.6799445
2025-12-31,8475799,N. Niederreiter,R,3.0,1.7055476,1.765048
2025-12-31,8475842,S. Carrick,C,4.3,2.8267615,3.0477376
2025-12-31,8475906,J. Klingberg,D,6.3,5.2457876,4.9061728
2025-12-31,8475913,M. Stone,R,11.0,10.805395,7.5393457
2025-12-31,8476278,C. Blackwell,C,6.0,3.810092,3.612486
2025-12-31,8476292,O. Palat,L,7.0,3.1047182,2.94631
2025-12-31,8476312,J. Manson,D,16.8,6.521654,4.7868776
2025-12-31,8476331,D. DeMelo,D,1.0,2.8183212,2.452179
2025-12-31,8476372,N. Seeler,D,10.4,5.6812224,3.9720747
2025-12-31,8476374,S. Kuraly,C,1.0,4.470871,3.9929256
2025-12-31,8476389,V. Trocheck,C,9.5,10.300694,7.990576
2025-12-31,8476392,A. Lowry,C,2.5,4.2279315,4.6291547
2025-12-31,8476399,B. Coleman,L,10.0,10.334088,7.852784
2025-12-31,8476432,B. Jenner,C,12.8,12.299517,8.189583
2025-12-31,8476438,B. Saad,L,10.5,4.563111,3.821658
2025-12-31,8476453,N. Kucherov,R,18.5,15.417154,10.444036
2025-12-31,8476454,R. Nugent-Hopkins,C,3.0,12.313554,8.649316
2025-12-31,8476455,G. Landeskog,L,6.0,9.877466,6.535616
2025-12-31,8476456,J. Huberdeau,L,11.8,6.61766,5.6545715
2025-12-31,8476459,M. Zibanejad,C,10.9,6.465239,4.831907
2025-12-31,8476460,M. Scheifele,C,6.9,12.10871,8.078354
2025-12-31,8476461,S. Couturier,C,1.0,4.6635165,3.895958
2025-12-31,8476462,D. Hamilton,D,6.5,4.5200033,2.741654
2025-12-31,8476463,J. Brodin,D,0.8,7.5773616,5.7065587
2025-12-31,8476474,S. Noesen,R,3.0,3.0381591,3.3529418
2025-12-31,8476480,V. Namestnikov,C,1.3,0.69232184,1.0869051
2025-12-31,8476624,B. Goodrow,C,1.0,3.9127142,4.4846964
2025-12-31,8476822,L. Glendening,C,1.5,2.0413213,2.235317
2025-12-31,8476826,Y. Gourde,C,1.5,4.6217084,4.2128253
2025-12-31,8476854,H. Lindholm,D,27.6,8.278359,5.9541006
2025-12-31,8476867,B. Gaunce,C,4.3,2.4014745,2.788545
2025-12-31,8476869,B. Skjei,D,8.1,3.8062675,3.29105
2025-12-31,8476871,T. Pearson,L,0.8,2.636167,2.864654
2025-12-31,8476878,Z. Girgensons,C,0.0,3.4619172,3.0564585
2025-12-31,8476880,T. Wilson,R,32.5,13.306176,9.118463
2025-12-31,8476881,T. Hertl,C,8.5,13.216388,8.746871
2025-12-31,8476885,J. Trouba,D,5.8,6.0474524,5.005911
2025-12-31,8476887,F. Forsberg,L,8.0,10.233917,7.459404
2025-12-31,8476889,R. Faksa,C,4.3,7.2550573,5.8205256
2025-12-31,8476892,C. Parayko,D,2.6,4.4482975,3.8825943
2025-12-31,8476897,O. Sundqvist,C,-0.5,1.3232763,1.590309
2025-12-31,8476902,E. Lindell,D,3.3,5.7699556,4.7106485
