game_date,player_id,player_name,position,actual_fpts,predicted_fpts,std_fpts,floor_fpts,ceiling_fpts,p_above_10,p_above_15,p_above_20,p_above_25
2025-12-02,8484223,A. Sandin-Pellikka,D,2.5,3.796704,3.9519148,0.11541718,9.10518,0.09,0.034,0.01,0.002
2025-12-02,8484240,T. Willander,D,4.1,4.31826,4.0055337,0.53007793,9.792723,0.092,0.028,0.01,0.0
2025-12-02,8484241,M. Wood,R,2.0,8.134233,8.295771,0.26559255,19.276968,0.298,0.174,0.092,0.044
2025-12-02,8484258,S. Malinski,D,8.0,7.4978046,5.8222976,1.0925336,16.085432,0.296,0.118,0.046,0.01
2025-12-02,8484262,T. Mitchell,D,1.3,0.5181275,1.3248452,-0.61679155,1.9300421,0.004,0.0,0.0,0.0
2025-12-02,8484304,U. Balinskis,D,4.0,4.1363587,4.000629,0.24959485,8.997067,0.07,0.016,0.004,0.0
2025-12-02,8484321,N. Matinpalo,D,1.3,4.4474125,4.1045947,0.36439097,10.446601,0.112,0.024,0.004,0.0
2025-12-02,8484403,F. Xhekaj,L,-0.5,2.7779527,2.862945,-0.014853272,6.1813297,0.032,0.0,0.0,0.0
2025-12-02,8484471,E. Finnie,C,2.0,6.6271296,5.8746395,0.9286857,15.15292,0.232,0.11,0.034,0.006
2025-12-02,8484529,C. Clattenburg,C,0.0,3.995075,5.300646,-0.08136857,12.276253,0.148,0.062,0.018,0.004
2025-12-02,8484783,A. Levshunov,D,5.8,6.45436,5.4624333,0.726223,14.7048435,0.242,0.098,0.02,0.0
2025-12-02,8484798,Z. Buium,D,3.0,4.784708,5.3645744,0.07253409,12.01456,0.144,0.054,0.016,0.0
2025-12-02,8484829,J. Hryckowian,C,0.8,4.2088046,4.887632,0.23999175,11.0273905,0.12,0.062,0.018,0.006
2025-12-02,8484958,M. Tsyplakov,R,1.0,2.028534,3.2382164,-0.55843127,5.255216,0.04,0.018,0.008,0.004
2025-12-02,8484984,I. Demidov,R,1.0,8.397336,7.3975573,0.91224563,20.049875,0.344,0.186,0.102,0.038
2025-12-02,8485366,M. Schaefer,D,4.1,11.753473,7.991739,2.453814,23.701303,0.55,0.31,0.164,0.078
2025-12-02,8485702,M. Shabanov,R,8.5,6.3868713,5.740962,0.74489677,14.771885,0.226,0.092,0.022,0.004
2025-12-03,8471214,A. Ovechkin,L,23.5,12.227728,8.0029,2.4785717,21.091902,0.58,0.284,0.126,0.048
2025-12-03,8471817,R. Reaves,R,0.5,1.8529851,3.1621659,-0.44642183,5.27906,0.028,0.01,0.004,0.0
2025-12-03,8473604,J. Toews,C,3.0,6.4636745,6.161435,0.56247133,15.334614,0.252,0.112,0.048,0.014
2025-12-03,8473986,A. Killorn,L,1.0,4.753717,4.99573,0.2771235,11.475565,0.146,0.05,0.014,0.004
2025-12-03,8473994,J. Benn,L,12.3,8.332763,6.1974573,1.3040769,18.741337,0.34,0.168,0.086,0.03
2025-12-03,8474013,I. Cole,D,21.6,7.883321,6.218241,1.3881129,17.449358,0.36,0.154,0.058,0.028
2025-12-03,8475184,C. Kreider,L,2.0,11.954774,8.674464,2.665143,23.654043,0.57,0.332,0.176,0.09
2025-12-03,8475200,D. Orlov,D,5.0,8.230932,6.50972,1.6819383,17.437847,0.342,0.152,0.066,0.018
2025-12-03,8475235,N. Deslauriers,L,3.0,1.290523,2.0346951,-0.49574345,3.0284162,0.022,0.006,0.0,0.0
2025-12-03,8475343,N. Dowd,C,7.4,3.322384,3.6568017,0.026140753,8.851946,0.086,0.018,0.002,0.0
2025-12-03,8475455,B. Dillon,D,6.8,5.791275,5.578266,0.36917675,13.365014,0.184,0.072,0.024,0.006
2025-12-03,8475462,R. Gudas,D,4.3,6.9096823,5.2239995,1.560314,13.226728,0.254,0.064,0.02,0.004
2025-12-03,8475722,J. Zucker,L,12.5,9.052281,7.3220162,1.3942003,19.67028,0.37,0.178,0.098,0.042
2025-12-03,8475726,T. Toffoli,C,2.0,7.5315084,6.283094,0.9729092,16.951677,0.294,0.144,0.066,0.012
2025-12-03,8475755,A. Petrovic,D,5.6,7.9944744,5.7736053,1.7533551,15.895212,0.322,0.122,0.038,0.016
2025-12-03,8475799,N. Niederreiter,R,1.5,8.511505,8.00065,0.97218555,20.479012,0.338,0.162,0.102,0.056
2025-12-03,8475848,B. Gallagher,R,3.0,6.3330064,5.9661565,0.7173973,15.54128,0.254,0.118,0.032,0.01
2025-12-03,8475906,J. Klingberg,D,0.5,5.976604,5.016135,1.0358626,13.391548,0.2,0.074,0.02,0.002
2025-12-03,8476278,C. Blackwell,C,1.5,3.2649589,4.284142,-0.070947975,8.577138,0.076,0.034,0.01,0.004
2025-12-03,8476292,O. Palat,L,1.5,4.588912,4.890731,-0.044891592,10.699512,0.112,0.042,0.026,0.014
2025-12-03,8476331,D. DeMelo,D,12.9,7.019224,6.1795955,1.0880328,15.048307,0.284,0.104,0.04,0.008
2025-12-03,8476372,N. Seeler,D,1.3,4.8253317,4.2911057,0.84084207,10.365611,0.108,0.032,0.006,0.0
2025-12-03,8476392,A. Lowry,C,2.8,4.1394143,4.063437,0.20998108,8.962818,0.07,0.016,0.0,0.0
2025-12-03,8476460,M. Scheifele,C,16.8,14.81393,10.507195,3.6659286,28.710611,0.636,0.422,0.254,0.142
2025-12-03,8476461,S. Couturier,C,8.8,7.390976,6.3678236,0.49525303,15.75672,0.304,0.122,0.044,0.006
2025-12-03,8476462,D. Hamilton,D,0.5,7.9050436,6.4273806,1.5022379,17.198984,0.318,0.138,0.064,0.02
2025-12-03,8476474,S. Noesen,R,1.0,5.10932,5.6287456,0.49462625,13.334771,0.172,0.088,0.044,0.012
2025-12-03,8476480,V. Namestnikov,C,10.5,5.25164,5.662332,0.56855166,13.887723,0.174,0.08,0.028,0.008
2025-12-03,8476624,B. Goodrow,C,0.5,2.6757708,3.3279965,-0.20789434,6.304702,0.046,0.014,0.0,0.0
2025-12-03,8476822,L. Glendening,C,1.5,3.8906312,4.356664,0.18015301,9.762843,0.092,0.044,0.022,0.014
2025-12-03,8476871,T. Pearson,L,1.3,4.1129465,4.6914024,0.21038154,10.191106,0.106,0.04,0.018,0.002
2025-12-03,8476875,M. Matheson,D,9.2,9.157402,7.1006517,1.5177814,20.677744,0.384,0.206,0.112,0.036
2025-12-03,8476880,T. Wilson,R,2.0,11.933319,9.085487,1.9045758,22.675293,0.494,0.27,0.152,0.076
2025-12-03,8476885,J. Trouba,D,5.3,8.359266,6.011158,1.8283141,16.911678,0.352,0.152,0.05,0.008
2025-12-03,8476889,R. Faksa,C,2.6,5.003897,5.4521055,0.2579841,12.953814,0.162,0.078,0.034,0.004
2025-12-03,8476902,E. Lindell,D,22.5,7.8590717,6.1691003,1.202276,16.622232,0.304,0.13,0.06,0.032
2025-12-03,8476981,J. Anderson,R,2.8,5.239932,6.216165,-0.24599311,12.82171,0.154,0.08,0.032,0.012
2025-12-03,8477015,C. Brown,R,2.8,7.1592245,7.6310787,0.40982124,19.149529,0.29,0.158,0.09,0.042
2025-12-03,8477070,L. O'Brien,C,12.0,4.27378,5.656458,0.10823227,11.675952,0.134,0.058,0.032,0.012
2025-12-03,8477220,N. Schmidt,D,0.0,6.706095,5.8835526,1.1635121,15.464238,0.248,0.106,0.038,0.016
2025-12-03,8477504,J. Morrissey,D,3.8,14.704089,9.815911,3.020524,25.756954,0.616,0.428,0.236,0.114
2025-12-03,8477505,A. Wennberg,C,1.8,5.4550242,5.107793,0.5917991,12.498882,0.18,0.068,0.016,0.0
2025-12-03,8477527,R. Johnston,L,1.0,2.1232495,3.2996607,-0.32471868,6.430069,0.052,0.018,0.002,0.0
2025-12-03,8477845,T. van Riemsdyk,D,17.1,3.6979108,3.764601,-0.054967616,8.697835,0.052,0.01,0.0,0.0
2025-12-03,8477903,G. Hathaway,R,2.8,2.1713276,3.3337848,-0.30579394,5.995655,0.04,0.008,0.0,0.0
2025-12-03,8477947,S. Milano,L,10.5,4.2832127,4.701021,0.07324611,10.366766,0.116,0.046,0.002,0.0
2025-12-03,8477948,T. Sanheim,D,15.1,8.300843,6.545542,1.414065,17.84573,0.376,0.164,0.058,0.032
2025-12-03,8477949,A. Tuch,R,16.7,14.208965,10.356742,2.9520824,29.345533,0.596,0.398,0.268,0.17
2025-12-03,8477951,N. Schmaltz,C,14.3,12.9377575,9.514433,2.2380366,27.397734,0.552,0.34,0.22,0.14
2025-12-03,8477989,C. Dvorak,C,3.8,7.297591,6.8854427,0.80359006,18.711374,0.326,0.182,0.076,0.02
2025-12-03,8477996,J. Lammikko,C,2.8,2.6181328,2.8217773,0.149567,4.556825,0.022,0.006,0.002,0.0
2025-12-03,8478133,J. Evans,C,2.8,4.4985366,4.885278,-0.022509728,10.65982,0.116,0.04,0.01,0.004
2025-12-03,8478366,F. Vatrano,R,3.5,4.8715563,4.9520535,0.65369993,13.742114,0.138,0.088,0.028,0.012
2025-12-03,8478398,K. Connor,L,21.3,18.0464,12.455222,4.1842284,35.309143,0.73,0.546,0.374,0.246
2025-12-03,8478399,J. Siegenthaler,D,6.3,5.7376146,4.759291,1.0448143,12.019691,0.168,0.036,0.006,0.002
2025-12-03,8478414,T. Meier,R,1.3,12.999603,10.1949215,2.0641587,25.399927,0.494,0.332,0.192,0.104
2025-12-03,8478420,M. Rantanen,R,16.3,14.443795,9.732236,3.0341232,28.167223,0.632,0.384,0.228,0.13
2025-12-03,8478424,J. Harkins,C,3.6,2.4090123,3.1509705,0.11250054,6.5673084,0.048,0.01,0.0,0.0
2025-12-03,8478439,T. Konecny,R,16.5,9.954521,8.026598,1.8704243,21.382492,0.434,0.228,0.112,0.056
2025-12-03,8478440,D. Strome,C,11.0,10.066683,8.1080265,1.4774694,21.679306,0.446,0.236,0.122,0.06
2025-12-03,8478449,R. Hintz,C,9.0,13.353708,9.575379,2.773545,25.723053,0.584,0.332,0.208,0.116
2025-12-03,8478463,A. Beauvillier,L,2.0,6.5545435,5.9450903,0.81854457,13.535591,0.216,0.084,0.038,0.008
2025-12-03,8478474,L. Crouse,L,13.3,5.500902,5.2106066,0.2371837,13.850387,0.186,0.084,0.022,0.0
2025-12-03,8478476,K. Capobianco,D,3.0,2.1808662,3.3499055,-0.5891083,6.7951336,0.046,0.002,0.0,0.0
2025-12-03,8478507,J. Marino,D,7.9,5.811716,5.067744,0.9790432,13.169731,0.22,0.068,0.016,0.006
2025-12-03,8478831,K. Stenlund,C,0.0,3.703981,3.6515589,0.44547394,7.8610044,0.052,0.01,0.0,0.0
2025-12-03,8478851,A. Carrier,D,1.5,7.160697,6.102553,1.0908945,15.680492,0.268,0.114,0.038,0.014
2025-12-03,8478873,T. Terry,R,0.5,10.239738,7.819606,2.4359252,20.043917,0.448,0.25,0.102,0.062
2025-12-03,8478874,A. Gaudette,R,6.0,6.7396517,6.1541324,0.7709089,14.960112,0.218,0.1,0.044,0.006
2025-12-03,8478911,M. Roy,D,30.7,9.257216,6.9013476,1.3702794,18.373455,0.398,0.208,0.078,0.02
2025-12-03,8479022,R. Abols,C,2.8,2.4793677,3.3007371,-0.17155083,7.247581,0.058,0.018,0.002,0.0
2025-12-03,8479343,C. Keller,R,30.1,12.189146,8.935606,2.5289817,23.255035,0.558,0.32,0.148,0.086
2025-12-03,8479345,J. Chychrun,D,12.5,13.353466,8.6164255,4.095973,23.386,0.63,0.384,0.166,0.076
2025-12-03,8479351,S. Steel,C,1.8,3.2832956,3.7587256,-0.030697616,7.7967067,0.058,0.022,0.002,0.0
2025-12-03,8479359,B. Malenstyn,L,6.4,4.8277035,4.8688874,0.49057418,12.488523,0.144,0.06,0.022,0.004
2025-12-03,8479378,L. Stanley,D,4.8,5.429469,5.115567,0.48151973,12.58321,0.17,0.062,0.016,0.0
2025-12-03,8479395,D. Cholowski,D,1.0,4.0860963,3.8455238,0.562138,10.069482,0.102,0.022,0.002,0.0
2025-12-03,8479407,J. Bratt,L,5.0,12.55853,9.700756,2.32766,26.094555,0.568,0.402,0.228,0.12
2025-12-03,8479410,M. Sergachev,D,4.6,10.059593,6.2655025,2.3569267,17.454666,0.446,0.17,0.064,0.036
2025-12-03,8479414,N. Bastian,R,0.0,2.8340805,4.1226807,-0.26681188,8.661394,0.082,0.028,0.006,0.002
2025-12-03,8479420,T. Thompson,C,2.5,14.691906,10.057535,3.405289,27.026297,0.638,0.396,0.204,0.126
2025-12-03,8479520,B. Duhaime,R,19.3,5.4104576,5.572458,0.10488382,13.522456,0.208,0.07,0.022,0.004
2025-12-03,8479619,M. Carcone,L,11.5,6.296729,6.182654,0.47941113,16.773857,0.26,0.13,0.04,0.008
2025-12-03,8479977,K. Yamamoto,R,0.5,3.8261838,5.0426173,-0.36758107,11.7042,0.12,0.058,0.008,0.002
2025-12-03,8479982,C. Timmins,D,8.5,8.712242,6.752741,1.8004096,19.364534,0.354,0.18,0.094,0.034
2025-12-03,8479983,M. Ferraro,D,3.8,7.053219,5.664597,1.151032,14.869354,0.29,0.096,0.05,0.014
2025-12-03,8479996,C. Glass,C,5.6,6.3535643,6.4239135,0.5979996,16.2242,0.21,0.11,0.046,0.012
2025-12-03,8480002,N. Hischier,C,-1.0,13.464029,10.127631,1.8932633,26.163914,0.538,0.37,0.208,0.116
2025-12-03,8480014,G. Vilardi,C,10.0,11.611802,9.214499,1.4592813,27.155483,0.516,0.3,0.198,0.128
2025-12-03,8480015,O. Tippett,R,20.3,8.838215,7.616809,1.2189397,18.809378,0.344,0.164,0.09,0.036
2025-12-03,8480018,N. Suzuki,C,8.3,15.773535,9.794055,4.6614146,28.924837,0.714,0.474,0.266,0.156
2025-12-03,8480027,J. Robertson,L,15.5,16.207253,9.905341,4.5988173,27.03969,0.724,0.49,0.258,0.134
2025-12-03,8480036,M. Heiskanen,D,20.8,11.148273,7.1323028,3.2159731,20.572758,0.524,0.24,0.106,0.05
2025-12-03,8480043,T. Liljegren,D,3.3,7.4080744,5.285101,1.7804037,15.225404,0.304,0.108,0.024,0.002
2025-12-03,8480049,D. Samberg,D,6.3,7.915289,5.603739,2.1117399,14.795588,0.284,0.096,0.018,0.004
2025-12-03,8480064,J. Norris,C,7.0,15.834787,10.889044,3.4470837,32.473526,0.7,0.5,0.288,0.18
2025-12-03,8480068,R. Poehling,C,2.3,4.5287414,4.757524,0.33764482,11.905793,0.146,0.06,0.008,0.0
2025-12-03,8480074,A. Texier,L,7.0,2.2905054,2.8589447,-0.47879612,5.782445,0.018,0.0,0.0,0.0
2025-12-03,8480113,A. Iafallo,L,4.1,4.5727468,4.8816566,0.14930521,11.13758,0.134,0.03,0.008,0.0
2025-12-03,8480145,N. Pionk,D,6.1,9.201205,6.799579,1.5498793,18.155464,0.376,0.182,0.07,0.03
2025-12-03,8480196,J. Bryson,D,1.3,1.4815662,2.5303776,-0.632594,5.000403,0.014,0.004,0.0,0.0
2025-12-03,8480220,N. Cates,L,33.2,7.8959284,7.1813397,1.0048567,16.793669,0.324,0.128,0.056,0.02
2025-12-03,8480289,M. Barron,C,1.3,5.631396,5.714761,0.33607587,13.010651,0.174,0.074,0.022,0.006
2025-12-03,8480434,S. Durzi,D,16.4,6.841422,3.9907234,2.3285215,11.938873,0.166,0.036,0.006,0.0
2025-12-03,8480796,M. Fehérváry,D,4.1,6.254508,5.5907073,0.29163054,12.994885,0.182,0.076,0.026,0.012
2025-12-03,8480798,P. Kurashev,C,4.0,6.489935,5.8568015,0.093595654,15.447762,0.24,0.112,0.026,0.0
2025-12-03,8480802,R. McLeod,C,0.0,5.408852,5.754567,0.32827613,14.898556,0.202,0.092,0.034,0.006
2025-12-03,8480807,M. Samuelsson,D,6.1,11.512525,8.213293,2.8487372,21.8532,0.512,0.294,0.116,0.066
2025-12-03,8480813,J. Veleno,C,4.5,2.127439,2.6190639,-0.019570405,3.9312117,0.028,0.01,0.0,0.0
2025-12-03,8480839,R. Dahlin,D,1.0,10.942359,7.228329,2.593638,21.317612,0.5,0.266,0.124,0.054
2025-12-03,8480840,O. Bäck,C,1.3,2.42583,3.3154426,-0.17828046,7.2063074,0.048,0.01,0.002,0.0
2025-12-03,8480848,T. Dellandrea,C,0.8,3.9485812,4.183585,0.36144733,9.4942875,0.092,0.028,0.008,0.002
2025-12-03,8480855,J. McBain,C,22.2,4.783898,4.6995854,0.5567216,11.224886,0.136,0.04,0.006,0.0
2025-12-03,8480865,N. Dobson,D,10.3,11.679255,8.423805,2.3276284,22.932156,0.532,0.306,0.168,0.066
2025-12-03,8480873,R. Sandin,D,4.6,6.1538076,5.5257864,0.76929927,13.660096,0.196,0.078,0.022,0.004
2025-12-03,8480950,I. Lyubushkin,D,4.1,6.388914,4.761138,1.2228272,13.10045,0.222,0.048,0.008,0.0
2025-12-03,8480990,D. Chisholm,D,7.5,2.9983392,2.9279556,0.21216555,7.606867,0.024,0.002,0.0,0.0
2025-12-03,8481032,P. Cotter,L,2.1,4.267034,4.797395,0.16293226,10.6676655,0.118,0.042,0.024,0.006
2025-12-03,8481043,C. Koepke,L,3.0,3.356988,3.654792,0.22765107,7.3657413,0.038,0.008,0.0,0.0
2025-12-03,8481178,E. Zamula,D,2.8,3.21595,3.121504,0.32000673,6.950739,0.046,0.012,0.0,0.0
2025-12-03,8481522,P. Krebs,C,2.3,3.7289882,4.2436666,-0.022173062,10.002434,0.1,0.032,0.008,0.0
2025-12-03,8481524,B. Byram,D,18.4,7.3965235,6.8988986,0.8480852,16.556923,0.258,0.128,0.052,0.028
2025-12-03,8481533,T. Zegras,C,14.0,11.6017685,8.118692,2.7357152,22.172108,0.534,0.262,0.132,0.07
2025-12-03,8481540,C. Caufield,R,10.0,15.010603,11.06654,3.069403,28.950197,0.63,0.468,0.266,0.144
2025-12-03,8481546,C. York,D,2.3,8.931001,6.41061,2.5074942,17.29569,0.41,0.21,0.054,0.004
2025-12-03,8481553,B. Brink,R,19.0,7.8085394,6.7995434,0.6502915,18.300777,0.314,0.174,0.07,0.014
2025-12-03,8481563,D. Helleson,D,3.1,5.18413,5.077114,0.43686578,12.717824,0.168,0.056,0.018,0.006
2025-12-03,8481580,C. McMichael,C,5.6,8.384708,6.932616,1.1002173,18.154686,0.342,0.162,0.074,0.022
2025-12-03,8481593,J. Struble,D,0.0,2.4418194,2.825387,0.04108954,6.7330832,0.018,0.006,0.002,0.0
2025-12-03,8481605,J. LaCombe,D,1.8,9.255863,6.9539423,1.2247182,18.098808,0.402,0.196,0.074,0.044
2025-12-03,8481609,V. Kolyachonok,D,11.0,4.7388,4.284895,0.35654086,11.426356,0.144,0.02,0.002,0.0
2025-12-03,8481656,A. Protas,C,7.0,11.271892,8.890904,1.2838718,23.280958,0.474,0.27,0.15,0.086
2025-12-03,8481721,A. Gritsyuk,R,4.5,10.466227,8.857845,1.5085835,20.829645,0.378,0.214,0.106,0.06
2025-12-03,8482097,J. Quinn,R,6.5,8.235529,7.043578,1.229075,18.790255,0.322,0.138,0.09,0.04
2025-12-03,8482110,D. Mercer,C,3.0,10.226632,9.596715,1.1133796,23.237917,0.42,0.25,0.146,0.092
2025-12-03,8482126,E. Andrae,D,6.0,4.2874794,4.1295094,0.41173476,9.242989,0.09,0.03,0.002,0.0
2025-12-03,8482142,J. Drysdale,D,6.5,6.0502644,5.899761,0.75947565,15.127814,0.2,0.108,0.04,0.014
2025-12-03,8482145,M. Bourque,C,1.5,5.544872,5.9501915,0.1319124,13.0434885,0.182,0.08,0.042,0.016
2025-12-03,8482148,H. Lapierre,C,1.0,2.7596993,3.463399,-0.124531895,7.110785,0.048,0.008,0.0,0.0
2025-12-03,8482149,C. Perfetti,C,1.5,5.821851,5.515902,0.83825517,15.546526,0.206,0.108,0.044,0.004
2025-12-03,8482175,J. Peterka,R,43.5,10.45035,8.915168,1.03226,23.701235,0.454,0.266,0.154,0.078
2025-12-03,8482178,I. Moore,D,4.1,4.375835,4.520569,0.12013417,9.776063,0.096,0.032,0.012,0.004
2025-12-03,8482623,J. Dunne,C,2.8,2.5275898,3.6816833,-0.42585027,7.43552,0.058,0.02,0.008,0.0
2025-12-03,8482659,J. Doan,R,17.0,10.011061,8.064691,1.7212127,21.004871,0.422,0.234,0.114,0.066
2025-12-03,8482667,W. Eklund,L,4.8,8.659307,6.8588305,1.2903022,19.169628,0.358,0.192,0.094,0.034
2025-12-03,8482671,O. Power,D,5.0,4.9049892,4.552229,0.42598477,10.78409,0.136,0.038,0.006,0.0
2025-12-03,8482684,L. Hughes,D,3.0,10.397148,7.913117,2.5491033,21.395058,0.486,0.266,0.116,0.048
2025-12-03,8482699,D. Guenther,R,27.1,13.535423,9.747567,2.8379467,27.783325,0.596,0.382,0.21,0.13
2025-12-03,8482737,Z. Bolduc,R,3.0,5.3226,5.829422,0.2420727,14.906633,0.19,0.098,0.032,0.008
2025-12-03,8482740,W. Johnston,C,7.6,17.615763,11.554705,4.196675,29.008314,0.72,0.528,0.292,0.166
2025-12-03,8482745,M. McTavish,C,3.5,9.122338,7.7631893,1.1049296,18.785742,0.4,0.198,0.086,0.04
2025-12-03,8482775,O. Kapanen,C,12.0,7.62648,7.9060855,0.6788522,15.926107,0.292,0.126,0.04,0.018
2025-12-03,8482803,O. Zellweger,D,1.5,8.763158,7.35704,1.4651526,18.236296,0.326,0.172,0.066,0.03
2025-12-03,8482861,V. Iorio,D,-1.0,1.8175509,1.7713139,0.20897225,3.6970072,0.002,0.0,0.0,0.0
2025-12-03,8482964,A. Xhekaj,D,4.1,2.7525547,3.225218,0.074859746,6.8769693,0.026,0.006,0.0,0.0
2025-12-03,8483431,L. Cooley,C,3.1,12.626549,10.3616905,1.6119475,29.814758,0.56,0.392,0.24,0.16
2025-12-03,8483445,C. Gauthier,L,2.0,18.195099,11.187523,4.8860865,30.549904,0.77,0.602,0.384,0.208
2025-12-03,8483457,L. Hutson,D,4.3,12.042858,8.53476,2.4037035,22.45063,0.552,0.344,0.156,0.074
2025-12-03,8483472,M. Lamoureux,D,15.4,15.7006855,6.8056774,6.909205,23.721758,0.804,0.556,0.218,0.08
2025-12-03,8483490,P. Mintyukov,D,6.4,4.841636,4.487891,0.48148194,11.221242,0.124,0.05,0.02,0.002
2025-12-03,8483495,S. Nemec,D,1.5,9.010803,7.484974,1.4120642,19.65384,0.416,0.226,0.088,0.04
2025-12-03,8483500,N. Ostlund,C,0.0,3.5483935,3.91706,0.068170525,9.58957,0.094,0.022,0.0,0.0
2025-12-03,8483510,E. Salomonsson,D,2.0,4.3459554,2.9878747,1.0129874,7.934237,0.034,0.008,0.002,0.002
2025-12-03,8483515,J. Slafkovský,L,14.6,9.308631,8.116625,1.298749,20.19532,0.388,0.208,0.106,0.046
2025-12-03,8483573,E. Frank,C,2.0,7.5553246,6.8977256,0.8224418,17.364515,0.284,0.136,0.064,0.022
2025-12-03,8483630,P. Regenda,L,9.0,12.505017,7.3082137,2.7567143,18.109838,0.628,0.244,0.066,0.054
2025-12-03,8483728,J. Davidson,C,1.5,1.334254,2.1413295,-0.39288536,2.715982,0.014,0.0,0.0,0.0
2025-12-03,8483733,N. Grebenkin,R,6.8,2.533945,3.8112779,-0.37759218,8.268273,0.068,0.012,0.0,0.0
2025-12-03,8484145,Z. Benson,L,2.5,8.069118,5.7626157,1.454986,15.044035,0.294,0.102,0.036,0.012
2025-12-03,8484153,L. Carlsson,C,0.0,16.732409,10.567525,3.528711,28.391237,0.708,0.522,0.278,0.158
2025-12-03,8484186,R. Leonard,R,43.5,10.183821,8.806307,1.1888673,21.69074,0.378,0.216,0.116,0.066
2025-12-03,8484227,W. Smith,C,1.8,11.758734,8.527069,2.213936,24.081263,0.484,0.272,0.144,0.09
2025-12-03,8484387,M. Michkov,R,13.5,8.663462,7.967165,1.261708,22.44929,0.358,0.202,0.12,0.086
2025-12-03,8484388,D. But,L,3.5,3.8542535,2.185381,1.750028,6.426913,0.028,0.002,0.0,0.0
2025-12-03,8484762,B. Sennecke,R,-0.5,9.066628,7.6775603,1.3128045,20.173168,0.372,0.204,0.102,0.042
2025-12-03,8484801,M. Celebrini,C,2.0,15.079937,9.384257,4.320603,29.213833,0.714,0.476,0.248,0.146
2025-12-03,8484806,S. Dickinson,D,1.0,2.4125266,2.8437595,0.021884227,6.083571,0.038,0.014,0.002,0.0
2025-12-03,8484829,J. Hryckowian,C,5.8,4.1069837,4.7261343,-0.07141874,11.529487,0.142,0.054,0.012,0.002
2025-12-03,8484911,C. Graf,R,1.5,4.986265,4.8552237,0.22657995,12.550337,0.184,0.044,0.006,0.0
2025-12-03,8484984,I. Demidov,R,12.8,8.136463,7.0120907,0.8830969,18.96032,0.306,0.164,0.082,0.008
2025-12-04,8470613,B. Burns,D,9.3,8.652393,6.167463,1.9942905,15.151413,0.35,0.112,0.034,0.012
2025-12-04,8470621,C. Perry,R,10.0,8.870731,7.6131463,1.2956973,19.02617,0.336,0.16,0.082,0.046
2025-12-04,8471215,E. Malkin,C,30.5,12.4928665,8.274259,3.105101,24.054543,0.606,0.318,0.156,0.088
2025-12-04,8471675,S. Crosby,C,1.0,16.289547,10.938187,3.2341862,31.220654,0.684,0.492,0.296,0.182
2025-12-04,8471685,A. Kopitar,C,3.0,7.054007,6.011914,0.91557777,16.090038,0.248,0.114,0.032,0.01
2025-12-04,8471724,K. Letang,D,12.1,8.472748,6.33985,1.3584034,16.929281,0.36,0.15,0.052,0.02
2025-12-04,8473419,B. Marchand,L,4.3,12.407614,8.303642,3.0037043,23.021334,0.616,0.312,0.152,0.088
2025-12-04,8473512,C. Giroux,R,2.1,7.925802,6.838336,0.8821978,17.395899,0.31,0.152,0.062,0.018
2025-12-04,8473533,J. Staal,C,1.5,6.6525087,7.2438474,0.37758997,16.28582,0.236,0.116,0.05,0.026
2025-12-04,8474037,J. van Riemsdyk,L,15.3,6.055084,5.9370546,0.5942232,13.469979,0.212,0.064,0.038,0.016
2025-12-04,8474090,B. Smith,D,-0.5,3.2378378,2.9105296,0.22652866,6.757737,0.032,0.0,0.0,0.0
2025-12-04,8474102,D. Perron,L,4.0,5.5126314,5.568379,0.24067086,12.934212,0.17,0.08,0.026,0.004
2025-12-04,8474141,P. Kane,R,21.8,12.283676,8.615335,2.2281065,24.645319,0.514,0.288,0.166,0.1
2025-12-04,8474150,M. Backlund,C,7.5,7.161956,6.062359,0.84765023,16.149382,0.268,0.126,0.038,0.01
2025-12-04,8474563,D. Doughty,D,3.3,7.348758,5.8159633,1.1778636,15.445847,0.27,0.11,0.04,0.014
2025-12-04,8474564,S. Stamkos,C,10.5,8.572848,8.019096,1.1488014,20.821339,0.384,0.192,0.112,0.062
2025-12-04,8474567,Z. Bogosian,D,6.3,3.120026,3.0472028,0.14546688,7.463682,0.04,0.004,0.0,0.0
2025-12-04,8474578,E. Karlsson,D,16.5,10.645443,7.6033015,2.4224136,22.356606,0.496,0.254,0.124,0.062
2025-12-04,8474586,J. Eberle,R,9.0,9.101718,7.684365,1.2410425,20.718632,0.362,0.2,0.108,0.042
2025-12-04,8474600,R. Josi,D,12.6,11.391448,7.207372,3.1153162,21.455614,0.562,0.304,0.132,0.058
2025-12-04,8474641,A. Henrique,C,23.0,7.658717,6.0953283,1.6468717,17.01868,0.304,0.134,0.064,0.012
2025-12-04,8474716,J. Spurgeon,D,8.1,5.3062286,4.544434,0.7926367,11.637527,0.158,0.04,0.008,0.0
2025-12-04,8475149,M. Johansson,L,2.3,6.973583,6.513382,0.26126894,16.040384,0.262,0.128,0.058,0.014
2025-12-04,8475158,R. O'Reilly,C,21.8,11.283238,8.727543,1.8719972,21.618195,0.48,0.258,0.116,0.06
2025-12-04,8475166,J. Tavares,C,4.0,12.328385,8.538427,2.5138574,23.571924,0.556,0.308,0.16,0.078
2025-12-04,8475170,B. Schenn,C,0.0,4.3900065,4.755844,0.10488605,10.1907015,0.108,0.03,0.006,0.0
