season,player_id,player_name,team,game_id,game_date,opponent,home_road,decision,shots_against,saves,goals_against,sv_pct,toi,toi_seconds,dk_fpts,goals,assists,source,goalie_sv_pct_last5,goalie_sv_pct_last10,goalie_goals_against_last5,goalie_goals_against_last10,goalie_saves_last5,goalie_saves_last10,goalie_shots_against_last5,goalie_shots_against_last10,is_win,goalie_win_rate_last5,goalie_win_rate_last10,goalie_dk_fpts_ewm,goalie_fpts_season_avg,goalie_starts,is_home,team_goals_per_game_last10,team_fpts_per_game_last10,opp_goals_per_game_last10,opp_shots_per_game_last10,opp_fpts_per_game_last10,is_shutout
2025,8479496,David Rittich,NYI,2025020580,2025-12-23,NJD,H,W,32,31,1,0.96875,60:00,3600,24.2,0,0,current,0.8708572,0.8867651428571428,3.6,3.2857142857142856,24.8,25.857142857142858,28.4,29.142857142857142,1,0.2,0.2857142857142857,7.4836075206116845,6.599999999999999,13,1,0.5,21.6,1.7,20.6,59.65,0
2025,8479496,David Rittich,NYI,2025020580,2025-12-23,NJD,H,W,32,31,1,0.96875,60:00,3600,24.2,0,0,current,0.8708572,0.8867651428571428,3.6,3.2857142857142856,24.8,25.857142857142858,28.4,29.142857142857142,1,0.2,0.2857142857142857,7.4836075206116845,6.599999999999999,13,1,0.5,21.6,1.7,20.6,59.65,0
2025,8479496,David Rittich,NYI,2025020580,2025-12-23,NJD,H,W,32,31,1,0.96875,60:00,3600,24.2,0,0,current,0.8708572,0.8867651428571428,3.6,3.2857142857142856,24.8,25.857142857142858,28.4,29.142857142857142,1,0.2,0.2857142857142857,7.4836075206116845,6.599999999999999,13,1,0.5,21.3,1.7,20.6,59.65,0
2025,8475883,Frederik Andersen,CAR,2025020581,2025-12-23,FLA,H,L,22,17,5,0.772727,60:00,3600,-5.6,0,0,current,0.9016263999999999,0.9009195,3.2,2.875,23.2,23.0,26.4,25.875,0,0.2,0.25,6.9219560334256105,6.242857142857141,15,1,3.0,98.05,3.8,28.6,113.4,0
2025,8481519,Spencer Knight,CHI,2025020583,2025-12-23,PHI,H,L,25,23,2,0.92,58:09,3489,9.1,0,0,current,0.9080632,0.9080969999999999,3.0,2.6666666666666665,23.2,23.555555555555557,26.2,26.22222222222222,0,0.2,0.3333333333333333,9.248310574979042,8.224999999999998,25,1,1.5,62.25,3.2,26.2,97.4,0
2025,8478971,Connor Ingram,EDM,2025020585,2025-12-23,CGY,H,W,19,18,1,0.947368,60:00,3600,15.1,0,0,current,0.9182264,0.9120241,2.8,2.6,25.2,24.8,28.0,27.4,1,0.4,0.4,11.389499310596385,9.999999999999998,2,1,3.0,91.65,2.0,18.3,60.45,0
2025,8480981,Joel Hofer,STL,2025020595,2025-12-27,NSH,H,W,32,30,2,0.9375,59:47,3587,20.0,0,0,current,0.9188674000000001,0.9036908,2.6,2.9,24.0,25.3,26.6,28.2,1,0.4,0.3,10.607487509720752,9.559999999999999,21,1,1.8,59.8,2.9,25.5,92.2,0
2025,8482137,Yaroslav Askarov,SJS,2025020599,2025-12-27,VAN,R,W,27,24,3,0.888889,60:00,3600,12.3,0,0,current,0.9427622,0.9068096999999999,1.8,2.7,24.0,24.4,25.8,27.1,1,0.4,0.3,10.59368740839296,9.645454545454545,24,0,1.6,43.65,2.0,22.6,72.6,0
2025,8482137,Yaroslav Askarov,SJS,2025020599,2025-12-27,VAN,R,W,27,24,3,0.888889,60:00,3600,12.3,0,0,current,0.9427622,0.9068096999999999,1.8,2.7,24.0,24.4,25.8,27.1,1,0.4,0.3,10.59368740839296,9.645454545454545,24,0,2.1,56.8,2.0,22.6,72.6,0
2025,8480045,Ukko-Pekka Luukkonen,BUF,2025020589,2025-12-27,BOS,H,W,23,22,1,0.956522,60:00,3600,17.9,0,0,current,0.8983178,0.8999721,2.6,2.9,26.2,24.7,28.8,27.6,1,0.4,0.3,8.776827083874466,8.491666666666665,12,1,3.2,99.9,3.1,26.1,94.4,0
2025,8479361,Joseph Woll,TOR,2025020590,2025-12-27,OTT,H,W,31,26,5,0.83871,60:00,3600,6.7,0,0,current,0.8870325999999998,0.8975479,3.2,3.1,28.6,25.9,31.8,29.0,1,0.2,0.2,9.393738043049183,8.915384615384614,12,1,2.8,89.7,3.8,31.4,118.0,0
2025,8476945,Connor Hellebuyck,WPG,2025020594,2025-12-27,MIN,H,O,19,15,4,0.789474,60:05,3605,-1.5,0,0,current,0.8793771999999999,0.8988018,3.2,3.0,25.4,25.3,28.6,28.3,0,0.2,0.3,9.805225868512156,9.207142857142856,20,1,2.7,87.1,3.9,27.1,111.4,0
2025,8479394,Carter Hart,VGK,2025020600,2025-12-27,COL,H,O,39,34,5,0.871795,65:00,3900,8.3,0,0,current,0.8771044,0.8979858999999999,3.0,2.8,23.6,23.8,26.6,26.6,0,0.4,0.4,9.693986291508713,9.18,8,1,1.9,62.75,3.8,36.7,130.05,0
2025,8479394,Carter Hart,VGK,2025020600,2025-12-27,COL,H,O,39,34,5,0.871795,65:00,3900,8.3,0,0,current,0.8771044,0.8979858999999999,3.0,2.8,23.6,23.8,26.6,26.6,0,0.4,0.4,9.693986291508713,9.18,8,1,1.9,62.3,3.8,36.7,130.05,0
2025,8477967,Thatcher Demko,VAN,2025020599,2025-12-27,SJS,H,L,36,31,5,0.888889,59:56,3596,4.2,0,0,current,0.8633478,0.9030550000000002,3.6,2.7,24.6,24.3,28.2,27.0,0,0.6,0.5,9.67309741835472,9.2,16,1,1.6,59.0,3.1,22.1,85.8,0
2025,8476914,Joonas Korpisalo,BOS,2025020589,2025-12-27,BUF,R,L,33,30,3,0.909091,56:55,3415,10.5,0,0,current,0.8960274,0.8971726,3.0,2.8,25.0,25.6,28.0,28.4,0,0.8,0.6,10.096276492695926,9.46470588235294,15,0,3.1,94.4,3.2,27.2,99.9,0
2025,8480843,Lukas Dostal,ANA,2025020597,2025-12-27,LAK,R,L,30,24,6,0.8,60:00,3600,-4.2,0,0,current,0.8992091999999999,0.8931209000000001,2.8,3.0,24.4,26.5,27.2,29.5,0,1.0,0.6,11.258486434797748,21.4,23,0,2.2,81.05,1.9,22.7,65.8,0
2025,8476883,Andrei Vasilevskiy,TBL,2025020591,2025-12-27,FLA,R,W,26,24,2,0.923077,59:46,3586,15.8,0,0,current,0.911141,0.8952591,2.6,2.9,26.6,26.0,29.2,28.9,1,1.0,0.6,12.56322755982059,22.799999999999997,23,0,3.2,102.3,3.3,27.0,101.25,0
2025,8480313,Logan Thompson,WSH,2025020592,2025-12-27,NJD,R,W,38,35,3,0.921053,64:06,3846,23.0,0,0,current,0.9226244000000001,0.8998644,2.6,2.8,29.8,26.7,32.4,29.5,1,1.0,0.7,13.299861628688904,21.866666666666664,27,0,2.3,85.3,2.0,23.9,69.45,0
2025,8476999,Linus Ullmark,OTT,2025020590,2025-12-27,TOR,R,,14,10,4,0.714286,27:28,1648,-7.0,0,0,current,0.9276664,0.8955071,2.4,3.0,29.8,27.2,32.2,30.2,0,0.8,0.7,12.685703421408258,18.15,28,0,3.8,118.0,2.8,26.4,89.7,0
2025,8475683,Sergei Bobrovsky,FLA,2025020591,2025-12-27,TBL,H,L,24,21,3,0.875,58:50,3530,4.2,0,0,current,0.903717,0.8998721999999999,3.2,3.1,31.2,28.1,34.4,31.2,0,0.6,0.7,11.332137761457426,14.239999999999998,26,1,3.3,101.25,3.2,28.4,102.3,0
2025,8482661,Jesper Wallstedt,MIN,2025020594,2025-12-27,WPG,R,W,26,23,3,0.884615,58:32,3512,11.6,0,0,current,0.9020504,0.9006297999999999,3.0,2.9,28.2,26.3,31.2,29.2,1,0.6,0.8,11.623132232090683,14.266666666666666,15,0,3.5,99.9,2.7,26.3,87.1,0
2025,8476341,Anton Forsberg,LAK,2025020597,2025-12-27,ANA,H,W,26,25,1,0.961538,59:50,3590,20.0,0,0,current,0.8872478000000001,0.8991944000000001,3.6,3.1,28.8,27.7,32.4,30.8,1,0.4,0.7,11.452229857005628,13.628571428571428,14,1,1.7,56.15,2.9,31.8,102.15,0
2025,8476341,Anton Forsberg,LAK,2025020597,2025-12-27,ANA,H,W,26,25,1,0.961538,59:50,3590,20.0,0,0,current,0.8872478000000001,0.8991944000000001,3.6,3.1,28.8,27.7,32.4,30.8,1,0.4,0.7,11.452229857005628,13.628571428571428,14,1,1.6,51.7,2.9,31.8,102.15,0
2025,8477424,Juuse Saros,NSH,2025020595,2025-12-27,STL,R,L,20,17,3,0.85,57:52,3472,1.4,0,0,current,0.8961406000000001,0.9093824999999999,3.2,2.9,27.4,28.6,30.6,31.5,0,0.4,0.7,12.439752230770385,14.687499999999998,29,0,2.9,92.2,2.0,21.3,66.15,0
2025,8479496,David Rittich,NYI,2025020588,2025-12-27,NYR,H,W,27,27,0,1.0,60:00,3600,28.9,0,0,current,0.91967,0.9236681999999998,2.4,2.4,27.2,28.5,29.6,30.9,1,0.6,0.7,13.896502136551558,16.2,14,1,0.5,21.75,1.8,19.9,64.85,1
2025,8479496,David Rittich,NYI,2025020588,2025-12-27,NYR,H,W,27,27,0,1.0,60:00,3600,28.9,0,0,current,0.91967,0.9236681999999998,2.4,2.4,27.2,28.5,29.6,30.9,1,0.6,0.7,13.896502136551558,16.2,14,1,0.7,26.9,1.8,19.9,64.85,1
2025,8479496,David Rittich,NYI,2025020588,2025-12-27,NYR,H,W,27,27,0,1.0,60:00,3600,28.9,0,0,current,0.91967,0.9236681999999998,2.4,2.4,27.2,28.5,29.6,30.9,1,0.6,0.7,13.896502136551558,16.2,14,1,0.6,21.3,1.8,19.9,64.85,1
2025,8481692,Dustin Wolf,CGY,2025020598,2025-12-27,EDM,H,W,31,29,2,0.935484,60:00,3600,19.3,0,0,current,0.9484876,0.9261022999999999,1.6,2.4,28.2,29.7,29.8,32.1,1,0.8,0.7,14.643374066598671,16.79,29,1,1.6,50.45,3.5,27.6,110.75,0
2025,8481692,Dustin Wolf,CGY,2025020598,2025-12-27,EDM,H,W,31,29,2,0.935484,60:00,3600,19.3,0,0,current,0.9484876,0.9261022999999999,1.6,2.4,28.2,29.7,29.8,32.1,1,0.8,0.7,14.643374066598671,16.79,29,1,1.7,51.65,3.5,27.6,110.75,0
2025,8476434,John Gibson,DET,2025020593,2025-12-27,CAR,R,L,37,33,4,0.891892,57:14,3434,9.1,0,0,current,0.951361,0.9267057,1.6,2.3,29.2,28.7,30.8,31.0,0,0.8,0.7,14.937500528752729,16.89090909090909,22,0,2.8,88.55,2.9,28.9,95.3,0
2025,8478048,Igor Shesterkin,NYR,2025020588,2025-12-27,NYI,R,L,25,24,1,0.96,58:10,3490,13.3,0,0,current,0.9457469999999999,0.9164973999999999,1.6,2.6,27.6,28.2,29.2,30.8,0,0.8,0.6,13.974776507810516,15.83333333333333,31,0,1.2,44.6,0.9,13.3,34.2,0
2025,8478048,Igor Shesterkin,NYR,2025020588,2025-12-27,NYI,R,L,25,24,1,0.96,58:10,3490,13.3,0,0,current,0.9457469999999999,0.9164973999999999,1.6,2.6,27.6,28.2,29.2,30.8,0,0.8,0.6,13.974776507810516,15.83333333333333,31,0,1.1,40.75,0.9,13.3,34.2,0
2025,8478971,Connor Ingram,EDM,2025020598,2025-12-27,CGY,R,L,32,29,3,0.90625,58:26,3506,9.8,0,0,current,0.9284012,0.9122708999999999,2.2,2.7,27.8,27.6,30.0,30.3,0,0.6,0.5,13.291211532655355,15.099999999999998,3,0,3.2,100.45,2.3,21.5,69.6,0
2025,8479979,Jake Oettinger,DAL,2025020596,2025-12-27,CHI,H,O,33,30,3,0.909091,65:00,3900,12.5,0,0,current,0.885544,0.9026069999999999,3.4,2.9,26.4,26.8,29.8,29.7,0,0.4,0.5,11.61879107806796,13.62142857142857,25,1,3.6,99.3,1.6,22.5,62.85,0
2025,8482821,Arvid Soderblom,CHI,2025020596,2025-12-27,DAL,R,W,31,28,3,0.903226,65:00,3900,15.1,0,0,current,0.8924405999999999,0.9204641,3.2,2.4,27.2,27.7,30.4,30.1,1,0.4,0.6,13.272324006102933,14.739999999999998,12,0,1.6,62.85,3.6,23.0,99.3,0
2025,8475809,Scott Wedgewood,COL,2025020600,2025-12-27,VGK,R,W,25,20,5,0.8,64:10,3850,2.5,0,0,current,0.8833765999999998,0.9173688,3.6,2.6,28.0,28.6,31.6,31.2,1,0.2,0.5,12.784189219108843,14.299999999999999,24,0,3.8,130.05,2.4,21.7,81.25,0
2025,8474596,Jake Allen,NJD,2025020592,2025-12-27,WSH,H,O,33,29,4,0.878788,63:48,3828,8.3,0,0,current,0.8814718000000001,0.9136094,3.6,2.6,27.6,27.6,31.2,30.2,0,0.4,0.6,12.436774276391287,13.976470588235292,20,1,2.0,69.3,2.3,28.3,85.3,0
2025,8483548,Brandon Bussi,CAR,2025020593,2025-12-27,DET,H,W,20,18,2,0.9,60:00,3600,11.6,0,0,current,0.8966232,0.9125122000000001,3.0,2.6,26.0,26.9,29.0,29.5,1,0.6,0.6,12.850381795341791,14.155555555555555,14,1,2.9,95.3,2.8,24.9,88.55,0
2025,8475831,Philipp Grubauer,SEA,2025020605,2025-12-28,PHI,H,W,33,32,1,0.969697,60:00,3600,24.9,0,0,current,0.931147,0.9083455,2.0,2.7,26.2,26.3,28.2,29.0,1,0.8,0.6,13.347732616228491,14.389473684210525,12,1,2.5,83.65,3.1,27.0,96.45,0
2025,8477992,Jonas Johansson,TBL,2025020602,2025-12-28,MTL,H,W,35,31,4,0.885714,65:00,3900,13.7,0,0,current,0.9089248,0.9006827000000002,2.6,2.9,24.6,25.9,27.2,28.8,1,0.6,0.5,12.740222577621102,13.985,16,1,3.6,106.45,3.2,22.7,91.75,0
2025,8482821,Arvid Soderblom,CHI,2025020604,2025-12-28,PIT,H,,15,12,3,0.8,27:57,1677,-2.1,0,0,current,0.9174962000000001,0.9004364,2.2,2.9,23.6,25.8,25.8,28.7,0,0.8,0.5,13.12342498398941,14.138095238095238,13,1,1.9,67.6,2.9,29.0,101.35,0
2025,8478435,Dan Vladar,PHI,2025020605,2025-12-28,SEA,R,L,18,16,2,0.888889,58:23,3503,4.2,0,0,current,0.9398175999999999,0.9106447000000001,1.6,2.6,25.0,26.3,26.6,28.9,0,0.8,0.6,14.072391117118736,14.595454545454544,22,0,3.1,96.45,2.5,25.8,83.65,0
2025,8481519,Spencer Knight,CHI,2025020604,2025-12-28,PIT,H,L,9,5,4,0.555556,32:03,1923,-10.5,0,0,current,0.9329086,0.9147659000000001,1.8,2.4,25.4,25.7,27.2,28.1,0,0.8,0.7,14.160194630077044,14.617391304347825,26,1,1.9,67.6,2.9,29.0,101.35,0
2025,8481668,Arturs Silovs,PIT,2025020604,2025-12-28,CHI,R,W,24,21,3,0.875,59:31,3571,10.2,0,0,current,0.9136558000000001,0.9224014,2.4,2.2,25.8,26.0,28.2,28.2,1,0.6,0.7,13.251564585014211,14.154166666666667,17,0,1.9,62.8,1.9,22.3,67.6,0
2025,8479496,David Rittich,NYI,2025020603,2025-12-28,CBJ,R,L,34,31,3,0.911765,59:34,3574,11.2,0,0,current,0.9307498000000001,0.9198373,2.0,2.3,28.6,26.6,30.6,28.9,0,0.8,0.7,14.59939948303029,14.751999999999999,15,0,0.6,20.05,2.4,23.7,77.35,0
2025,8475660,Cam Talbot,DET,2025020601,2025-12-28,TOR,H,W,27,25,2,0.925926,61:46,3706,16.5,0,0,current,0.9332708000000001,0.9253835,2.0,2.1,29.8,26.7,31.8,28.8,1,0.8,0.8,15.176575743714935,15.007692307692306,20,1,2.8,88.65,2.9,26.8,92.05,0
2025,8482982,Jet Greaves,CBJ,2025020603,2025-12-28,NYI,H,W,26,24,2,0.923077,60:00,3600,15.8,0,0,current,0.9075208,0.9236692,2.6,2.1,27.8,26.4,30.4,28.5,1,0.8,0.8,14.458503854054829,14.7,24,1,1.8,58.95,1.1,15.6,41.45,0
2025,8482982,Jet Greaves,CBJ,2025020606,2025-12-29,OTT,R,W,28,27,1,0.964286,60:00,3600,21.4,0,0,current,0.8974338,0.9151712,2.8,2.3,27.2,26.3,30.0,28.6,1,0.6,0.7,13.531772409970344,14.299999999999999,25,0,2.1,62.9,3.8,30.3,116.25,0
2025,8478048,Igor Shesterkin,NYR,2025020608,2025-12-29,CAR,R,O,35,32,3,0.914286,64:47,3887,13.9,0,0,current,0.9185684000000001,0.9161121,2.2,2.3,28.2,27.0,30.4,29.3,0,0.8,0.7,14.37343626101261,14.617241379310345,32,0,1.1,40.6,3.1,29.3,99.9,0
2025,8478048,Igor Shesterkin,NYR,2025020608,2025-12-29,CAR,R,O,35,32,3,0.914286,64:47,3887,13.9,0,0,current,0.9185684000000001,0.9161121,2.2,2.3,28.2,27.0,30.4,29.3,0,0.8,0.7,14.37343626101261,14.617241379310345,32,0,1.3,44.4,3.1,29.3,99.9,0
2025,8477424,Juuse Saros,NSH,2025020612,2025-12-29,UTA,R,W,31,28,3,0.903226,60:00,3600,15.1,0,0,current,0.90703,0.9188898999999999,2.4,2.2,25.0,26.8,27.4,29.0,1,0.6,0.7,13.869795821303503,14.409999999999998,30,0,3.1,97.2,2.7,26.7,88.0,0
2025,8482137,Yaroslav Askarov,SJS,2025020615,2025-12-29,ANA,R,W,42,38,4,0.904762,60:00,3600,21.6,0,0,current,0.8843119999999999,0.9087913999999999,3.0,2.5,23.4,26.6,26.4,29.1,1,0.4,0.6,12.642983681608827,13.92258064516129,25,0,1.9,51.75,2.6,30.7,95.15,0
2025,8482137,Yaroslav Askarov,SJS,2025020615,2025-12-29,ANA,R,W,42,38,4,0.904762,60:00,3600,21.6,0,0,current,0.8843119999999999,0.9087913999999999,3.0,2.5,23.4,26.6,26.4,29.1,1,0.4,0.6,12.642983681608827,13.92258064516129,25,0,1.9,51.9,2.6,30.7,95.15,0
2025,8480981,Joel Hofer,STL,2025020610,2025-12-29,BUF,H,L,33,30,3,0.909091,59:29,3569,10.5,0,0,current,0.8927826,0.9001517,3.0,2.8,25.2,26.5,28.2,29.3,0,0.2,0.5,12.168403337553494,13.706249999999999,22,1,1.9,59.4,3.5,27.1,103.8,0
2025,8483548,Brandon Bussi,CAR,2025020608,2025-12-29,NYR,H,W,20,18,2,0.9,64:01,3841,11.6,0,0,current,0.897441,0.8974373999999999,3.0,2.9,26.2,26.7,29.2,29.6,1,0.2,0.4,11.734215434920147,13.503030303030302,15,1,3.1,99.9,1.8,19.8,65.2,0
2025,8480280,Jeremy Swayman,BOS,2025020613,2025-12-29,CGY,R,O,20,18,2,0.95,61:53,3713,7.6,0,0,current,0.8900994000000001,0.9043338999999999,3.2,2.7,25.6,26.9,28.8,29.6,0,0.2,0.5,12.251667718332527,13.63235294117647,27,0,2.8,91.1,2.2,20.1,66.15,0
2025,8477970,Vitek Vanecek,UTA,2025020612,2025-12-29,NSH,H,L,26,22,4,0.846154,58:15,3495,1.4,0,0,current,0.8877184,0.8973742,3.2,2.8,25.0,25.0,28.2,27.8,0,0.2,0.4,11.752647508816407,13.422857142857142,12,1,2.7,88.0,3.1,26.5,97.2,0
2025,8476341,Anton Forsberg,LAK,2025020611,2025-12-29,COL,R,L,25,21,4,0.84,59:11,3551,0.7,0,0,current,0.91008,0.8971959999999999,2.6,2.8,26.4,24.9,29.0,27.7,0,0.2,0.3,11.999559832366124,13.458333333333332,15,0,1.6,50.85,4.0,35.1,129.15,0
2025,8476341,Anton Forsberg,LAK,2025020611,2025-12-29,COL,R,L,25,21,4,0.84,59:11,3551,0.7,0,0,current,0.91008,0.8971959999999999,2.6,2.8,26.4,24.9,29.0,27.7,0,0.2,0.3,11.999559832366124,13.458333333333332,15,0,1.6,50.85,4.0,35.1,129.15,0
2025,8478916,Joey Daccord,SEA,2025020616,2025-12-29,VAN,H,O,24,22,2,0.916667,64:26,3866,10.4,0,1,current,0.9129197999999998,0.9028512,2.4,2.7,25.6,25.4,28.0,28.1,0,0.4,0.3,12.141902189813688,13.464864864864863,24,1,2.6,87.85,2.2,22.2,74.1,0
2025,8475683,Sergei Bobrovsky,FLA,2025020607,2025-12-29,WSH,H,W,27,24,3,0.888889,59:57,3597,12.3,0,0,current,0.9343484,0.9158947,1.8,2.4,25.8,26.0,27.6,28.4,1,0.6,0.4,13.317854596469415,13.799999999999999,27,1,3.4,104.35,2.3,28.9,88.1,0
2025,8480947,Kevin Lankinen,VAN,2025020616,2025-12-29,SEA,R,W,39,37,2,0.948718,65:00,3900,27.9,0,0,current,0.9287867999999999,0.9094431000000001,2.0,2.6,26.0,25.8,28.0,28.4,1,0.4,0.3,12.965263724430166,13.679487179487179,19,0,1.8,60.4,2.6,27.5,87.85,0
2025,8481692,Dustin Wolf,CGY,2025020613,2025-12-29,BOS,H,W,26,25,1,0.961538,61:53,3713,20.0,0,0,current,0.9256122,0.9066653,2.2,2.7,27.0,26.0,29.2,28.7,1,0.4,0.3,12.408415568561399,13.495,30,1,1.6,48.9,2.8,26.6,91.1,0
2025,8481692,Dustin Wolf,CGY,2025020613,2025-12-29,BOS,H,W,26,25,1,0.961538,61:53,3713,20.0,0,0,current,0.9256122,0.9066653,2.2,2.7,27.0,26.0,29.2,28.7,1,0.4,0.3,12.408415568561399,13.495,30,1,1.6,48.9,2.8,26.6,91.1,0
2025,8479394,Carter Hart,VGK,2025020614,2025-12-29,MIN,H,L,12,7,5,0.583333,26:51,1611,-12.6,0,0,current,0.8992718,0.9046759,2.8,2.7,25.0,25.7,27.8,28.4,0,0.4,0.3,11.138528435531086,13.097560975609756,9,1,1.9,61.4,4.0,26.8,113.5,0
2025,8479394,Carter Hart,VGK,2025020614,2025-12-29,MIN,H,L,12,7,5,0.583333,26:51,1611,-12.6,0,0,current,0.8992718,0.9046759,2.8,2.7,25.0,25.7,27.8,28.4,0,0.4,0.3,11.138528435531086,13.097560975609756,9,1,2.0,60.1,4.0,26.8,113.5,0
2025,8475852,Petr Mrazek,ANA,2025020615,2025-12-29,SJS,H,L,4,3,1,0.75,23:56,1436,-1.4,0,0,current,0.8992718,0.9060957999999999,2.8,2.6,25.0,25.3,27.8,27.9,0,0.4,0.4,11.35230115743203,13.11190476190476,9,1,2.3,87.2,3.1,20.2,84.15,0
2025,8481033,Akira Schmid,VGK,2025020614,2025-12-29,MIN,H,,15,15,0,1.0,33:04,1984,10.5,0,0,current,0.8785822,0.9064653,3.4,2.6,25.0,25.4,28.4,28.0,0,0.4,0.5,11.548142759513343,13.125581395348837,19,1,1.9,61.4,4.0,26.8,113.5,1
2025,8481033,Akira Schmid,VGK,2025020614,2025-12-29,MIN,H,,15,15,0,1.0,33:04,1984,10.5,0,0,current,0.8785822,0.9064653,3.4,2.6,25.0,25.4,28.4,28.0,0,0.4,0.5,11.548142759513343,13.125581395348837,19,1,2.0,60.1,4.0,26.8,113.5,1
2025,8476945,Connor Hellebuyck,WPG,2025020609,2025-12-29,EDM,H,L,20,18,2,0.9,58:24,3504,5.6,0,0,current,0.8534926,0.8911397000000001,3.6,2.8,22.2,24.1,25.8,26.9,0,0.4,0.4,10.23501063788349,12.73181818181818,21,1,2.4,84.85,3.4,26.4,106.5,0
2025,8480313,Logan Thompson,WSH,2025020607,2025-12-29,FLA,R,L,28,24,4,0.857143,58:45,3525,2.8,0,0,current,0.8550252,0.8903187000000001,3.6,2.9,22.6,24.8,26.2,27.7,0,0.4,0.4,10.023714927921668,12.62,28,0,2.3,88.1,3.4,27.1,104.35,0
2025,8478406,Mackenzie Blackwood,COL,2025020611,2025-12-29,LAK,H,W,25,23,2,0.92,59:45,3585,15.1,0,0,current,0.8786719999999999,0.8889718999999999,3.0,2.9,23.4,24.2,26.4,27.1,1,0.4,0.4,10.063399681755806,12.57391304347826,15,1,4.0,129.15,1.9,22.3,66.6,0
2025,8479406,Filip Gustavsson,MIN,2025020614,2025-12-29,VGK,R,W,16,14,2,0.875,59:37,3577,8.8,0,0,current,0.8919542,0.895613,2.6,2.7,23.4,24.2,26.0,26.9,1,0.4,0.4,10.949368082709489,12.746808510638296,25,0,4.0,112.55,2.6,23.0,86.4,0
2025,8479312,Alex Lyon,BUF,2025020610,2025-12-29,STL,R,W,18,16,2,0.888889,59:25,3565,10.2,0,0,current,0.8949968,0.8867895000000001,2.6,3.0,24.4,24.7,27.0,27.7,1,0.2,0.3,10.970238071217064,12.714583333333332,21,0,3.5,103.8,2.2,23.0,71.9,0
2025,8480843,Lukas Dostal,ANA,2025020615,2025-12-29,SJS,H,,9,5,4,0.555556,32:17,1937,-10.5,0,0,current,0.9265380000000001,0.8900153,2.2,2.9,27.4,24.8,29.6,27.7,0,0.4,0.4,11.663663319726956,12.848979591836732,24,1,2.3,87.2,3.1,20.2,84.15,0
2025,8478470,Samuel Montembeault,MTL,2025020618,2025-12-30,FLA,R,W,30,28,2,0.933333,62:41,3761,18.6,0,0,current,0.912445,0.8837351,2.4,3.0,26.0,24.3,28.4,27.3,1,0.4,0.4,10.634687080838257,12.578,16,0,3.5,102.25,3.2,26.6,99.8,0
2025,8479496,David Rittich,NYI,2025020620,2025-12-30,CHI,R,W,19,17,2,0.894737,64:54,3894,10.9,0,0,current,0.9050376,0.8918548000000002,2.4,2.7,24.2,23.8,26.6,26.5,1,0.6,0.5,10.598518198866914,12.531372549019606,16,0,0.8,26.45,1.9,21.9,68.0,0
2025,8479496,David Rittich,NYI,2025020620,2025-12-30,CHI,R,W,19,17,2,0.894737,64:54,3894,10.9,0,0,current,0.9050376,0.8918548000000002,2.4,2.7,24.2,23.8,26.6,26.5,1,0.6,0.5,10.598518198866914,12.531372549019606,16,0,0.8,26.9,1.9,21.9,68.0,0
2025,8479973,Stuart Skinner,PIT,2025020619,2025-12-30,CAR,H,W,28,27,1,0.964286,60:00,3600,21.4,0,0,current,0.8991116,0.8955329000000001,2.6,2.6,24.6,24.0,27.2,26.6,1,0.6,0.5,11.26415489120607,12.648076923076921,27,1,2.0,66.2,2.8,28.8,93.2,0
2025,8474593,Jacob Markstrom,NJD,2025020617,2025-12-30,TOR,R,L,29,26,3,0.896552,57:27,3447,7.7,0,0,current,0.8977109999999999,0.8963539,2.8,2.7,26.0,25.2,28.8,27.9,0,0.8,0.5,11.874299921540933,12.760377358490565,20,0,1.6,62.0,3.1,27.4,96.65,0
2025,8478435,Dan Vladar,PHI,2025020621,2025-12-30,VAN,R,W,35,32,3,0.914286,60:00,3600,17.9,0,0,current,0.8934713999999999,0.9100047,3.0,2.6,26.6,27.0,29.6,29.6,1,0.8,0.6,12.375387351300581,17.9,23,0,3.3,101.7,2.1,23.4,73.75,0
2025,8481519,Spencer Knight,CHI,2025020620,2025-12-30,NYI,H,O,21,19,2,0.904762,65:00,3900,8.3,0,0,current,0.8897923999999999,0.9011186999999999,3.2,2.8,27.0,26.5,30.2,29.3,0,0.8,0.6,11.113631724332892,7.549999999999999,27,1,1.9,68.0,1.1,16.3,42.5,0
2025,8477967,Thatcher Demko,VAN,2025020621,2025-12-30,PHI,H,L,31,27,4,0.870968,58:46,3526,4.9,0,0,current,0.8834432,0.8942404000000002,3.6,3.0,28.6,26.4,32.2,29.4,0,0.6,0.6,10.422498804938856,5.966666666666666,17,1,2.1,68.5,3.3,27.3,101.7,0
2025,8479361,Joseph Woll,TOR,2025020617,2025-12-30,NJD,H,W,33,33,0,1.0,60:00,3600,33.1,0,0,current,0.8760869999999998,0.8875993,3.8,3.2,28.2,26.4,32.0,29.6,1,0.4,0.5,10.196201593380238,6.3999999999999995,13,1,3.1,96.65,1.6,23.8,62.0,1
2025,8480193,Daniil Tarasov,FLA,2025020618,2025-12-30,MTL,H,O,29,26,3,0.896552,63:19,3799,9.7,0,0,current,0.842503,0.870107,4.0,3.4,23.4,24.7,27.4,28.1,0,0.2,0.5,8.708835064919963,3.5799999999999996,13,1,3.2,99.8,3.5,25.6,102.25,0
