Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
107,5055538554,lemkep04,0,76.899994,C Connor McDavid C Macklin Celebrini D Mattias Samuelsson D Pavel Mintyukov G Ilya Sorokin UTIL Pavel Buchnevich W Evander Kane W Alex Killorn W Ondrej Palat,,John Tavares,C,2.35%,4.5
108,5055572370,novice1,0,76.7,C Dylan Larkin C Joel Eriksson Ek D Jackson LaCombe D Jake Middleton G Filip Gustavsson UTIL Patrick Kane W Matt Boldy W Ryan Nugent-Hopkins W Marcus Johansson,,Jakub Dobes,G,2.35%,13.7
108,5055869267,bizzell88 (3/3),0,76.7,C Jack Hughes C Pavel Zacha D Dougie Hamilton D Mattias Samuelsson G Yaroslav Askarov UTIL Viktor Arvidsson W David Pastrnak W Jesper Bratt W Connor Brown,,Justin Faulk,D,2.35%,18.6
110,5055823951,gemma7,0,76.5,C Nathan MacKinnon C Elias Pettersson D Morgan Rielly D Yan Kuznetsov G Justus Annunen UTIL Alexander Wennberg W Cutter Gauthier W Victor Olofsson W Ivan Demidov,,MacKenzie Weegar,D,2.35%,13.6
111,5055620252,Jack_Of_All_Trades (2/2),0,76.100006,C Mikael Granlund C Fraser Minten D Colton Parayko D Simon Nemec G Lukas Dostal UTIL David Pastrnak W Cutter Gauthier W Beckett Sennecke W Morgan Geekie,,Kirill Kaprizov,UTIL,2.35%,18
111,5055858779,OneDropKing (3/5),0,76.1,C Mika Zibanejad C Mikael Granlund D Jackson LaCombe D Morgan Rielly G Jake Oettinger UTIL Cutter Gauthier W J.T. Miller W Beckett Sennecke W Gabe Perreault,,Jake Oettinger,G,2.35%,3.9
113,5055858781,OneDropKing (5/5),0,75.799995,C Sidney Crosby C Dylan Larkin D Erik Karlsson D Tony DeAngelo G Arturs Silovs UTIL Evgeni Malkin W Rickard Rakell W Egor Chinakhov W Justin Brazeau,,Matias Maccelli,W,2.35%,1.5
114,5055858778,OneDropKing (2/5),0,75.5,C Dylan Larkin C Pavel Zacha D Charlie McAvoy D Tony DeAngelo G Jeremy Swayman UTIL Marco Kasper W David Pastrnak W Morgan Geekie W Viktor Arvidsson,,Kasperi Kapanen,W,2.35%,17.9
115,5055549532,B_Heals152 (1/5),0,75.1,C Ryan O'Reilly C Fraser Minten D Roman Josi D Jackson LaCombe G Justus Annunen UTIL Mikael Granlund W Cutter Gauthier W Beckett Sennecke W Luke Evangelista,,Yaroslav Askarov,G,2.35%,7.6
115,5055790070,greyhounds2010,0,75.1,C Ryan Hartman C Mikael Granlund D Filip Hronek D Adam Larsson G Ilya Sorokin UTIL Beckett Sennecke W Kirill Kaprizov W Mats Zuccarello W Alex Killorn,,Ivan Demidov,W,1.76%,14.3
117,5055710455,tsteffes78 (1/2),0,74.9,C Joel Eriksson Ek C Matty Beniers D Rasmus Andersson D Brock Faber G John Gibson UTIL Jordan Eberle W Matt Boldy W Jared McCann W Marcus Johansson,,Mika Zibanejad,C,1.76%,19
118,5055360127,Koronin (5/5),0,74.5,C Connor McDavid C Joel Armia D Dougie Hamilton D Jackson LaCombe G Darcy Kuemper UTIL Cutter Gauthier W Kevin Fiala W Andrei Kuzmenko W Jeffrey Viel,,J.T. Miller,W,1.76%,9.3
119,5055663248,bkreider (1/5),0,74.4,C Mikael Granlund C Fraser Minten D MacKenzie Weegar D Jackson LaCombe G Devin Cooley UTIL Viktor Arvidsson W David Pastrnak W Beckett Sennecke W Morgan Geekie,,Evgenii Dadonov,W,1.76%,1.5
120,5055651920,CosaSpeciale (4/5),0,74,C Nathan MacKinnon C Brock Nelson D Uvis Balinskis D Trevor van Riemsdyk G Jake Oettinger UTIL Sam Bennett W Matthew Tkachuk W Victor Olofsson W Mackie Samoskevich,,John Klingberg,D,1.76%,3
120,5055825670,vishy2773 (1/5),0,74,C Pavel Zacha C J.T. Compher D Charlie McAvoy D Erik Karlsson G Jeremy Swayman UTIL Evgeni Malkin W David Pastrnak W Morgan Geekie W Viktor Arvidsson,,Jonathan Quick,G,1.76%,6.3
122,5055816939,reign0187,0,73.1,C Connor McDavid C Auston Matthews D Mason Lohrei D Tom Willander G Devin Cooley UTIL Vasily Podkolzin W Zach Hyman W Max Domi W Kasperi Kapanen,,Max Domi,UTIL,1.76%,6.5
123,5055852856,isupol (3/5),0,71.899994,C Sidney Crosby C John Tavares D Erik Karlsson D Morgan Rielly G Jakub Dobes UTIL Viktor Arvidsson W Rickard Rakell W Matthew Knies W Matias Maccelli,,Nico Hischier,C,1.76%,23.3
124,5055447572,beershere (2/5),0,71.7,C Mikael Granlund C Matty Beniers D Moritz Seider D Jackson LaCombe G Lukas Dostal UTIL Jordan Eberle W Beckett Sennecke W Jared McCann W Lucas Raymond,,Alex Tuch,W,1.76%,45
125,5055694411,jeremyshow (1/5),0,70,C Connor McDavid C Erik Haula D Vladislav Gavrikov D Brady Skjei G Arvid Soderblom UTIL Steven Stamkos W Zach Hyman W Ryan Nugent-Hopkins W Michael Bunting,,Rasmus Dahlin,D,1.76%,8
126,5055813461,Buckingham21,0,69.8,C Bo Horvat C John Tavares D Morgan Rielly D Jared Spurgeon G Ilya Sorokin UTIL Auston Matthews W Matthew Knies W Matias Maccelli W Ondrej Palat,,Mason Lohrei,D,1.76%,4.1
127,5055575111,giantsquid (2/3),0,69.299995,C Mikael Granlund C Pavel Zacha D Charlie McAvoy D Jamie Oleksiak G Justus Annunen UTIL Cutter Gauthier W David Pastrnak W Morgan Geekie W Viktor Arvidsson,,Brett Pesce,D,1.76%,5.6
128,5055775261,BeRex,0,68.8,C Mikael Granlund C Matty Beniers D Evan Bouchard D Charlie McAvoy G Devin Cooley UTIL Mathew Barzal W Beckett Sennecke W Jordan Eberle W Anthony Duclair,,Mats Zuccarello,W,1.76%,1.5
129,5055809922,xeqtr1,0,68,C Connor Bedard C Mikael Granlund D Dougie Hamilton D Braden Schneider G Daniil Tarasov UTIL Beckett Sennecke W Cutter Gauthier W Jesper Bratt W Connor Brown,,Kaiden Guhle,D,1.76%,6.5
130,5055832708,jaker1soe,0,67.8,C Connor McDavid C Noah Ostlund D Tony DeAngelo D Mattias Samuelsson G Devin Cooley UTIL Zach Hyman W Ryan Nugent-Hopkins W Josh Doan W Konsta Helenius,,Jamie Oleksiak,D,1.76%,7.6
131,5055835862,drscoopy007,0,67.6,C Mikael Granlund C Matty Beniers D Jacob Trouba D Jake Walman G Karel Vejmelka UTIL Zach Hyman W Beckett Sennecke W Jared McCann W Alex Killorn,,Hampus Lindholm,D,1.76%,6.9
132,5055413545,gordylamb,0,67.1,C Dylan Larkin C Ryan Hartman D Moritz Seider D Vince Dunn G Ilya Sorokin UTIL Matty Beniers W Lucas Raymond W Mats Zuccarello W Jordan Eberle,,Jamie Drysdale,D,1.76%,1.3
133,5055795111,craiglit,0,66.7,C Macklin Celebrini C Auston Matthews D Zach Whitecloud D Ian Cole G Ilya Sorokin UTIL Mikael Granlund W Beckett Sennecke W Frank Nazar W Teuvo Teravainen,,Connor Brown,W,1.76%,3
134,5055768763,dfssheets,0,66.399994,C Connor McDavid C Pavel Zacha D Filip Hronek D Louis Crevier G Ilya Sorokin UTIL Jonathan Lekkerimaki W David Pastrnak W Morgan Geekie W Justin Brazeau,,Teuvo Teravainen,W,1.76%,3
135,5055858757,MoHendy (1/5),0,66.1,C Jack Hughes C Mikael Granlund D Dougie Hamilton D Mattias Samuelsson G Lukas Dostal UTIL Chris Kreider W Cutter Gauthier W Beckett Sennecke W Alex Killorn,,Frank Nazar,W,1.76%,11.5
136,5055857469,isupol (5/5),0,65.5,C Sidney Crosby C Matty Beniers D Erik Karlsson D Vince Dunn G Yaroslav Askarov UTIL Chris Kreider W Rickard Rakell W Jared McCann W Jordan Eberle,,Jacob Markstrom,G,1.76%,17.9
137,5055432599,tommybomb7 (5/5),0,65.299995,C Connor Bedard C Oliver Moore D Cale Makar D Artyom Levshunov G Jacob Markstrom UTIL Jack Hughes W Jesper Bratt W Frank Nazar W Teuvo Teravainen,,Mike Matheson,D,1.76%,11.3
138,5055651917,CosaSpeciale (1/5),0,64.1,C Mikael Granlund C Dominic James D Jackson LaCombe D Brandt Clarke G Karel Vejmelka UTIL Beckett Sennecke W Nikita Kucherov W Jake Guentzel W Alex Killorn,,Pavel Mintyukov,UTIL,1.76%,1.3
138,5055707057,nolt0032 (4/5),0,64.1,C Roope Hintz C Erik Haula D Thomas Harley D Nick Blankenburg G Jakub Dobes UTIL Jack Eichel W Jason Robertson W Steven Stamkos W Michael Bunting,,Josh Doan,W,1.76%,4.1
140,5055801927,cutnutz35 (5/5),0,63.4,C Nathan MacKinnon C Joel Eriksson Ek D Uvis Balinskis D Jonathan Aspirot G Connor Hellebuyck UTIL Matt Boldy W Cutter Gauthier W Victor Olofsson W Ondrej Palat,,Pavel Buchnevich,UTIL,1.76%,13
141,5055858761,MoHendy (5/5),0,63.2,C Jack Hughes C Mikael Granlund D Jacob Trouba D Sam Malinski G Lukas Dostal UTIL Barrett Hayton W Cutter Gauthier W Beckett Sennecke W Chris Kreider,,Anthony Cirelli,C,1.76%,4.5
142,5055428495,Bears21 (3/5),0,62.399994,C Nathan MacKinnon C Mikael Granlund D Mattias Samuelsson D Alexandre Carrier G Karel Vejmelka UTIL Colton Parayko W Zach Hyman W Beckett Sennecke W Alex Killorn,,Justus Annunen,G,1.76%,13.9
143,5055852854,isupol (1/5),0,61.699997,C Dylan Larkin C Matty Beniers D Moritz Seider D Vince Dunn G Karel Vejmelka UTIL Joel Eriksson Ek W Jared McCann W Lucas Raymond W Jordan Eberle,,Kris Letang,D,1.76%,7.1
144,5055308426,deuceswildixi (2/4),0,60.3,C Jack Hughes C Mika Zibanejad D John Klingberg D Colton Parayko G Jonathan Quick UTIL Vincent Trocheck W J.T. Miller W Jesper Bratt W Evgenii Dadonov,,Erik Haula,C,1.76%,1.5
144,5055566878,deuceswildixi (3/4),0,60.3,C Jack Hughes C Mika Zibanejad D John Klingberg D Colton Parayko G Jonathan Quick UTIL Vincent Trocheck W J.T. Miller W Jesper Bratt W Evgenii Dadonov,,Michael Bunting,W,1.76%,4.3
146,5055801924,cutnutz35 (2/5),0,60,C Nathan MacKinnon C Matt Duchene D Tony DeAngelo D Simon Nemec G Ilya Sorokin UTIL Ondrej Palat W Martin Necas W Cutter Gauthier W Victor Olofsson,,Shayne Gostisbehere,D,1.76%,29.5
147,5055810277,Hunter4ever89 (1/5),0,59.300003,C Nathan MacKinnon C Elias Pettersson D Alexander Nikishin D Connor Murphy G Devin Cooley UTIL Jake DeBrusk W Martin Necas W Artturi Lehkonen W Jonathan Lekkerimaki,,Mikael Backlund,C,1.76%,3
148,5055862409,howz219,0,58.6,C Mikael Granlund C Evan Rodrigues D Charlie McAvoy D Mattias Samuelsson G Ilya Sorokin UTIL Chris Kreider W David Pastrnak W Beckett Sennecke W Morgan Geekie,,Andrei Vasilevskiy,G,1.18%,17.9
149,5055858760,MoHendy (4/5),0,58.499996,C Jack Hughes C Mikael Granlund D Jackson LaCombe D Brandt Clarke G Lukas Dostal UTIL Barrett Hayton W Cutter Gauthier W Beckett Sennecke W Alex Killorn,,Oliver Kapanen,C,1.18%,13.3
150,5055310684,Cal_Naughton_Jr,0,58.199997,C Auston Matthews C Pavel Zacha D Jake McCabe D Uvis Balinskis G Karel Vejmelka UTIL Max Domi W David Pastrnak W Morgan Geekie W Bobby McMann,,Juraj Slafkovsky,W,1.18%,22.1
151,5055651918,CosaSpeciale (2/5),0,57.5,C Joel Eriksson Ek C Erik Haula D Quinn Hughes D Brady Skjei G Joel Hofer UTIL Kirill Kaprizov W Matt Boldy W Michael Bunting W Ondrej Palat,,Vincent Trocheck,UTIL,1.18%,0
152,5055703676,jeremyshow (4/5),0,57.199997,C Auston Matthews C Mikael Granlund D Jackson LaCombe D Cam York G Filip Gustavsson UTIL Max Domi W Beckett Sennecke W Bobby McMann W Alex Killorn,,Bobby McMann,W,1.18%,4.5
153,5055810279,Hunter4ever89 (3/5),0,57,C Brock Nelson C Pavel Zacha D Charlie McAvoy D Connor Murphy G Karel Vejmelka UTIL Morgan Geekie W David Pastrnak W Valeri Nichushkin W Victor Olofsson,,Kevin Fiala,W,1.18%,8
154,5055801925,cutnutz35 (3/5),0,56.1,C Mitch Marner C Ryan Poehling D Cale Makar D Uvis Balinskis G Daniil Tarasov UTIL Braeden Bowman W Cutter Gauthier W Pavel Dorofeyev W Chris Kreider,,Andrei Kuzmenko,W,1.18%,2.8
155,5055858777,OneDropKing (1/5),0,55.999996,C Jack Hughes C Mikael Granlund D Jackson LaCombe D Jamie Oleksiak G Lukas Dostal UTIL Beckett Sennecke W Cutter Gauthier W Jesper Bratt W Chris Kreider,,Jeffrey Viel,W,1.18%,5.8
156,5055761572,easton136,0,55.4,C Mathew Barzal C Matty Beniers D Erik Karlsson D Tony DeAngelo G Ilya Sorokin UTIL Jordan Eberle W David Pastrnak W Morgan Geekie W Justin Brazeau,,Will Smith,UTIL,1.18%,11
157,5055430539,tide182 (2/2),0,53.199997,C Leon Draisaitl C Mathew Barzal D Tony DeAngelo D Ty Emberson G Karel Vejmelka UTIL Connor McDavid W Anthony Duclair W Jonathan Drouin W Maxim Tsyplakov,,Arseny Gritsyuk,W,1.18%,17.9
158,5055694418,jeremyshow (2/5),0,52.199997,C Nathan MacKinnon C Mikael Backlund D MacKenzie Weegar D Adam Pelech G Connor Hellebuyck UTIL Matt Coronato W Martin Necas W Victor Olofsson W Yegor Sharangovich,,Maxim Tsyplakov,W,1.18%,0
159,5055858759,MoHendy (3/5),0,51.399998,C Jack Hughes C Mikael Granlund D Jackson LaCombe D Mattias Samuelsson G Lukas Dostal UTIL Chris Kreider W Cutter Gauthier W Beckett Sennecke W Alex Killorn,,Artturi Lehkonen,W,1.18%,7.3
160,5055432595,tommybomb7 (1/5),0,50.899998,C Mathew Barzal C Matty Beniers D Cale Makar D Matthew Schaefer G Karel Vejmelka UTIL Jordan Eberle W Jared McCann W Anthony Duclair W Jonathan Drouin,,Wyatt Johnston,C,1.18%,15.8
161,5055777630,ryanboldt,0,50.1,C Mathew Barzal C Mikael Granlund D Jackson LaCombe D John Klingberg G Ilya Sorokin UTIL Sam Bennett W Will Smith W Beckett Sennecke W Simon Holmstrom,,Mikko Rantanen,W,1.18%,9.3
162,5055803162,cdegey (2/4),0,49.9,C Sidney Crosby C Dylan Larkin D Erik Karlsson D Colton Parayko G Jake Oettinger UTIL Mikael Backlund W Rickard Rakell W Lucas Raymond W Marco Kasper,,Ryan Poehling,C,1.18%,5.8
163,5055486465,rydeg,0,49,C Macklin Celebrini C Tage Thompson D Hampus Lindholm D Alex Vlasic G Devin Cooley UTIL Zach Hyman W Beckett Sennecke W Jonathan Lekkerimaki W Ondrej Palat,,Tom Willander,UTIL,1.18%,2.6
164,5055852857,isupol (4/5),0,48.100002,C Jack Hughes C Mathew Barzal D Dougie Hamilton D Tony DeAngelo G Joel Hofer UTIL Sebastian Aho W Jesper Bratt W Anthony Duclair W Jonathan Drouin,,Matvei Michkov,W,1.18%,12.8
165,5055447567,beershere (1/5),0,47.399998,C Nathan MacKinnon C Shane Wright D Cale Makar D Ryker Evans G John Gibson UTIL Pavel Mintyukov W Martin Necas W Alex Killorn W Kaapo Kakko,,Bobby Brink,W,1.18%,1.3
166,5055813785,MFedorak1982 (5/5),0,47.100002,C Nathan MacKinnon C Fraser Minten D Cale Makar D Ryan McDonagh G Scott Wedgewood UTIL Ondrej Palat W Martin Necas W Victor Olofsson W Justin Brazeau,,Oliver Moore,C,1.18%,1.3
167,5055432597,tommybomb7 (3/5),0,44.399998,C Jack Hughes C Mathew Barzal D Cale Makar D Jamie Drysdale G Filip Gustavsson UTIL Jesper Bratt W Anthony Duclair W Jonathan Drouin W Connor Brown,,Anders Lee,W,1.18%,0
168,5055869265,bizzell88 (1/3),0,43.399998,C Auston Matthews C Mikael Granlund D Jackson LaCombe D Kris Letang G Devin Cooley UTIL Beckett Sennecke W Cutter Gauthier W Chris Kreider W Justin Brazeau,,Shane Wright,C,1.18%,21.3
169,5055432598,tommybomb7 (4/5),0,32.4,C Nathan MacKinnon C Oliver Moore D Jamie Drysdale D Artyom Levshunov G Ilya Sorokin UTIL Jack Hughes W Martin Necas W Victor Olofsson W Teuvo Teravainen,,Kaapo Kakko,W,1.18%,1.5
170,5055432596,tommybomb7 (2/5),0,28.5,C Nathan MacKinnon C Brock Nelson D Erik Karlsson D Jamie Drysdale G Samuel Ersson UTIL Victor Olofsson W Trevor Zegras W Matvei Michkov W Bobby Brink,,Ryker Evans,D,1.18%,2.8
,,,,,,,Jaden Schwartz,W,1.18%,9.5
,,,,,,,Konsta Helenius,W,1.18%,3
,,,,,,,Jonathan Aspirot,D,1.18%,10
,,,,,,,Jean-Gabriel Pageau,C,1.18%,3
,,,,,,,Simon Holmstrom,W,1.18%,1.3
,,,,,,,Ryan O'Reilly,C,1.18%,3
,,,,,,,Arvid Soderblom,G,1.18%,8.6
,,,,,,,Brandt Clarke,D,1.18%,14.9
,,,,,,,Brady Skjei,D,1.18%,0
,,,,,,,Vasily Podkolzin,UTIL,1.18%,4.5
,,,,,,,Ian Cole,D,1.18%,9.9
,,,,,,,Gabe Perreault,W,1.18%,10.5
,,,,,,,Matt Coronato,UTIL,1.18%,4.5
,,,,,,,Yegor Sharangovich,W,1.18%,0
,,,,,,,Lawson Crouse,UTIL,1.18%,4.3
,,,,,,,Brock Faber,D,1.18%,8
,,,,,,,Alexandre Texier,W,1.18%,2.8
,,,,,,,Scott Wedgewood,G,1.18%,-9.8
,,,,,,,Mitch Marner,C,1.18%,16.5
,,,,,,,Pavel Dorofeyev,W,1.18%,0
,,,,,,,Daniil Tarasov,G,1.18%,0.7
,,,,,,,Lane Hutson,D,1.18%,12.6
,,,,,,,Matthew Knies,W,1.18%,4.5
,,,,,,,Jared Spurgeon,D,1.18%,7.6
,,,,,,,Sam Dickinson,D,1.18%,9.3
,,,,,,,Alexander Wennberg,UTIL,1.18%,9.5
,,,,,,,Nikita Tolopilo,G,1.18%,28.4
,,,,,,,Jake Walman,D,1.18%,7.3
,,,,,,,Barrett Hayton,UTIL,1.18%,9.5
,,,,,,,Filip Forsberg,UTIL,1.18%,15.8
,,,,,,,Jake McCabe,D,0.59%,11.8
,,,,,,,Nazem Kadri,C,0.59%,4.5
,,,,,,,Connor Zary,W,0.59%,3
,,,,,,,Martin Pospisil,W,0.59%,1.5
,,,,,,,Joel Armia,C,0.59%,3
,,,,,,,Darcy Kuemper,G,0.59%,9.1
,,,,,,,Collin Graf,W,0.59%,15.6
,,,,,,,Justin Hryckowian,W,0.59%,3
,,,,,,,Connor Ingram,G,0.59%,7.4
,,,,,,,Ty Emberson,D,0.59%,0
,,,,,,,Matthew Schaefer,D,0.59%,11.5
,,,,,,,Trevor Zegras,W,0.59%,1.3
,,,,,,,Samuel Ersson,G,0.59%,-7
,,,,,,,Tyler Myers,D,0.59%,3
,,,,,,,Jaccob Slavin,D,0.59%,9.1
,,,,,,,Lenni Hameenaho,W,0.59%,10.6
,,,,,,,Rutger McGroarty,W,0.59%,11.8
,,,,,,,Evander Kane,W,0.59%,5.8
,,,,,,,Luke Evangelista,W,0.59%,3
,,,,,,,Jake Middleton,D,0.59%,7.8
,,,,,,,Jamie Benn,W,0.59%,14.1
,,,,,,,Dominic James,C,0.59%,13
,,,,,,,Jake Guentzel,W,0.59%,1.5
,,,,,,,Trevor van Riemsdyk,D,0.59%,1.5
,,,,,,,Jordan Staal,C,0.59%,11.5
,,,,,,,Alex Ovechkin,W,0.59%,11
,,,,,,,Timo Meier,UTIL,0.59%,10.5
,,,,,,,Dawson Mercer,W,0.59%,8
,,,,,,,Owen Power,D,0.59%,4.5
,,,,,,,Christian Dvorak,C,0.59%,7.8
,,,,,,,Vladislav Gavrikov,D,0.59%,9.3
,,,,,,,Adam Pelech,D,0.59%,9.5
,,,,,,,Zach Benson,W,0.59%,8
,,,,,,,Cam York,D,0.59%,2.6
,,,,,,,Nick Schmaltz,C,0.59%,3
,,,,,,,Clayton Keller,W,0.59%,1.5
,,,,,,,Noah Dobson,D,0.59%,21.6
,,,,,,,Jack Eichel,UTIL,0.59%,0
,,,,,,,Roope Hintz,C,0.59%,8
,,,,,,,Jason Robertson,W,0.59%,9.5
,,,,,,,Thomas Harley,D,0.59%,13.8
,,,,,,,Nick Blankenburg,D,0.59%,1.5
,,,,,,,Rasmus Andersson,D,0.59%,12.1
,,,,,,,Dalibor Dvorsky,UTIL,0.59%,2.8
,,,,,,,Jason Zucker,W,0.59%,0
,,,,,,,Drew Helleson,D,0.59%,2.8
,,,,,,,Joel Edmundson,D,0.59%,5.8
,,,,,,,Adam Larsson,D,0.59%,6.5
,,,,,,,Nino Niederreiter,W,0.59%,1.5
,,,,,,,Michael Kesselring,D,0.59%,5.6
,,,,,,,Matt Duchene,C,0.59%,10
,,,,,,,Braeden Bowman,UTIL,0.59%,5.8
,,,,,,,Michael Misa,C,0.59%,10
,,,,,,,William Eklund,W,0.59%,9.5
,,,,,,,Timothy Liljegren,D,0.59%,9.1
,,,,,,,Logan Stankoven,UTIL,0.59%,4.3
,,,,,,,K'Andre Miller,D,0.59%,3
,,,,,,,Braden Schneider,D,0.59%,6
,,,,,,,Alexander Nikishin,D,0.59%,3
,,,,,,,Valeri Nichushkin,W,0.59%,5
,,,,,,,Casey Mittelstadt,W,0.59%,23
,,,,,,,Bo Horvat,C,0.59%,10.6
,,,,,,,Ryan McDonagh,D,0.59%,11.4
,,,,,,,Parker Wotherspoon,D,0.59%,6.5
,,,,,,,Yan Kuznetsov,D,0.59%,4.3
,,,,,,,J.T. Compher,C,0.59%,4.3
,,,,,,,Jonathan Huberdeau,W,0.59%,11
,,,,,,,Taylor Hall,W,0.59%,1.5
,,,,,,,Ben Chiarot,D,0.59%,12.8
,,,,,,,Ben Kindel,W,0.59%,16.3
,,,,,,,Sandis Vilmanis,W,0.59%,5
,,,,,,,Sam Malinski,D,0.59%,11
,,,,,,,Jack Quinn,UTIL,0.59%,19.5
,,,,,,,Evan Rodrigues,C,0.59%,1.5
,,,,,,,Jordan Kyrou,W,0.59%,27.3
,,,,,,,Gabriel Vilardi,W,0.59%,0
,,,,,,,Olen Zellweger,D,0.59%,4.3
