Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
108,5053479817,gutp,0,141.6,C Connor McDavid C Leon Draisaitl D Jamie Drysdale D J.J. Moser G Tristan Jarry UTIL Mattias Ekholm W Viktor Arvidsson W Matvei Michkov W Chris Kreider,,Lukas Dostal,G,1.12%,0
108,5053578937,radress,0,141.6,C Leon Draisaitl C Mikael Granlund D Charlie McAvoy D Jamie Drysdale G Andrei Vasilevskiy UTIL Anthony Cirelli W Zach Hyman W Viktor Arvidsson W Kailer Yamamoto,,Jonathan Aspirot,D,1.12%,0
110,5053301759,dangriff10,0,141.3,C Connor McDavid C Leon Draisaitl D Pavel Mintyukov D Matthew Robertson G Andrei Vasilevskiy UTIL Matt Savoie W J.T. Miller W Beckett Sennecke W Gabe Perreault,,Ville Husso,G,1.12%,0
110,5053654937,jaxjags23,0,141.3,C Leon Draisaitl C Fraser Minten D Evan Bouchard D Mattias Ekholm G Andrei Vasilevskiy UTIL Will Borgen W Artemi Panarin W Matvei Michkov W Chris Kreider,,Matthew Robertson,D,1.12%,12.8
112,5053254242,silencer17,0,141.1,C Connor McDavid C Mikael Granlund D Charlie McAvoy D Andrew Peeke G Ilya Sorokin UTIL Fraser Minten W Zach Hyman W Beckett Sennecke W Viktor Arvidsson,,Andrew Mangiapane,W,0.98%,0
112,5053542012,breemer10,0,141.1,C Connor McDavid C Elias Lindholm D Scott Morrow D Andrew Peeke G Andrei Vasilevskiy UTIL Matt Savoie W Zach Hyman W J.T. Miller W Beckett Sennecke,,Calum Ritchie,W,0.98%,0
114,5053355240,lichter17,0,140.7,C Elias Lindholm C Mikael Granlund D Charlie McAvoy D Jackson LaCombe G Joonas Korpisalo UTIL Pavel Zacha W David Pastrnak W Morgan Geekie W Owen Tippett,,Kailer Yamamoto,W,0.98%,2.8
115,5053559235,beastnuts,0,140.2,C Mika Zibanejad C Elias Lindholm D Jake Walman D Hampus Lindholm G Joonas Korpisalo UTIL Mikael Granlund W David Pastrnak W Morgan Geekie W Matvei Michkov,,Zemgus Girgensons,W,0.84%,8.2
116,5053417103,eyeam,0,139.8,C Vincent Trocheck C Mikael Granlund D Vladislav Gavrikov D J.J. Moser G Lukas Dostal UTIL Evan Bouchard W Cutter Gauthier W J.T. Miller W Beckett Sennecke,,John Marino,D,0.84%,1.3
116,5053542448,kylerosso12,0,139.8,C Leon Draisaitl C Sean Kuraly D Mattias Ekholm D Will Borgen G Tristan Jarry UTIL Evan Bouchard W Zach Hyman W Ryan Nugent-Hopkins W Kasperi Kapanen,,Sean Durzi,D,0.84%,3
118,5053446709,sbish11,0,139.3,C Connor McDavid C Leon Draisaitl D Charlie McAvoy D Mattias Ekholm G Ilya Sorokin UTIL Andrew Peeke W Viktor Arvidsson W Chris Kreider W Alex Killorn,,Gage Goncalves,UTIL,0.84%,2.8
119,5053349903,CROM1000,0,139,C Anthony Cirelli C Ryan Poehling D Mattias Ekholm D Olen Zellweger G Andrei Vasilevskiy UTIL Kasperi Kapanen W Nikita Kucherov W Brandon Hagel W Jake Guentzel,,Scott Mayfield,D,0.84%,1.3
119,5053501146,HighsideRcn,0,139,C Anthony Cirelli C Jean-Gabriel Pageau D Charlie McAvoy D Tony DeAngelo G Andrei Vasilevskiy UTIL Sean Couturier W Nikita Kucherov W Brandon Hagel W Jonathan Drouin,,Drew Helleson,D,0.70%,0
121,5053665260,intellagentleman,0,138.90001,C Leon Draisaitl C Mikael Granlund D Evan Bouchard D Jake Walman G Ilya Sorokin UTIL Barrett Hayton W J.T. Miller W Vasily Podkolzin W Chris Kreider,,Pontus Holmberg,UTIL,0.70%,1.5
122,5053322676,tworth1,0,138.4,C Connor McDavid C Elias Lindholm D Charlie McAvoy D Scott Morrow G Ilya Sorokin UTIL Morgan Geekie W J.T. Miller W Beckett Sennecke W Alex Killorn,,Jansen Harkins,C,0.70%,3
123,5053581611,Dunlap68,0,138.3,C Leon Draisaitl C Vincent Trocheck D Cam York D Hampus Lindholm G Andrei Vasilevskiy UTIL Casey Mittelstadt W Nikita Kucherov W Matvei Michkov W Chris Kreider,,Daniil But,W,0.70%,3
124,5053185634,lizvespa34,0,138,C Vincent Trocheck C Elias Lindholm D Darnell Nurse D Travis Sanheim G Andrei Vasilevskiy UTIL Viktor Arvidsson W Zach Hyman W Ryan Nugent-Hopkins W Beckett Sennecke,,Jeremy Swayman,G,0.42%,0
125,5053278912,timcline10,0,137.8,C Connor McDavid C Mikael Granlund D Evan Bouchard D Jackson LaCombe G Ilya Sorokin UTIL JJ Peterka W Beckett Sennecke W Oliver Bjorkstrand W Casey Mittelstadt,,Isaac Howard,W,0.42%,0
125,5053462848,puckinwannabe,0,137.8,C Connor McDavid C Leon Draisaitl D Mattias Ekholm D Olen Zellweger G Joonas Korpisalo UTIL Elias Lindholm W Morgan Geekie W Marat Khusnutdinov W Casey Mittelstadt,,Tim Washe,C,0.28%,1.5
127,5053702689,tivo25,0,137.6,C Connor McDavid C Leon Draisaitl D Pavel Mintyukov D Mason Lohrei G Andrei Vasilevskiy UTIL Matt Savoie W J.T. Miller W Beckett Sennecke W Gabe Perreault,,Zach Werenski,D,0.28%,0
128,5053746299,autonater,0,137.2,C Leon Draisaitl C Elias Lindholm D Evan Bouchard D Tony DeAngelo G Joonas Korpisalo UTIL Chris Kreider W Morgan Geekie W Anthony Duclair W Matvei Michkov,,Declan Carlile,D,0.28%,0
129,5053121053,ArtfulPossum,0,136.7,C Elias Lindholm C Pavel Zacha D Charlie McAvoy D Adam Pelech G Ilya Sorokin UTIL Leon Draisaitl W David Pastrnak W Morgan Geekie W Kasperi Kapanen,,Erik Cernak,D,0.28%,4.3
129,5053298616,CashLineCriminal,0,136.7,C Connor McDavid C Leon Draisaitl D Andrew Peeke D Mason Lohrei G Tristan Jarry UTIL Mattias Ekholm W Morgan Geekie W Viktor Arvidsson W Michael Carcone,,Michael Eyssimont,W,0.28%,0
129,5053333127,griffalicious24,0,136.7,C Connor McDavid C Leon Draisaitl D Andrew Peeke D Mason Lohrei G Tristan Jarry UTIL Mattias Ekholm W Morgan Geekie W Viktor Arvidsson W Michael Carcone,,Jonny Brodzinski,C,0.28%,0
132,5053636988,gioacchini6,0,136.5,C Connor McDavid C Leon Draisaitl D Mattias Ekholm D Mason Lohrei G Ilya Sorokin UTIL Nick Paul W Morgan Geekie W Viktor Arvidsson W Oliver Bjorkstrand,,Emil Andrae,D,0.28%,0
133,5053525297,dentiddo,0,136.1,C Leon Draisaitl C Mikael Granlund D Evan Bouchard D Jake Walman G Andrei Vasilevskiy UTIL Jamie Drysdale W J.T. Miller W Chris Kreider W Oliver Bjorkstrand,,Vyacheslav Buteyets,G,0.28%,0
134,5053747252,milford88,0,135.6,C Anthony Cirelli C Ryan Poehling D Evan Bouchard D Mattias Ekholm G Ilya Sorokin UTIL Zach Hyman W Cutter Gauthier W Ryan Nugent-Hopkins W Jeffrey Viel,,Adam Henrique,C,0.14%,0
135,5053285807,claudeacyr,0,135.5,C Elias Lindholm C Jack McBain D Charlie McAvoy D Vladislav Gavrikov G Ilya Sorokin UTIL Alexis Lafreniere W Nikita Kucherov W Zach Hyman W Morgan Geekie,,Corey Perry,W,0.14%,0
135,5053658622,berok666,0,135.5,C Connor McDavid C Mika Zibanejad D Mattias Ekholm D Hampus Lindholm G Ilya Sorokin UTIL Pavel Zacha W David Pastrnak W Matt Savoie W Jeffrey Viel,,Carson Soucy,D,0.14%,0
135,5053746922,July40521,0,135.5,C Connor McDavid C Leon Draisaitl D Braden Schneider D Andrew Peeke G Ilya Sorokin UTIL Alex Killorn W J.T. Miller W Beckett Sennecke W Gabe Perreault,,Kevin Fiala,W,0.14%,0
138,5053743799,chupachabra,0,135.3,C Connor McDavid C Leon Draisaitl D Tony DeAngelo D Jamie Drysdale G Andrei Vasilevskiy UTIL Jack Roslovic W Matvei Michkov W Chris Kreider W Alex Killorn,,Mason McTavish,C,0.14%,0
139,5053347450,Hgberg,0,135.20001,C Leon Draisaitl C Fraser Minten D Evan Bouchard D Darren Raddysh G Andrei Vasilevskiy UTIL Tony DeAngelo W Morgan Geekie W Anthony Duclair W Casey Mittelstadt,,Mason Marchment,W,0.14%,0
140,5053272390,az350z,0,135.09999,C Leon Draisaitl C Nick Paul D Darren Raddysh D Mattias Ekholm G Tristan Jarry UTIL Kasperi Kapanen W Nikita Kucherov W Emil Heineman W Max Shabanov,,Ivan Provorov,D,0.14%,0
141,5053331529,NaderHader,0,135,C Leon Draisaitl C Fraser Minten D Mattias Ekholm D Radko Gudas G Ilya Sorokin UTIL Connor McDavid W Zach Hyman W Marat Khusnutdinov W Alex Steeves,,Maxim Tsyplakov,UTIL,0.14%,6.5
141,5053387660,bartmeister,0,135,C Anthony Cirelli C Elias Lindholm D Hampus Lindholm D J.J. Moser G Andrei Vasilevskiy UTIL J.T. Miller W Brandon Hagel W Jake Guentzel W Morgan Geekie,,Adam Fantilli,C,0.14%,0
143,5053477027,MattyIce707,0,134.90001,C Connor McDavid C Pavel Zacha D Mattias Ekholm D Jamie Drysdale G Andrei Vasilevskiy UTIL Zach Hyman W J.T. Miller W Viktor Arvidsson W Gabe Perreault,,Kirill Marchenko,W,0.14%,0
144,5053635433,Leadpipe,0,134.4,C Connor McDavid C Leon Draisaitl D Mattias Ekholm D Mason Lohrei G Tristan Jarry UTIL Anthony Cirelli W Vasily Podkolzin W Oliver Bjorkstrand W Gabe Perreault,,Adrian Kempe,W,0.14%,0
145,5053285414,jsjs8,0,134.3,C Elias Lindholm C Mikael Granlund D Charlie McAvoy D Jake Walman G Joonas Korpisalo UTIL Anthony Duclair W David Pastrnak W Morgan Geekie W Viktor Arvidsson,,Kent Johnson,W,0.14%,0
146,5053263904,Thomthumb,0,134.2,C Connor McDavid C Mikael Granlund D Evan Bouchard D Mason Lohrei G Andrei Vasilevskiy UTIL Casey Mittelstadt W Zach Hyman W Bobby Brink W Marat Khusnutdinov,,Andrei Kuzmenko,UTIL,0.14%,0
147,5053746970,60PaCkGO,0,134,C Connor McDavid C Leon Draisaitl D Braden Schneider D Andrew Peeke G Ilya Sorokin UTIL Matt Savoie W J.T. Miller W Beckett Sennecke W Alex Killorn,,Brandt Clarke,D,0.14%,0
148,5053240857,Onslaught77,0,133.8,C Anthony Cirelli C Dominic James D Tony DeAngelo D Hampus Lindholm G Andrei Vasilevskiy UTIL Zemgus Girgensons W Nikita Kucherov W Brandon Hagel W Jake Guentzel,,Simon Lundmark,D,0.14%,0
149,5053391374,KimberlySexy,0,133.7,C Connor McDavid C Sean Couturier D Cam York D Mattias Ekholm G Andrei Vasilevskiy UTIL Pavel Zacha W Zach Hyman W Ryan Nugent-Hopkins W Marat Khusnutdinov,,Brennan Othmann,W,0.14%,1.3
150,5053250075,purplepride37,0,133.6,C Vincent Trocheck C Elias Lindholm D Cam York D Hampus Lindholm G Andrei Vasilevskiy UTIL Christian Dvorak W Brandon Hagel W Jake Guentzel W Beckett Sennecke,,Riley Stillman,D,0.14%,0
150,5053756750,finishers123,0,133.6,C Connor McDavid C Mikael Granlund D Jackson LaCombe D Jake Walman G Andrei Vasilevskiy UTIL Olen Zellweger W Cutter Gauthier W Alexis Lafreniere W Carl Grundstrom,,Trent Frederic,W,0.14%,4.5
152,5053739331,AngryBailiff12,0,133.40001,C Leon Draisaitl C Yanni Gourde D Hampus Lindholm D Radko Gudas G Ilya Sorokin UTIL Jeffrey Viel W Nikita Kucherov W Zach Hyman W Beckett Sennecke,,Simon Holmstrom,W,0.14%,0
152,5053679862,Hookman320,0,133.4,C Connor McDavid C Pavel Zacha D Mattias Ekholm D J.J. Moser G Ilya Sorokin UTIL Zach Hyman W Ryan Nugent-Hopkins W Viktor Arvidsson W Casey Mittelstadt,,Spencer Stastney,D,0.14%,10
154,5053233415,Sleddog79,0,133,C Anthony Cirelli C Sean Couturier D Darren Raddysh D Jamie Drysdale G Andrei Vasilevskiy UTIL Mattias Ekholm W Nikita Kucherov W Brandon Hagel W Denver Barkey,,Max Crozier,D,0.14%,2.8
155,5053284172,wallsack32,0,132.7,C Mika Zibanejad C Elias Lindholm D Charlie McAvoy D Braden Schneider G Ilya Sorokin UTIL Kasperi Kapanen W David Pastrnak W J.T. Miller W Morgan Geekie,,Logan Cooley,C,0.14%,0
155,5053602519,beenjammin98,0,132.7,C Connor McDavid C Mikael Granlund D Jackson LaCombe D Mason Lohrei G Joonas Korpisalo UTIL Zach Hyman W Beckett Sennecke W Viktor Arvidsson W Casey Mittelstadt,,Jonas Johansson,G,0.14%,0
157,5053459183,mounthollywood,0,132.6,C Elias Lindholm C Christian Dvorak D Jamie Drysdale D J.J. Moser G Andrei Vasilevskiy UTIL Leon Draisaitl W David Pastrnak W Trevor Zegras W Kasperi Kapanen,,Carl Grundstrom,W,0.14%,1.5
158,5053278107,RYANEOZ,0,131.8,C Connor McDavid C Pavel Zacha D Mattias Ekholm D Hampus Lindholm G Ilya Sorokin UTIL Zach Hyman W Cutter Gauthier W Viktor Arvidsson W Jeffrey Viel,,Kevin Stenlund,C,0.14%,0
158,5053753231,bkb2002,0,131.8,C Bo Horvat C Vincent Trocheck D Darren Raddysh D Jacob Trouba G Tristan Jarry UTIL Tony DeAngelo W Viktor Arvidsson W Will Cuylle W Anthony Duclair,,,,,
160,5053606462,patbin34,0,131.7,C Connor McDavid C Mika Zibanejad D Darren Raddysh D Mattias Ekholm G Ilya Sorokin UTIL Will Cuylle W Emil Heineman W Alexis Lafreniere W Kasperi Kapanen,,,,,
161,5053185524,Howardthedog,0,131.5,C Mathew Barzal C Vincent Trocheck D Vladislav Gavrikov D Mattias Ekholm G Ilya Sorokin UTIL Ryan Nugent-Hopkins W Artemi Panarin W Anthony Duclair W Alexis Lafreniere,,,,,
162,5053270969,bluesguy156,0,131.40001,C Leon Draisaitl C Elias Lindholm D Charlie McAvoy D Jamie Drysdale G Andrei Vasilevskiy UTIL Noah Cates W Zach Hyman W Morgan Geekie W Bobby Brink,,,,,
162,5053504792,behike52,0,131.4,C Mika Zibanejad C Pavel Zacha D Cam York D Mattias Ekholm G Andrei Vasilevskiy UTIL Matt Savoie W Artemi Panarin W Brandon Hagel W Will Cuylle,,,,,
164,5053631070,rahmanisayev,0,131,C Connor McDavid C Leon Draisaitl D Mattias Ekholm D Hampus Lindholm G Karel Vejmelka UTIL Sean Couturier W Zach Hyman W Denver Barkey W Kasperi Kapanen,,,,,
165,5053577274,rtdowney,0,130.6,C Anthony Cirelli C Pavel Zacha D Jackson LaCombe D Andrew Peeke G Ilya Sorokin UTIL Mikael Granlund W Nikita Kucherov W Brandon Hagel W Viktor Arvidsson,,,,,
166,5053643097,bullet1964,0,130.5,C Vincent Trocheck C Elias Lindholm D Jacob Trouba D Jake Walman G Ilya Sorokin UTIL Mika Zibanejad W Anders Lee W Morgan Geekie W Viktor Arvidsson,,,,,
167,5053586017,3derek16,0,129.7,C Mathew Barzal C Anthony Cirelli D Charlie McAvoy D Braden Schneider G Ilya Sorokin UTIL J.T. Miller W Nikita Kucherov W Anthony Duclair W Gabe Perreault,,,,,
168,5053383799,Drewski9090,0,129.5,C Connor McDavid C Elias Lindholm D Andrew Peeke D Mason Lohrei G Ilya Sorokin UTIL Chris Kreider W David Pastrnak W Morgan Geekie W Viktor Arvidsson,,,,,
169,5053615060,rmartins2323,0,129.1,C Anthony Cirelli C Mikael Granlund D Travis Sanheim D J.J. Moser G Joonas Korpisalo UTIL Jake Guentzel W Zach Hyman W Ryan Nugent-Hopkins W Morgan Geekie,,,,,
170,5053207731,rmelden,0,128.90001,C Connor McDavid C Leon Draisaitl D Scott Morrow D Andrew Peeke G Andrei Vasilevskiy UTIL Matt Savoie W J.T. Miller W Beckett Sennecke W Gabe Perreault,,,,,
170,5053250844,chrissair,0,128.90001,C Connor McDavid C Leon Draisaitl D Mattias Ekholm D Andrew Peeke G Tristan Jarry UTIL Radko Gudas W Morgan Geekie W Viktor Arvidsson W Michael Carcone,,,,,
170,5053208366,Nye05,0,128.9,C Connor McDavid C Pavel Zacha D Mattias Ekholm D Hampus Lindholm G Andrei Vasilevskiy UTIL Viktor Arvidsson W David Pastrnak W Matvei Michkov W Bobby Brink,,,,,
173,5053354147,Optimo_Wizard,0,128.7,C Leon Draisaitl C Barrett Hayton D Evan Bouchard D Hampus Lindholm G Ilya Sorokin UTIL Viktor Arvidsson W Cutter Gauthier W Beckett Sennecke W Chris Kreider,,,,,
174,5053261092,Goatropers,0,128.6,C Leon Draisaitl C Sean Kuraly D Evan Bouchard D Mattias Ekholm G Andrei Vasilevskiy UTIL Connor McDavid W Jonathan Drouin W Tanner Jeannot W Mark Kastelic,,,,,
174,5053723160,warrior0381,0,128.6,C Leon Draisaitl C Mikael Granlund D Travis Sanheim D Hampus Lindholm G Tristan Jarry UTIL Trevor Zegras W Zach Hyman W Viktor Arvidsson W Matvei Michkov,,,,,
176,5053368961,SpeedRacer101,0,128.5,C Leon Draisaitl C Pavel Zacha D Evan Bouchard D Mattias Ekholm G Tristan Jarry UTIL Zach Hyman W Viktor Arvidsson W Gabe Perreault W Casey Mittelstadt,,,,,
176,5053569090,DaBanker,0,128.5,C Connor McDavid C Yanni Gourde D Adam Pelech D J.J. Moser G Ilya Sorokin UTIL Zach Hyman W Nikita Kucherov W Jonathan Drouin W Kasperi Kapanen,,,,,
178,5053441555,davebla,0,128.40001,C Vincent Trocheck C Mikael Granlund D Jake Walman D Darnell Nurse G Tristan Jarry UTIL Viktor Arvidsson W Artemi Panarin W J.T. Miller W Will Cuylle,,,,,
178,5053201010,Seabass1977,0,128.4,C Connor McDavid C Fraser Minten D Evan Bouchard D J.J. Moser G Ilya Sorokin UTIL Mattias Ekholm W Jake Guentzel W Viktor Arvidsson W Chris Kreider,,,,,
178,5053487762,mbika,0,128.4,C Connor McDavid C Leon Draisaitl D Vladislav Gavrikov D Mattias Ekholm G Ilya Sorokin UTIL Jack McBain W Ryan Nugent-Hopkins W Michael Carcone W Casey Mittelstadt,,,,,
181,5053535157,tjspence24,0,128.3,C Anthony Cirelli C Elias Lindholm D J.J. Moser D Jonathan Aspirot G Joonas Korpisalo UTIL Brandon Hagel W David Pastrnak W Morgan Geekie W Beckett Sennecke,,,,,
182,5053470268,Joeksiazkiewicz,0,128.1,C Leon Draisaitl C Mika Zibanejad D Cam York D J.J. Moser G Tristan Jarry UTIL Ryan Poehling W Zach Hyman W Matvei Michkov W Alexis Lafreniere,,,,,
183,5053496032,andyl500,0,127.899994,C Connor McDavid C Vincent Trocheck D Evan Bouchard D Mattias Ekholm G Ilya Sorokin UTIL Pavel Zacha W Ryan Nugent-Hopkins W Gabe Perreault W Casey Mittelstadt,,,,,
184,5053687352,124hoffman,0,127.8,C Connor McDavid C Jansen Harkins D Evan Bouchard D Mattias Ekholm G Ilya Sorokin UTIL Chris Kreider W Zach Hyman W Viktor Arvidsson W Ryan Strome,,,,,
185,5053395980,Coxy1664,0,127.70001,C Leon Draisaitl C Pavel Zacha D Jacob Trouba D Hampus Lindholm G Joonas Korpisalo UTIL Mikael Granlund W Brandon Hagel W Ryan Nugent-Hopkins W Casey Mittelstadt,,,,,
185,5053143971,wlcjr1963,0,127.7,C Connor McDavid C Pavel Zacha D Hampus Lindholm D J.J. Moser G Ilya Sorokin UTIL Leon Draisaitl W Zach Hyman W Matt Savoie W Jeffrey Viel,,,,,
187,5053550896,stiggy24,0,127.600006,C Vincent Trocheck C Mikael Granlund D Evan Bouchard D Jackson LaCombe G Ville Husso UTIL Alexis Lafreniere W Artemi Panarin W Beckett Sennecke W Alex Killorn,,,,,
188,5053288686,habs-fan-dmc,0,127.3,C Leon Draisaitl C Mika Zibanejad D Vladislav Gavrikov D Cam York G Tristan Jarry UTIL Mikael Granlund W Viktor Arvidsson W Will Cuylle W Lawson Crouse,,,,,
188,5053294301,Papasfishin,0,127.3,C Connor McDavid C Leon Draisaitl D Vladislav Gavrikov D Braden Schneider G Ilya Sorokin UTIL Yanni Gourde W Beckett Sennecke W Anthony Duclair W Alex Killorn,,,,,
190,5053602717,Henry113,0,127,C Leon Draisaitl C Pavel Zacha D Charlie McAvoy D Darnell Nurse G Ilya Sorokin UTIL Nikita Kucherov W Morgan Geekie W Matt Savoie W Casey Mittelstadt,,,,,
191,5053278117,tonymilanese13,0,126.9,C Anthony Cirelli C Pavel Zacha D Charlie McAvoy D Mattias Ekholm G Andrei Vasilevskiy UTIL Nikita Kucherov W Brandon Hagel W Viktor Arvidsson W Casey Mittelstadt,,,,,
191,5053604423,Buschman32,0,126.9,C Leon Draisaitl C Elias Lindholm D Jake Walman D Tony DeAngelo G Joonas Korpisalo UTIL Charlie McAvoy W Zach Hyman W Anthony Duclair W Jeffrey Viel,,,,,
193,5053260300,buckeyeguru,0,126.8,C Mikael Granlund C Dominic James D Darren Raddysh D Hampus Lindholm G Ilya Sorokin UTIL Clayton Keller W Zach Hyman W Jake Guentzel W Viktor Arvidsson,,,,,
193,5053752965,dlmahl89,0,126.799995,C Bo Horvat C Mika Zibanejad D Jake Walman D Mattias Ekholm G Andrei Vasilevskiy UTIL Jack Roslovic W Zach Hyman W Alex Killorn W Matt Savoie,,,,,
195,5053413187,frl24,0,126.600006,C Leon Draisaitl C Mikael Granlund D Evan Bouchard D Jackson LaCombe G Joonas Korpisalo UTIL Casey Mittelstadt W Ryan Nugent-Hopkins W Beckett Sennecke W Tanner Jeannot,,,,,
195,5053619889,spridlewv,0,126.59999,C Mika Zibanejad C Elias Lindholm D Mattias Ekholm D Pavel Mintyukov G Ilya Sorokin UTIL Matthew Schaefer W Dylan Guenther W Jake Guentzel W Casey Mittelstadt,,,,,
197,5053184866,speculati0n,0,126.5,C Connor McDavid C Christian Dvorak D Evan Bouchard D Mattias Ekholm G Tristan Jarry UTIL J.J. Moser W Morgan Geekie W Viktor Arvidsson W Denver Barkey,,,,,
198,5053320323,Mikekataja,0,126.2,C Anthony Cirelli C Pavel Zacha D Cam York D J.J. Moser G Andrei Vasilevskiy UTIL Chris Kreider W Nikita Kucherov W Brandon Hagel W Owen Tippett,,,,,
198,5053482154,THE_PHANTOM_1,0,126.2,C Elias Lindholm C Pavel Zacha D Charlie McAvoy D Ty Emberson G Karel Vejmelka UTIL Leon Draisaitl W David Pastrnak W Morgan Geekie W Michael Carcone,,,,,
198,5053701926,Jonny2Tempered,0,126.2,C Pavel Zacha C Fraser Minten D Evan Bouchard D Charlie McAvoy G Ilya Sorokin UTIL Mikael Granlund W David Pastrnak W Morgan Geekie W Viktor Arvidsson,,,,,
201,5053306596,magicpower,0,126.100006,C Mikael Granlund C Barrett Hayton D Matthew Schaefer D Mikhail Sergachev G Ilya Sorokin UTIL Beckett Sennecke W Clayton Keller W Cutter Gauthier W Viktor Arvidsson,,,,,
202,5053365179,MyVickUrMouth,0,126,C Connor McDavid C Elias Lindholm D Jake Walman D Hampus Lindholm G Ilya Sorokin UTIL Leon Draisaitl W Morgan Geekie W Max Shabanov W Kasperi Kapanen,,,,,
203,5053179193,puppet0311,0,125.5,C Connor McDavid C Ryan Poehling D John Marino D Mason Lohrei G Ilya Sorokin UTIL Ty Emberson W Nikita Kucherov W David Pastrnak W Kasperi Kapanen,,,,,
204,5053735386,SRR1974,0,125.40001,C Connor McDavid C Mikael Granlund D Radko Gudas D Nate Schmidt G Joonas Korpisalo UTIL Anthony Cirelli W Zach Hyman W Beckett Sennecke W Lawson Crouse,,,,,
204,5053756567,EmceeDusty44,0,125.4,C Elias Lindholm C Jack Roslovic D Evan Bouchard D Charlie McAvoy G Andrei Vasilevskiy UTIL Matvei Michkov W David Pastrnak W Morgan Geekie W Kasperi Kapanen,,,,,
206,5053472395,RCRays22,0,125.1,C Anthony Cirelli C Pavel Zacha D Evan Bouchard D Tony DeAngelo G Andrei Vasilevskiy UTIL Cutter Gauthier W Jake Guentzel W Anthony Duclair W Chris Kreider,,,,,
207,5053400797,dbran4,0,124.4,C Pavel Zacha C Ryan Poehling D Darren Raddysh D Charlie McAvoy G Andrei Vasilevskiy UTIL Chris Kreider W David Pastrnak W J.T. Miller W Morgan Geekie,,,,,
208,5053595405,Zouk42,0,124.100006,C Elias Lindholm C Mikael Granlund D Mikhail Sergachev D Charlie McAvoy G Joonas Korpisalo UTIL Jake Walman W David Pastrnak W Emil Heineman W Anthony Duclair,,,,,
209,5053679352,unhwildcats1993,0,123.8,C Anthony Cirelli C Elias Lindholm D Jake Walman D Cam York G Joonas Korpisalo UTIL Tony DeAngelo W Brandon Hagel W Cutter Gauthier W Morgan Geekie,,,,,
210,5053586055,Rasmonkey,0,123.7,C Mathew Barzal C Vincent Trocheck D Travis Sanheim D Braden Schneider G Ilya Sorokin UTIL Beckett Sennecke W David Pastrnak W Trevor Zegras W Alexis Lafreniere,,,,,
211,5053326956,scoats85,0,123.4,C Leon Draisaitl C Elias Lindholm D Jamie Drysdale D Radko Gudas G Andrei Vasilevskiy UTIL Viktor Arvidsson W David Pastrnak W Morgan Geekie W Pontus Holmberg,,,,,
211,5053395743,bfeinber42,0,123.4,C Anthony Cirelli C Elias Lindholm D Charlie McAvoy D Cam York G Samuel Ersson UTIL Beckett Sennecke W David Pastrnak W Morgan Geekie W Matvei Michkov,,,,,
211,5053595690,PopFlyBoy,0,123.399994,C Elias Lindholm C Pavel Zacha D Jake Walman D Pavel Mintyukov G Andrei Vasilevskiy UTIL Jack Roslovic W David Pastrnak W Cutter Gauthier W Morgan Geekie,,,,,
214,5053742210,Twinpapa,0,123.200005,C Leon Draisaitl C Barrett Hayton D Darren Raddysh D Mattias Ekholm G Joonas Korpisalo UTIL Anthony Cirelli W Jake Guentzel W Vasily Podkolzin W Chris Kreider,,,,,
215,5053154248,josephski,0,123.1,C Elias Lindholm C Pavel Zacha D Charlie McAvoy D Tony DeAngelo G Joonas Korpisalo UTIL Leon Draisaitl W David Pastrnak W Vasily Podkolzin W Kasperi Kapanen,,,,,
216,5053393284,cfors24,0,122.70001,C Anthony Cirelli C Mikael Granlund D Jake Walman D Cam York G Tristan Jarry UTIL Jake Guentzel W Travis Konecny W Anders Lee W Morgan Geekie,,,,,
217,5053454508,derekrs91,0,122.60001,C Mikael Granlund C Pavel Zacha D Darren Raddysh D Ian Cole G Jeremy Swayman UTIL Elias Lindholm W Dylan Guenther W Brandon Hagel W Morgan Geekie,,,,,
217,5053519137,Adols9,0,122.600006,C Elias Lindholm C Pavel Zacha D Charlie McAvoy D Travis Sanheim G Ilya Sorokin UTIL Evan Bouchard W David Pastrnak W Morgan Geekie W Anthony Duclair,,,,,
219,5053205578,aberland18,0,122.5,C Elias Lindholm C Pavel Zacha D Charlie McAvoy D Darnell Nurse G Andrei Vasilevskiy UTIL Evan Bouchard W J.T. Miller W Morgan Geekie W Owen Tippett,,,,,
220,5053630428,pete0six,0,122.399994,C Leon Draisaitl C Dominic James D Evan Bouchard D Mattias Ekholm G Tristan Jarry UTIL Ryan Nugent-Hopkins W Jake Guentzel W Gabe Perreault W Andrew Mangiapane,,,,,
221,5053475672,jst2408,0,122.3,C Connor McDavid C Leon Draisaitl D Tony DeAngelo D Mattias Ekholm G Joonas Korpisalo UTIL Pavel Zacha W Viktor Arvidsson W Vasily Podkolzin W Casey Mittelstadt,,,,,
221,5053698778,Clemens978,0,122.3,C Leon Draisaitl C Mikael Granlund D Evan Bouchard D Mason Lohrei G Joonas Korpisalo UTIL Beckett Sennecke W Ryan Nugent-Hopkins W Viktor Arvidsson W Casey Mittelstadt,,,,,
223,5053594013,Iceman501,0,122.2,C Elias Lindholm C Pavel Zacha D Charlie McAvoy D Cam York G Andrei Vasilevskiy UTIL Mika Zibanejad W David Pastrnak W J.T. Miller W Max Shabanov,,,,,
