Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
109,5049682085,NYMicky,0,60.6,C Nathan MacKinnon C Auston Matthews D Dougie Hamilton D Travis Sanheim G Joseph Woll UTIL Parker Kelly W Jordan Kyrou W Ethen Frank W Arseny Gritsyuk,,Travis Sanheim,D,1.72%,6.9
110,5049852648,bizzell88 (2/2),0,59.8,C Mika Zibanejad C Dalibor Dvorsky D Vladislav Gavrikov D Brett Pesce G Logan Thompson UTIL Vincent Trocheck W Artemi Panarin W J.T. Miller W Jesper Bratt,,Will Borgen,D,1.72%,12.5
111,5049998746,Louiegatbs,0,54.6,C Jack Eichel C Mitch Marner D Artyom Levshunov D Adam Larsson G Jacob Markstrom UTIL Auston Matthews W Ryan Greene W Matvei Gridin W Connor Brown,,Brock Boeser,W,1.72%,11.5
112,5049941397,THE_PHANTOM_1 (2/3),0,54.4,C Mika Zibanejad C Vincent Trocheck D MacKenzie Weegar D Vladislav Gavrikov G Spencer Martin UTIL Ryan Strome W Artemi Panarin W J.T. Miller W Gabe Perreault,,Dalibor Dvorsky,C,1.72%,10
113,5049851077,giantsquid (2/2),0,52.1,C Vincent Trocheck C Nazem Kadri D Vladislav Gavrikov D Pavel Mintyukov G Anthony Stolarz UTIL Mika Zibanejad W Artemi Panarin W J.T. Miller W Ryan Strome,,Pavel Mintyukov,D,1.72%,20.6
113,5049961891,cutnutz35 (1/3),0,52.1,C Jack Hughes C Pavel Buchnevich D Philip Broberg D Rasmus Sandin G MacKenzie Blackwood UTIL Oliver Bjorkstrand W Nikita Kucherov W Timo Meier W Jesper Bratt,,Mavrik Bourque,W,1.72%,1.5
115,5049561420,deuceswildixi (1/2),0,46.3,C Mika Zibanejad C Brock Nelson D Vladislav Gavrikov D Filip Hronek G Jake Oettinger UTIL Valeri Nichushkin W J.T. Miller W Artturi Lehkonen W Gabe Perreault,,Alexis Lafreniere,W,1.72%,1.5
115,5049569047,deuceswildixi (2/2),0,46.3,C Mika Zibanejad C Brock Nelson D Vladislav Gavrikov D Filip Hronek G Jake Oettinger UTIL Valeri Nichushkin W J.T. Miller W Artturi Lehkonen W Gabe Perreault,,Morgan Frost,C,1.72%,10
,,,,,,,Noah Laba,C,1.72%,0
,,,,,,,Matias Maccelli,UTIL,1.72%,5
,,,,,,,Josh Manson,D,1.72%,3
,,,,,,,Carson Soucy,D,1.72%,0
,,,,,,,Samuel Ersson,G,1.72%,17.9
,,,,,,,Jack Eichel,C,1.72%,18
,,,,,,,Ryan Greene,W,1.72%,11.3
,,,,,,,Joel Farabee,W,1.72%,1.5
,,,,,,,Matt Coronato,W,0.86%,1.3
,,,,,,,Mikael Backlund,C,0.86%,1.5
,,,,,,,Bobby McMann,W,0.86%,14.5
,,,,,,,Kevin Bahl,D,0.86%,3
,,,,,,,Connor Murphy,D,0.86%,6.9
,,,,,,,Arvid Soderblom,G,0.86%,19.5
,,,,,,,Matt Roy,D,0.86%,2.8
,,,,,,,Ryan Leonard,W,0.86%,10.5
,,,,,,,Lenni Hameenaho,W,0.86%,19.3
,,,,,,,Samuel Girard,D,0.86%,3
,,,,,,,Joseph Woll,G,0.86%,0
,,,,,,,Jansen Harkins,C,0.86%,4.3
,,,,,,,Alex Ovechkin,UTIL,0.86%,20.5
,,,,,,,Linus Karlsson,W,0.86%,20.8
,,,,,,,Easton Cowan,W,0.86%,2.8
,,,,,,,John Tavares,C,0.86%,13
,,,,,,,Matthew Knies,W,0.86%,14.5
,,,,,,,Nicholas Robertson,W,0.86%,1.3
,,,,,,,Tyler Myers,UTIL,0.86%,11.4
,,,,,,,Jake McCabe,D,0.86%,0
,,,,,,,Jaden Schwartz,UTIL,0.86%,10
,,,,,,,Spencer Martin,G,0.86%,9.1
,,,,,,,Justin Faulk,D,0.86%,3
,,,,,,,Jordan Binnington,G,0.86%,0.7
,,,,,,,Vincent Desharnais,D,0.86%,4.1
,,,,,,,Dawson Mercer,W,0.86%,1.3
,,,,,,,Nick Lardis,W,0.86%,7.8
,,,,,,,Oliver Ekman-Larsson,D,0.86%,4.3
,,,,,,,Filip Chytil,C,0.86%,3
,,,,,,,Drew O'Connor,UTIL,0.86%,10
,,,,,,,Artyom Levshunov,D,0.86%,0
,,,,,,,Adam Larsson,D,0.86%,1.3
,,,,,,,Connor Bedard,C,0.86%,1.3
,,,,,,,Andre Burakovsky,W,0.86%,5.8
,,,,,,,Rasmus Andersson,D,0.86%,14.9
,,,,,,,Thomas Harley,D,0.86%,2.6
,,,,,,,Jonatan Berggren,W,0.86%,0
,,,,,,,Ilya Mikheyev,W,0.86%,3
,,,,,,,Brandon Carlo,D,0.86%,0
,,,,,,,Braeden Bowman,W,0.86%,11.5
,,,,,,,Adin Hill,G,0.86%,8.1
,,,,,,,Cutter Gauthier,W,0.86%,27
,,,,,,,Conor Garland,UTIL,0.86%,0
,,,,,,,Yan Kuznetsov,D,0.86%,8.4
,,,,,,,Jeremy Lauzon,D,0.86%,6.9
,,,,,,,Jeff Skinner,UTIL,0.86%,0
,,,,,,,Jeffrey Viel,W,0.86%,12.3
,,,,,,,Jack Drury,C,0.86%,1.3
