Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1051,5046612647,theedeazz (29/50),0,102.3,C Nazem Kadri C Ryan Hartman D Shea Theodore D Brock Faber G Devin Cooley UTIL Matvei Gridin W Kirill Kaprizov W Mats Zuccarello W Connor Zary,,,,,
1051,5046706963,Hunter4ever89 (2/4),0,102.3,C Ryan Hartman C Mikael Granlund D Quinn Hughes D Braden Schneider G Ilya Sorokin UTIL Alex Killorn W Kirill Kaprizov W Mats Zuccarello W Beckett Sennecke,,,,,
1051,5046743987,BDholla89 (142/142),0,102.3,C Jack Eichel C Tomas Hertl D Quinn Hughes D Tony DeAngelo G Ilya Sorokin UTIL Calum Ritchie W Pavel Dorofeyev W Emil Heineman W Maxim Tsyplakov,,,,,
1051,5046757562,JPB2014 (14/50),0,102.3,C Mika Zibanejad C Mathew Barzal D Vladislav Gavrikov D Filip Hronek G Spencer Martin UTIL Drew O'Connor W Artemi Panarin W J.T. Miller W Evander Kane,,,,,
1051,5046830750,SlimBoMangler (68/142),0,102.3,C Mathew Barzal C Vincent Trocheck D Vladislav Gavrikov D Braden Schneider G Devin Cooley UTIL Gabe Perreault W Artemi Panarin W J.T. Miller W Beckett Sennecke,,,,,
1051,5046843450,madbx8 (4/5),0,102.3,C Ryan Hartman C Mikael Granlund D Quinn Hughes D Braden Schneider G Ilya Sorokin UTIL Beckett Sennecke W Kirill Kaprizov W Mats Zuccarello W Alex Killorn,,,,,
1051,5046911570,B_Heals152 (47/142),0,102.3,C Mathew Barzal C Mikael Backlund D Matthew Schaefer D Tyler Myers G Spencer Martin UTIL Vincent Trocheck W Artemi Panarin W Anders Lee W Anthony Duclair,,,,,
1051,5046926751,james_thiel (15/18),0,102.3,C Mathew Barzal C Mitch Marner D Quinn Hughes D Matthew Schaefer G Filip Gustavsson UTIL Anders Lee W Pavel Dorofeyev W Anthony Duclair W Reilly Smith,,,,,
1051,5046459480,Cicima6709 (2/28),0,102.299995,C Jack Hughes C Nico Hischier D Jake McCabe D Radko Gudas G Adin Hill UTIL Mikael Granlund W Kirill Kaprizov W Beckett Sennecke W Vladimir Tarasenko,,,,,
1051,5046459485,Cicima6709 (6/28),0,102.299995,C Jack Hughes C Nico Hischier D Jake McCabe D Radko Gudas G Adin Hill UTIL Mikael Granlund W Kirill Kaprizov W Beckett Sennecke W Vladimir Tarasenko,,,,,
1051,5046465177,Cicima6709 (10/28),0,102.299995,C Jack Hughes C Nico Hischier D Jake McCabe D Radko Gudas G Adin Hill UTIL Mikael Granlund W Kirill Kaprizov W Beckett Sennecke W Vladimir Tarasenko,,,,,
1051,5046465182,Cicima6709 (14/28),0,102.299995,C Jack Hughes C Nico Hischier D Jake McCabe D Radko Gudas G Adin Hill UTIL Mikael Granlund W Kirill Kaprizov W Beckett Sennecke W Vladimir Tarasenko,,,,,
1051,5046465186,Cicima6709 (18/28),0,102.299995,C Jack Hughes C Nico Hischier D Jake McCabe D Radko Gudas G Adin Hill UTIL Mikael Granlund W Kirill Kaprizov W Beckett Sennecke W Vladimir Tarasenko,,,,,
1051,5046465191,Cicima6709 (22/28),0,102.299995,C Jack Hughes C Nico Hischier D Jake McCabe D Radko Gudas G Adin Hill UTIL Mikael Granlund W Kirill Kaprizov W Beckett Sennecke W Vladimir Tarasenko,,,,,
1051,5046465198,Cicima6709 (26/28),0,102.299995,C Jack Hughes C Nico Hischier D Jake McCabe D Radko Gudas G Adin Hill UTIL Mikael Granlund W Kirill Kaprizov W Beckett Sennecke W Vladimir Tarasenko,,,,,
1066,5046391414,Firedog50 (114/142),0,102.200005,C Mathew Barzal C Mikael Granlund D Josh Morrissey D Jackson LaCombe G Ilya Sorokin UTIL Artemi Panarin W Beckett Sennecke W Anthony Duclair W Alex Killorn,,,,,
1066,5046431030,OneDropKing (111/142),0,102.200005,C Auston Matthews C John Tavares D MacKenzie Weegar D Oliver Ekman-Larsson G Devin Cooley UTIL Kirill Kaprizov W Bobby McMann W Max Domi W Easton Cowan,,,,,
1066,5046569700,JeffD67 (19/28),0,102.200005,C Mathew Barzal C Mikael Backlund D Quinn Hughes D Matthew Schaefer G Ilya Sorokin UTIL Yegor Sharangovich W Anders Lee W Matt Coronato W Anthony Duclair,,,,,
1066,5046652885,yurithomas,0,102.200005,C Mika Zibanejad C Mathew Barzal D Matthew Schaefer D Vladislav Gavrikov G Ilya Sorokin UTIL Calum Ritchie W Artemi Panarin W Emil Heineman W Adam Klapka,,,,,
1066,5046830695,SlimBoMangler (13/142),0,102.200005,C Vincent Trocheck C Mason McTavish D Jackson LaCombe D Jacob Trouba G Ilya Sorokin UTIL Mikael Granlund W Kirill Kaprizov W Beckett Sennecke W Ryan Strome,,,,,
1066,5046911634,B_Heals152 (111/142),0,102.200005,C Connor Bedard C Ryan Hartman D Vladislav Gavrikov D Artyom Levshunov G Filip Gustavsson UTIL Anders Lee W Kirill Kaprizov W Tyler Bertuzzi W Ryan Greene,,,,,
1066,5046391724,cantfademe (122/142),0,102.2,C Mikael Granlund C Ryan Poehling D MacKenzie Weegar D Jackson LaCombe G Jacob Markstrom UTIL Alex Killorn W Kirill Kaprizov W Cutter Gauthier W Beckett Sennecke,,,,,
1066,5046702419,pippen06,0,102.2,C Mika Zibanejad C Ryan Hartman D Jacob Trouba D Ryan Pulock G Devin Cooley UTIL Mikael Backlund W Mark Stone W Gabriel Vilardi W Tyler Bertuzzi,,,,,
1066,5046830691,SlimBoMangler (9/142),0,102.2,C Mason McTavish C Mikael Granlund D Matthew Schaefer D Jackson LaCombe G Ilya Sorokin UTIL Jacob Trouba W Kirill Kaprizov W Beckett Sennecke W Ryan Strome,,,,,
1066,5046830729,SlimBoMangler (47/142),0,102.2,C Mason McTavish C Mikael Granlund D Jackson LaCombe D Jacob Trouba G Ilya Sorokin UTIL Ryan Strome W Kirill Kaprizov W J.T. Miller W Beckett Sennecke,,,,,
1066,5046936688,gmoney_69 (25/50),0,102.2,C Elias Pettersson C Ryan Hartman D Quinn Hughes D Zeev Buium G Spencer Martin UTIL Gabe Perreault W Kirill Kaprizov W Mats Zuccarello W Vladimir Tarasenko,,,,,
1077,5046760923,BGIDomer (2/2),0,102.100006,C Connor Bedard C Vincent Trocheck D Vladislav Gavrikov D Tyler Myers G Spencer Knight UTIL Ryan Greene W Artemi Panarin W Tyler Bertuzzi W Alexis Lafreniere,,,,,
1077,5046953020,nickps (100/142),0,102.100006,C Auston Matthews C Mathew Barzal D Matthew Schaefer D Oliver Ekman-Larsson G Lukas Dostal UTIL Mikael Granlund W Beckett Sennecke W Anders Lee W Anthony Duclair,,,,,
1077,5046834335,EricX (119/142),0,102.1,C Nazem Kadri C Ryan Hartman D Quinn Hughes D Marcus Pettersson G Devin Cooley UTIL Matvei Gridin W Kirill Kaprizov W Mats Zuccarello W Jonathan Huberdeau,,,,,
1080,5046834328,EricX (112/142),0,102,C Nazem Kadri C Mason McTavish D Jackson LaCombe D Jacob Trouba G Devin Cooley UTIL Beckett Sennecke W J.T. Miller W Connor Zary W Matvei Gridin,,,,,
1080,5046876620,zachelarson,0,102,C Jack Hughes C Christian Dvorak D Luke Hughes D Jamie Drysdale G Jacob Markstrom UTIL Ryan Hartman W Travis Konecny W Trevor Zegras W Mats Zuccarello,,,,,
1082,5046893126,WalmartCNXN (3/4),0,101.90001,C Mason McTavish C Mikael Granlund D Matthew Schaefer D Jackson LaCombe G Lukas Dostal UTIL Emil Heineman W Cutter Gauthier W Pavel Dorofeyev W Beckett Sennecke,,,,,
1082,5046171375,ArtfulPossum (53/67),0,101.9,C Mathew Barzal C Calum Ritchie D Matthew Schaefer D Jackson LaCombe G Devin Cooley UTIL Artemi Panarin W J.T. Miller W Emil Heineman W Simon Holmstrom,,,,,
1082,5046571879,dogfaced (8/15),0,101.9,C Ryan Hartman C Danila Yurov D Quinn Hughes D Olen Zellweger G Ilya Sorokin UTIL Simon Holmstrom W Kirill Kaprizov W Jesper Bratt W Anders Lee,,,,,
1082,5046757594,JPB2014 (46/50),0,101.9,C Jack Eichel C Tomas Hertl D Tony DeAngelo D Simon Benoit G Ilya Sorokin UTIL Mathew Barzal W Mark Stone W Bobby McMann W Anthony Duclair,,,,,
1082,5046830723,SlimBoMangler (41/142),0,101.9,C Vincent Trocheck C Danila Yurov D Vladislav Gavrikov D Braden Schneider G Ilya Sorokin UTIL Gabe Perreault W Artemi Panarin W J.T. Miller W Beckett Sennecke,,,,,
1082,5046171345,ArtfulPossum (23/67),0,101.899994,C Elias Pettersson C Mason McTavish D Jackson LaCombe D Nick Seeler G Jacob Markstrom UTIL Mathew Barzal W Cutter Gauthier W Beckett Sennecke W Jake DeBrusk,,,,,
1088,5046391612,cantfademe (10/142),0,101.8,C Ryan Hartman C Mikael Granlund D Quinn Hughes D Braden Schneider G Devin Cooley UTIL Alex Killorn W Kirill Kaprizov W Mats Zuccarello W Beckett Sennecke,,,,,
1088,5046834313,EricX (97/142),0,101.8,C Auston Matthews C Mathew Barzal D Morgan Rielly D Artyom Levshunov G Ilya Sorokin UTIL Anders Lee W Matthew Knies W Anthony Duclair W Jonathan Drouin,,,,,
1088,5046935737,bizzell88 (17/142),0,101.8,C Mika Zibanejad C Elias Pettersson D Vladislav Gavrikov D Jake McCabe G Samuel Ersson UTIL Brock Boeser W Kyle Connor W Travis Konecny W Yegor Sharangovich,,,,,
1088,5046718990,salatso22 (13/30),0,101.799995,C Auston Matthews C Mikael Backlund D Jacob Trouba D Artyom Levshunov G Ilya Sorokin UTIL Mikael Granlund W Cutter Gauthier W Beckett Sennecke W Yegor Sharangovich,,,,,
1088,5046748422,wazzu24 (2/20),0,101.799995,C Mitch Marner C Ryan Hartman D Quinn Hughes D Will Borgen G Adin Hill UTIL Noah Laba W Kirill Kaprizov W Mats Zuccarello W Vladimir Tarasenko,,,,,
1093,5046559853,PresidentLeach (14/50),0,101.70001,C Vincent Trocheck C Nazem Kadri D Jackson LaCombe D Vladislav Gavrikov G Devin Cooley UTIL Mikael Granlund W Artemi Panarin W Evander Kane W Connor Zary,,,,,
1093,5046391308,Firedog50 (8/142),0,101.700005,C Ryan Hartman C Mikael Granlund D Brock Faber D Jackson LaCombe G Ilya Sorokin UTIL Cutter Gauthier W Timo Meier W Mats Zuccarello W Beckett Sennecke,,,,,
1093,5046499893,PhifersGold (2/2),0,101.700005,C Mika Zibanejad C Tomas Hertl D Jacob Trouba D Kevin Bahl G Devin Cooley UTIL Mikael Backlund W Artemi Panarin W Beckett Sennecke W Yegor Sharangovich,,,,,
1093,5046702310,KLeh22,0,101.700005,C Auston Matthews C Ryan Hartman D Quinn Hughes D Scott Morrow G Ilya Sorokin UTIL Danila Yurov W Beckett Sennecke W Anders Lee W Bobby McMann,,,,,
1093,5046705062,Numero248 (1/2),0,101.700005,C Auston Matthews C Ryan Hartman D Noah Hanifin D Morgan Rielly G Connor Hellebuyck UTIL Cutter Gauthier W Gabriel Vilardi W Max Domi W Arseny Gritsyuk,,,,,
1093,5046830745,SlimBoMangler (63/142),0,101.700005,C Vincent Trocheck C Mason McTavish D Jackson LaCombe D Jacob Trouba G Devin Cooley UTIL Mikael Granlund W Kirill Kaprizov W Beckett Sennecke W Ryan Strome,,,,,
1093,5046911592,B_Heals152 (69/142),0,101.700005,C Mason McTavish C Ryan Hartman D Matthew Schaefer D Cam York G Connor Hellebuyck UTIL Beckett Sennecke W Kyle Connor W Emil Heineman W Matvei Michkov,,,,,
1093,5046830690,SlimBoMangler (8/142),0,101.7,C Mason McTavish C Mikael Granlund D Matthew Schaefer D Jackson LaCombe G Devin Cooley UTIL Jacob Trouba W Kirill Kaprizov W Beckett Sennecke W Ryan Strome,,,,,
1093,5046830712,SlimBoMangler (30/142),0,101.7,C Mason McTavish C Mikael Granlund D Jackson LaCombe D Jacob Trouba G Devin Cooley UTIL Ryan Strome W Kirill Kaprizov W J.T. Miller W Beckett Sennecke,,,,,
1093,5046911650,B_Heals152 (127/142),0,101.7,C Jack Eichel C Tomas Hertl D Artyom Levshunov D Alex Vlasic G Spencer Knight UTIL Connor Bedard W Tyler Bertuzzi W Anders Lee W Ilya Mikheyev,,,,,
1103,5046911566,B_Heals152 (43/142),0,101.600006,C Auston Matthews C John Tavares D Jackson LaCombe D Kevin Bahl G Devin Cooley UTIL Mason McTavish W Beckett Sennecke W Bobby McMann W Max Domi,,,,,
1103,5046947909,NHLpa99,0,101.600006,C Mitch Marner C Jean-Gabriel Pageau D Quinn Hughes D Matthew Schaefer G Ilya Sorokin UTIL John Tavares W Gabriel Vilardi W Anders Lee W Emil Heineman,,,,,
1103,5046537337,tommienation1 (23/100),0,101.6,C Tomas Hertl C Mitch Marner D Quinn Hughes D Shea Theodore G Spencer Knight UTIL Jason Dickinson W Pavel Dorofeyev W Tyler Bertuzzi W Ilya Mikheyev,,,,,
1103,5046537387,tommienation1 (73/100),0,101.6,C Tomas Hertl C Mitch Marner D Quinn Hughes D Shea Theodore G Spencer Knight UTIL Jason Dickinson W Pavel Dorofeyev W Tyler Bertuzzi W Ilya Mikheyev,,,,,
1103,5046743898,BDholla89 (53/142),0,101.6,C Mason McTavish C Ryan Hartman D Quinn Hughes D Cam York G Filip Gustavsson UTIL Ryan Strome W Kirill Kaprizov W Mats Zuccarello W Chris Kreider,,,,,
1103,5046935736,bizzell88 (16/142),0,101.6,C Auston Matthews C Mitch Marner D MacKenzie Weegar D Artyom Levshunov G Spencer Knight UTIL Mason McTavish W Pavel Dorofeyev W Ryan Donato W Ilya Mikheyev,,,,,
1103,5046935733,bizzell88 (13/142),0,101.59999,C Mitch Marner C Ryan Hartman D Quinn Hughes D Braden Schneider G Spencer Martin UTIL Gabe Perreault W Kirill Kaprizov W Mats Zuccarello W Vladimir Tarasenko,,,,,
1110,5046606503,nawada (3/22),0,101.50001,C Jack Eichel C Vincent Trocheck D Jacob Trouba D Oliver Ekman-Larsson G Ilya Sorokin UTIL Alexis Lafreniere W Artemi Panarin W Nicholas Robertson W Easton Cowan,,,,,
1110,5046943642,nawada (16/22),0,101.50001,C Jack Eichel C Vincent Trocheck D Jacob Trouba D Oliver Ekman-Larsson G Ilya Sorokin UTIL Alexis Lafreniere W Artemi Panarin W Nicholas Robertson W Easton Cowan,,,,,
1110,5046391721,cantfademe (119/142),0,101.5,C Jack Hughes C Nico Hischier D Jacob Trouba D Vladislav Gavrikov G Jacob Markstrom UTIL Anders Lee W Timo Meier W Jesper Bratt W Dawson Mercer,,,,,
1110,5046571736,shift3d23 (6/20),0,101.5,C Auston Matthews C Mathew Barzal D Quinn Hughes D Braden Schneider G Ilya Sorokin UTIL Anders Lee W Bobby McMann W Max Domi W Anthony Duclair,,,,,
1110,5046612644,theedeazz (26/50),0,101.5,C Vincent Trocheck C Christian Dvorak D Travis Sanheim D Simon Nemec G Filip Gustavsson UTIL Alexis Lafreniere W Artemi Panarin W Travis Konecny W Trevor Zegras,,,,,
1110,5046739017,Packfn20,0,101.5,C Mika Zibanejad C Ryan Hartman D Shea Theodore D Morgan Rielly G Kevin Lankinen UTIL Matthew Schaefer W Mark Stone W Alexis Lafreniere W Vladimir Tarasenko,,,,,
1110,5046825703,RobbyGolf (3/6),0,101.5,C Connor Bedard C Ryan Hartman D Jacob Trouba D Jeremy Lauzon G Filip Gustavsson UTIL Mats Zuccarello W Kirill Kaprizov W Tyler Bertuzzi W Ryan Greene,,,,,
1110,5046935839,bizzell88 (119/142),0,101.5,C Auston Matthews C John Tavares D Noah Hanifin D Tony DeAngelo G Devin Cooley UTIL Mitch Marner W Pavel Dorofeyev W Emil Heineman W Matias Maccelli,,,,,
1118,5046391304,Firedog50 (4/142),0,101.40001,C Ryan Hartman C Mikael Granlund D Brock Faber D Jackson LaCombe G Ilya Sorokin UTIL Beckett Sennecke W Kirill Kaprizov W Timo Meier W Alex Killorn,,,,,
1118,5045565491,metzee69 (3/10),0,101.4,C Mika Zibanejad C Christian Dvorak D Tony DeAngelo D Braden Schneider G Ilya Sorokin UTIL Artemi Panarin W Travis Konecny W Trevor Zegras W Gabe Perreault,,,,,
1120,5046558417,Stree (14/50),0,101.3,C Mathew Barzal C Mikael Granlund D Jackson LaCombe D Ryan Pulock G Devin Cooley UTIL Alex Killorn W Mark Stone W Cutter Gauthier W Beckett Sennecke,,,,,
1120,5046587562,kingofhearts102 (11/12),0,101.3,C Mathew Barzal C Jonathan Toews D Quinn Hughes D Matthew Schaefer G Connor Hellebuyck UTIL Braden Schneider W Pavel Dorofeyev W Anders Lee W Anthony Duclair,,,,,
1120,5046625508,kmor122 (1/2),0,101.3,C Jack Eichel C Mathew Barzal D Vladislav Gavrikov D Travis Sanheim G Spencer Knight UTIL Jason Dickinson W Mark Stone W Anders Lee W Matt Coronato,,,,,
1120,5046830770,SlimBoMangler (88/142),0,101.3,C Mathew Barzal C Danila Yurov D Vladislav Gavrikov D Braden Schneider G Jacob Markstrom UTIL Vincent Trocheck W Artemi Panarin W J.T. Miller W Gabe Perreault,,,,,
1120,5046832101,pettine1975 (1/8),0,101.3,C Auston Matthews C Jack Eichel D Olen Zellweger D Jake McCabe G Ilya Sorokin UTIL Ryan Poehling W Mark Stone W Anthony Duclair W Arseny Gritsyuk,,,,,
1120,5046886864,james_thiel (3/18),0,101.3,C Ryan Hartman C Jean-Gabriel Pageau D Quinn Hughes D Shea Theodore G Jacob Markstrom UTIL Simon Holmstrom W Kirill Kaprizov W Mats Zuccarello W Jonathan Drouin,,,,,
1126,5046497812,bluesguy156 (1/3),0,101.200005,C Ryan Hartman C Mikael Granlund D Quinn Hughes D Jackson LaCombe G Ilya Sorokin UTIL Ryan Greene W Kirill Kaprizov W Beckett Sennecke W Alex Killorn,,,,,
1126,5046491572,champion2428 (1/4),0,101.2,C Mason McTavish C Ryan Hartman D Quinn Hughes D Jackson LaCombe G Adin Hill UTIL Emil Heineman W Cutter Gauthier W Mats Zuccarello W Ryan Strome,,,,,
1126,5046748438,wazzu24 (18/20),0,101.2,C Nico Hischier C Ryan Hartman D Dougie Hamilton D Jacob Trouba G Jacob Markstrom UTIL Jack Hughes W Timo Meier W Jesper Bratt W Arseny Gritsyuk,,,,,
1126,5046830715,SlimBoMangler (33/142),0,101.2,C Mason McTavish C Mikael Granlund D Matthew Schaefer D Jackson LaCombe G Ilya Sorokin UTIL Jacob Trouba W Artemi Panarin W Beckett Sennecke W Ryan Strome,,,,,
1126,5046834340,EricX (124/142),0,101.2,C Auston Matthews C Mikael Backlund D MacKenzie Weegar D Jacob Trouba G Devin Cooley UTIL Ryan Poehling W Cutter Gauthier W Yegor Sharangovich W Connor Zary,,,,,
1126,5046935784,bizzell88 (64/142),0,101.2,C Auston Matthews C Christian Dvorak D Quinn Hughes D Oliver Ekman-Larsson G Samuel Ersson UTIL Alexis Lafreniere W Travis Konecny W Bobby McMann W Max Domi,,,,,
1126,5046952946,nickps (26/142),0,101.2,C Jack Hughes C Ryan Hartman D Dougie Hamilton D Vladislav Gavrikov G Jacob Markstrom UTIL Mikael Granlund W Timo Meier W Jesper Bratt W Beckett Sennecke,,,,,
1133,5046151486,1nonlyDXP (3/3),0,101.100006,C Jack Eichel C John Tavares D Matthew Schaefer D Brock Faber G Connor Hellebuyck UTIL Evander Kane W Gabriel Vilardi W Matvei Michkov W Yegor Sharangovich,,,,,
1133,5046391621,cantfademe (19/142),0,101.100006,C Mason McTavish C Mikael Granlund D Quinn Hughes D Jacob Trouba G Lukas Dostal UTIL Chris Kreider W Cutter Gauthier W Gabriel Vilardi W Beckett Sennecke,,,,,
1133,5046485292,goofybh207 (1/2),0,101.100006,C Jack Hughes C Mikael Granlund D Ryan Pulock D Brett Pesce G Jacob Markstrom UTIL Beckett Sennecke W Kirill Kaprizov W Timo Meier W Alex Killorn,,,,,
1133,5046911555,B_Heals152 (32/142),0,101.100006,C Elias Pettersson C Ryan Hartman D Quinn Hughes D Brock Faber G Filip Gustavsson UTIL Brock Boeser W Kirill Kaprizov W Linus Karlsson W Ryan Strome,,,,,
1133,5046935823,bizzell88 (103/142),0,101.100006,C Auston Matthews C Jack Hughes D Dougie Hamilton D Alex Vlasic G Jacob Markstrom UTIL Nico Hischier W Jesper Bratt W Arseny Gritsyuk W Easton Cowan,,,,,
1133,5046171358,ArtfulPossum (36/67),0,101.1,C Mathew Barzal C Mikael Granlund D Quinn Hughes D Jacob Trouba G Lukas Dostal UTIL Cutter Gauthier W Beckett Sennecke W Emil Heineman W Simon Holmstrom,,,,,
1133,5046497589,ShylaD (3/4),0,101.1,C Jack Eichel C Danila Yurov D MacKenzie Weegar D Noah Hanifin G Devin Cooley UTIL Travis Konecny W Trevor Zegras W Matvei Michkov W Vladimir Tarasenko,,,,,
1133,5046940102,vandy28 (6/6),0,101.1,C Mika Zibanejad C Mason McTavish D Simon Nemec D Logan Stanley G Adin Hill UTIL Cutter Gauthier W J.T. Miller W Owen Tippett W Emil Heineman,,,,,
1141,5046467233,Camelot5 (2/2),0,101,C Jack Eichel C Mika Zibanejad D Shea Theodore D Oliver Ekman-Larsson G Spencer Knight UTIL Connor Zary W Mark Stone W Bobby McMann W Vladimir Tarasenko,,,,,
1141,5046841866,jtgraf,0,101,C Ryan Hartman C Mikael Backlund D MacKenzie Weegar D Brock Faber G Ilya Sorokin UTIL Calum Ritchie W Artemi Panarin W Gabriel Vilardi W Tyler Bertuzzi,,,,,
1141,5046855562,giantsquid (77/142),0,101,C Jack Eichel C Mikael Backlund D MacKenzie Weegar D Zach Whitecloud G Devin Cooley UTIL Yegor Sharangovich W Mark Stone W Pavel Dorofeyev W Vladimir Tarasenko,,,,,
1141,5046921748,rhelt24 (11/60),0,101,C Auston Matthews C Christian Dvorak D MacKenzie Weegar D Tony DeAngelo G Ilya Sorokin UTIL Trevor Zegras W Travis Konecny W Bobby McMann W Max Domi,,,,,
1145,5046836409,Jakemcq10,0,100.90001,C Jack Eichel C Calum Ritchie D Matthew Schaefer D Oliver Ekman-Larsson G Ilya Sorokin UTIL Mika Zibanejad W Mark Stone W Vladimir Tarasenko W Reilly Smith,,,,,
1145,5046950144,odawg2121 (3/25),0,100.90001,C Jack Eichel C Mathew Barzal D Oliver Ekman-Larsson D Simon Nemec G Ilya Sorokin UTIL Anthony Duclair W Mark Stone W Anders Lee W Ivan Barbashev,,,,,
1145,5046950145,odawg2121 (4/25),0,100.90001,C Jack Eichel C Mathew Barzal D Morgan Rielly D Simon Nemec G Ilya Sorokin UTIL Anthony Duclair W Mark Stone W Anders Lee W Ivan Barbashev,,,,,
1145,5046391680,cantfademe (78/142),0,100.9,C Ryan Hartman C Mikael Granlund D Quinn Hughes D Braden Schneider G Filip Gustavsson UTIL Alex Killorn W Kirill Kaprizov W Mats Zuccarello W Beckett Sennecke,,,,,
1145,5046570943,Hanner489 (2/3),0,100.9,C Mika Zibanejad C Jean-Gabriel Pageau D Matthew Schaefer D Jared Spurgeon G Devin Cooley UTIL Mason McTavish W Artemi Panarin W Beckett Sennecke W Jonathan Drouin,,,,,
1145,5046906012,Joebres38,0,100.9,C Jack Hughes C Mathew Barzal D Matthew Schaefer D Oliver Ekman-Larsson G Spencer Knight UTIL Anders Lee W Timo Meier W Jesper Bratt W Bobby McMann,,,,,
1145,5046914976,nevaright,0,100.9,C Mika Zibanejad C Danila Yurov D Quinn Hughes D Jake McCabe G Connor Hellebuyck UTIL Vladimir Tarasenko W Mark Stone W Mats Zuccarello W Chris Kreider,,,,,
1145,5046917339,Brencer19,0,100.9,C Jack Hughes C Jean-Gabriel Pageau D Matthew Schaefer D Artyom Levshunov G Ilya Sorokin UTIL Mathew Barzal W Trevor Zegras W Jesper Bratt W Anthony Duclair,,,,,
1145,5046933384,iancrosch (2/2),0,100.9,C Connor Bedard C Mark Scheifele D Brock Faber D Jacob Trouba G Filip Gustavsson UTIL Jake McCabe W Kirill Kaprizov W Alex Killorn W Gabe Perreault,,,,,
1154,5046376323,ttollette15,0,100.8,C Jack Eichel C Danila Yurov D MacKenzie Weegar D Jacob Trouba G Devin Cooley UTIL Mitch Marner W Mark Stone W Vladimir Tarasenko W Yakov Trenin,,,,,
1154,5046391357,Firedog50 (57/142),0,100.8,C Jack Hughes C Mikael Granlund D Jackson LaCombe D Morgan Rielly G Ilya Sorokin UTIL Mason McTavish W Cutter Gauthier W Timo Meier W Alex Killorn,,,,,
1154,5046391384,Firedog50 (84/142),0,100.8,C Ryan Hartman C Calum Ritchie D Quinn Hughes D MacKenzie Weegar G Ilya Sorokin UTIL Emil Heineman W Kirill Kaprizov W Mats Zuccarello W Ryan Strome,,,,,
1154,5046366065,ray.a.beau27 (4/5),0,100.799995,C Mikael Backlund C Mikael Granlund D Quinn Hughes D Jackson LaCombe G Ilya Sorokin UTIL Yegor Sharangovich W Kirill Kaprizov W Matt Coronato W Vladimir Tarasenko,,,,,
1154,5046743977,BDholla89 (132/142),0,100.799995,C Christian Dvorak C Mikael Granlund D Shea Theodore D Cam York G Ilya Sorokin UTIL Beckett Sennecke W Cutter Gauthier W Travis Konecny W Trevor Zegras,,,,,
1154,5046935773,bizzell88 (53/142),0,100.799995,C Auston Matthews C Connor Bedard D Matthew Schaefer D Louis Crevier G Spencer Knight UTIL Ryan Greene W Tyler Bertuzzi W Bobby McMann W Max Domi,,,,,
1160,5046571942,maxihodge,0,100.700005,C Nazem Kadri C Ryan Hartman D Quinn Hughes D Yan Kuznetsov G Devin Cooley UTIL Mikael Granlund W Kirill Kaprizov W Beckett Sennecke W Matvei Gridin,,,,,
1160,5046743870,BDholla89 (25/142),0,100.700005,C Jack Hughes C Christian Dvorak D Luke Hughes D Tom Willander G Spencer Knight UTIL Jesper Bratt W Travis Konecny W Trevor Zegras W Timo Meier,,,,,
1160,5046830767,SlimBoMangler (85/142),0,100.7,C Mason McTavish C Mikael Granlund D Matthew Schaefer D Jackson LaCombe G Devin Cooley UTIL Jacob Trouba W Artemi Panarin W Beckett Sennecke W Ryan Strome,,,,,
1163,5046339386,Cal_Naughton_Jr,0,100.6,C Auston Matthews C Vincent Trocheck D Morgan Rielly D Jeremy Lauzon G Spencer Knight UTIL Alexis Lafreniere W Artemi Panarin W Bobby McMann W Max Domi,,,,,
1163,5046391630,cantfademe (28/142),0,100.6,C Nazem Kadri C Ryan Hartman D Quinn Hughes D Braden Schneider G Devin Cooley UTIL Matvei Gridin W Kirill Kaprizov W Mats Zuccarello W Connor Zary,,,,,
1163,5046855104,RankS69420 (3/12),0,100.6,C Auston Matthews C Mikael Granlund D Matthew Schaefer D Jackson LaCombe G Spencer Knight UTIL Alex Killorn W Mark Stone W Beckett Sennecke W Ryan Strome,,,,,
1166,5046796259,tyc91,0,100.500015,C Jack Hughes C Connor Bedard D Oliver Ekman-Larsson D Simon Nemec G Filip Gustavsson UTIL Beckett Sennecke W Mark Stone W Anders Lee W Connor Zary,,,,,
1166,5046431000,OneDropKing (81/142),0,100.5,C Nazem Kadri C Ryan Hartman D MacKenzie Weegar D Jacob Trouba G Devin Cooley UTIL Ryan Strome W Kirill Kaprizov W Mats Zuccarello W Jonathan Huberdeau,,,,,
1168,5046607622,lilhen2003,0,100.40001,C Mika Zibanejad C Ryan Hartman D Dylan DeMelo D Jake Middleton G Filip Gustavsson UTIL Nino Niederreiter W Kirill Kaprizov W Artemi Panarin W Brock Boeser,,,,,
1168,5046884514,Astrac (1/3),0,100.40001,C Jack Eichel C Mitch Marner D Oliver Ekman-Larsson D Simon Nemec G Ilya Sorokin UTIL Mathew Barzal W Pavel Dorofeyev W Anders Lee W Anthony Duclair,,,,,
1168,5046630694,jjbumphrey (5/10),0,100.4,C Ryan Hartman C Mikael Granlund D Matthew Schaefer D Jared Spurgeon G Filip Gustavsson UTIL Kirill Kaprizov W Mats Zuccarello W Beckett Sennecke W Anders Lee,,,,,
