Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1206,5047214823,Hunter4ever89 (4/8),0,117.3,C Connor McDavid C Ryan O'Reilly D J.J. Moser D Braden Schneider G Tristan Jarry UTIL Vasily Podkolzin W Zach Hyman W Filip Forsberg W Luke Evangelista,,,,,
1206,5047313984,aschuite,0,117.3,C Ryan O'Reilly C Kirby Dach D Darren Raddysh D Roman Josi G Joel Hofer UTIL Jake Guentzel W Nikita Kucherov W Will Smith W Vladimir Tarasenko,,,,,
1206,5047345593,Hurricos (20/20),0,117.3,C Ryan O'Reilly C Kirby Dach D Roman Josi D Braden Schneider G Jeremy Swayman UTIL Connor McDavid W Zach Hyman W Filip Forsberg W Vasily Podkolzin,,,,,
1206,5047466548,cantfademe (132/150),0,117.3,C Nick Suzuki C Kirby Dach D Brandt Clarke D Mike Matheson G Eric Comrie UTIL Mark Scheifele W Kyle Connor W Cole Caufield W Alex Iafallo,,,,,
1206,5047641545,I_Slewfoot_U (38/70),0,117.3,C Ryan O'Reilly C Kirby Dach D Roman Josi D Brady Skjei G Jeremy Swayman UTIL Connor McDavid W Zach Hyman W Filip Forsberg W Vasily Podkolzin,,,,,
1206,5047788929,Granmasac (2/2),0,117.3,C Wyatt Johnston C Pavel Zacha D Thomas Harley D Thomas Chabot G Jake Oettinger UTIL Claude Giroux W Jason Robertson W Morgan Geekie W Alexis Lafreniere,,,,,
1206,5047807079,soloucity (1/3),0,117.3,C Sean Monahan C Kirby Dach D Darren Raddysh D Mason Lohrei G Joel Hofer UTIL Jordan Kyrou W Nikita Kucherov W Brandon Hagel W Jake Guentzel,,,,,
1206,5047557556,caseyhill1,0,117.299995,C Sean Monahan C Alex Turcotte D Darren Raddysh D Jake Walman G Elvis Merzlikins UTIL Hampus Lindholm W Nikita Kucherov W Brandon Hagel W Jake Guentzel,,,,,
1206,5047829763,RoobK19 (1/13),0,117.299995,C Roope Hintz C Kirby Dach D Miro Heiskanen D Damon Severson G Jake Oettinger UTIL Wyatt Johnston W Jason Robertson W Jordan Kyrou W Jake Neighbours,,,,,
1215,5047489952,EricX (25/150),0,117.20001,C Anthony Cirelli C Ryan McLeod D Brandt Clarke D Charle-Edouard D'Astous G Alex Lyon UTIL Jack Quinn W Nikita Kucherov W Brandon Hagel W Alex Tuch,,,,,
1215,5047813184,vindep20 (34/150),0,117.20001,C Mika Zibanejad C Kirby Dach D Dougie Hamilton D Vladislav Gavrikov G James Reimer UTIL Vincent Trocheck W Artemi Panarin W J.T. Miller W Casey Mittelstadt,,,,,
1215,5047813207,vindep20 (57/150),0,117.20001,C Ryan O'Reilly C Nick Paul D Roman Josi D Ivan Provorov G Andrei Vasilevskiy UTIL Jake Neighbours W Nikita Kucherov W Jake Guentzel W Luke Evangelista,,,,,
1215,5047305778,mustafael (4/40),0,117.200005,C Vincent Trocheck C Noah Ostlund D Vladislav Gavrikov D Will Borgen G Jonathan Quick UTIL Mika Zibanejad W Artemi Panarin W J.T. Miller W Mats Zuccarello,,,,,
1215,5047503373,Philnomenon (58/60),0,117.200005,C Sean Monahan C Kirby Dach D Ivan Provorov D Artem Zub G Jeremy Swayman UTIL Mats Zuccarello W Kirill Kaprizov W Nikita Kucherov W Brandon Hagel,,,,,
1220,5047813192,vindep20 (42/150),0,117.100006,C Adam Fantilli C Ryan O'Reilly D Zach Werenski D Brady Skjei G Jesper Wallstedt UTIL Roman Josi W Filip Forsberg W Luke Evangelista W Vasily Podkolzin,,,,,
1220,5047524114,scorpionv (8/20),0,117.1,C Nick Suzuki C Kirby Dach D Darren Raddysh D Simon Nemec G Elvis Merzlikins UTIL Noah Ostlund W Nikita Kucherov W Brandon Hagel W Cole Caufield,,,,,
1222,5047745836,nas69 (1/2),0,117.000015,C Ryan Nugent-Hopkins C Roope Hintz D Esa Lindell D Brett Pesce G Alex Lyon UTIL Wyatt Johnston W Jason Robertson W Zach Hyman W Vasily Podkolzin,,,,,
1222,5047378727,mbhabes (71/150),0,117.00001,C Ryan O'Reilly C Alex Laferriere D Roman Josi D Brandt Clarke G Juuse Saros UTIL Adrian Kempe W Filip Forsberg W Kevin Fiala W Gage Goncalves,,,,,
1222,5047733708,TwineTickler,0,117,C Ryan Hartman C Jack Roslovic D Evan Bouchard D Brandt Clarke G Alex Lyon UTIL Vasily Podkolzin W Nikita Kucherov W Brandon Hagel W Vladimir Tarasenko,,,,,
1222,5047507520,Varncass (21/50),0,116.99999,C Mark Scheifele C Roope Hintz D Josh Morrissey D Owen Power G Jake Oettinger UTIL Vasily Podkolzin W Kyle Connor W Gabriel Vilardi W Alex Iafallo,,,,,
1226,5047289723,zandwich (3/10),0,116.90001,C Roope Hintz C Ryan McLeod D Miro Heiskanen D Damon Severson G Alex Lyon UTIL Jack Quinn W Nikita Kucherov W Jason Robertson W Oliver Bjorkstrand,,,,,
1226,5047749195,bubbamsu (13/16),0,116.9,C Tim Stuetzle C Alex Laferriere D Thomas Chabot D Mikey Anderson G Jake Oettinger UTIL Rasmus Dahlin W Filip Forsberg W Adrian Kempe W Corey Perry,,,,,
1226,5047688561,gmoney_69 (23/50),0,116.899994,C Tage Thompson C Noah Ostlund D Dougie Hamilton D Ivan Provorov G Alex Lyon UTIL Connor McDavid W Zach Hyman W Vladimir Tarasenko W Vasily Podkolzin,,,,,
1229,5047739978,brchief (7/12),0,116.80001,C Connor McDavid C Kirby Dach D Mason Lohrei D Logan Stanley G Andrei Vasilevskiy UTIL Zach Hyman W Brandon Hagel W Jake Guentzel W Dominic James,,,,,
1229,5047201652,ArtfulPossum (64/65),0,116.8,C Wyatt Johnston C Roope Hintz D Noah Dobson D Dougie Hamilton G Alex Lyon UTIL Matt Duchene W Brandon Hagel W Jake Guentzel W Oliver Bjorkstrand,,,,,
1229,5047351417,TT8607 (42/50),0,116.8,C Tage Thompson C Ryan O'Reilly D Rasmus Dahlin D Nick Blankenburg G Tristan Jarry UTIL Bowen Byram W Filip Forsberg W Luke Evangelista W Jimmy Snuggerud,,,,,
1229,5047621160,R-32DD (2/2),0,116.8,C Wyatt Johnston C Danila Yurov D Ivan Provorov D Esa Lindell G Jake Oettinger UTIL Nikita Kucherov W Jason Robertson W Luke Evangelista W Zack Bolduc,,,,,
1229,5047702474,paulhy13 (8/15),0,116.799995,C Connor McDavid C Jack Roslovic D Mike Matheson D Braden Schneider G Joel Hofer UTIL Vasily Podkolzin W Nikita Kucherov W Brandon Hagel W Vladimir Tarasenko,,,,,
1229,5047838702,xmastime (1/2),0,116.799995,C Connor McDavid C Jack Roslovic D Mike Matheson D Braden Schneider G Joel Hofer UTIL Vasily Podkolzin W Nikita Kucherov W Brandon Hagel W Vladimir Tarasenko,,,,,
1235,5047567936,THE_PHANTOM_1 (3/150),0,116.70001,C Alex Laferriere C Justin Hryckowian D Darren Raddysh D Brandt Clarke G Jake Allen UTIL Corey Perry W Nikita Kucherov W Adrian Kempe W Kevin Fiala,,,,,
1235,5047695870,anbob (13/20),0,116.700005,C Ryan O'Reilly C Adam Lowry D Darren Raddysh D Roman Josi G Jeremy Swayman UTIL Vasily Podkolzin W Nikita Kucherov W Brandon Hagel W Luke Evangelista,,,,,
1235,5047424736,jajones98 (3/11),0,116.7,C Anthony Cirelli C Dylan Cozens D J.J. Moser D Erik Gudbranson G Jeremy Swayman UTIL Brandon Hagel W Nikita Kucherov W Brady Tkachuk W Ridly Greig,,,,,
1235,5047567999,THE_PHANTOM_1 (66/150),0,116.7,C Mark Scheifele C Kirby Dach D Josh Morrissey D Mike Matheson G Jeremy Swayman UTIL Adrian Kempe W Kyle Connor W Gabriel Vilardi W Tyler Toffoli,,,,,
1235,5047424796,jajones98 (4/11),0,116.69999,C Anthony Cirelli C Ryan Hartman D Erik Gudbranson D Johnathan Kovacevic G Jeremy Swayman UTIL Brandon Hagel W Kirill Kaprizov W Nikita Kucherov W Vladimir Tarasenko,,,,,
1240,5047285792,Firedog50 (54/150),0,116.600006,C Anthony Cirelli C Sean Monahan D Darren Raddysh D Ivan Provorov G Joel Hofer UTIL Vasily Podkolzin W Nikita Kucherov W Brandon Hagel W Boone Jenner,,,,,
1240,5047813220,vindep20 (70/150),0,116.600006,C Nick Paul C Kirby Dach D Darren Raddysh D Nick Jensen G Andrei Vasilevskiy UTIL Nikita Kucherov W Brandon Hagel W Jake Guentzel W Oliver Bjorkstrand,,,,,
1240,5047813249,vindep20 (99/150),0,116.600006,C Ryan Hartman C Nick Paul D Roman Josi D Brady Skjei G Andrei Vasilevskiy UTIL Ryan O'Reilly W Nikita Kucherov W Jake Guentzel W Luke Evangelista,,,,,
1240,5047405611,shift3d23 (12/20),0,116.6,C Dylan Cozens C Kirby Dach D Lane Hutson D Alexandre Carrier G Jeremy Swayman UTIL Nikita Kucherov W Jake Guentzel W Cole Caufield W Ivan Demidov,,,,,
1240,5047556958,craftylefty (17/50),0,116.6,C Ryan Hartman C Sean Monahan D Darren Raddysh D Ivan Provorov G Jeremy Swayman UTIL Brandon Hagel W Nikita Kucherov W Boone Jenner W Vladimir Tarasenko,,,,,
1240,5047618052,tdavis24 (9/15),0,116.6,C Ryan O'Reilly C Alex Laferriere D Roman Josi D Dougie Hamilton G Jeremy Swayman UTIL Timo Meier W Filip Forsberg W Adrian Kempe W Luke Evangelista,,,,,
1240,5047809650,Steven.light,0,116.6,C Ryan Hartman C Nick Paul D Roman Josi D Braden Schneider G Jake Oettinger UTIL Darren Raddysh W Nikita Kucherov W Filip Forsberg W Vladimir Tarasenko,,,,,
1247,5047578637,WallyC9,0,116.5,C Tim Stuetzle C Roope Hintz D Esa Lindell D Artem Zub G James Reimer UTIL Dylan Cozens W Jason Robertson W Drake Batherson W Viktor Arvidsson,,,,,
1247,5047681216,tical1994 (27/113),0,116.5,C Roope Hintz C Alex Turcotte D Miro Heiskanen D Brock Faber G Darcy Kuemper UTIL Andrei Kuzmenko W Jason Robertson W Kevin Fiala W Jimmy Snuggerud,,,,,
1249,5047736956,jlove48 (9/25),0,116.40001,C Ryan O'Reilly C Pavel Zacha D Zach Werenski D Darren Raddysh G Andrei Vasilevskiy UTIL Viktor Arvidsson W Filip Forsberg W Luke Evangelista W Casey Mittelstadt,,,,,
1249,5047800548,ados99 (30/32),0,116.40001,C Mark Scheifele C Noah Ostlund D Zach Werenski D Roman Josi G Jesper Wallstedt UTIL Corey Perry W Kyle Connor W Vladimir Tarasenko W Vasily Podkolzin,,,,,
1249,5047489872,giantsquid (115/150),0,116.4,C Adam Fantilli C Kirby Dach D Zach Werenski D Simon Nemec G Jake Allen UTIL Ryan O'Reilly W Kirill Marchenko W Filip Forsberg W Luke Evangelista,,,,,
1249,5047627807,theedeazz (45/52),0,116.4,C Ryan McLeod C Kirby Dach D Darren Raddysh D Alexandre Carrier G Jakub Dobes UTIL Oliver Bjorkstrand W Nikita Kucherov W Brandon Hagel W Jake Guentzel,,,,,
1249,5047638457,124hoffman (2/3),0,116.4,C Connor McDavid C Ryan O'Reilly D Drew Doughty D Logan Stanley G Jake Oettinger UTIL Vasily Podkolzin W Zach Hyman W Filip Forsberg W Luke Evangelista,,,,,
1254,5047695861,anbob (4/20),0,116.30001,C Ryan Hartman C Ryan O'Reilly D Roman Josi D Joel Edmundson G Jonathan Quick UTIL Filip Forsberg W Kirill Kaprizov W Mats Zuccarello W Luke Evangelista,,,,,
1254,5047302847,B_Heals152 (119/150),0,116.3,C Nick Suzuki C Quinton Byfield D Dougie Hamilton D Jake Walman G James Reimer UTIL Joel Armia W Nikita Kucherov W Brandon Hagel W Warren Foegele,,,,,
1254,5047314975,BDholla89 (49/150),0,116.3,C Anthony Cirelli C Sean Kuraly D Darren Raddysh D Damon Severson G Andrei Vasilevskiy UTIL Kevin Fiala W Nikita Kucherov W Brandon Hagel W Matthew Wood,,,,,
1254,5047476917,tommienation1 (11/100),0,116.3,C Ryan O'Reilly C Alex Laferriere D Zach Werenski D Jake Walman G Elvis Merzlikins UTIL Corey Perry W Filip Forsberg W Adrian Kempe W Luke Evangelista,,,,,
1254,5047505621,bigtenners (1/3),0,116.3,C Wyatt Johnston C Nick Paul D Jake Walman D Esa Lindell G Jake Allen UTIL Mikko Rantanen W Jason Robertson W Jesper Bratt W Jordan Kyrou,,,,,
1254,5047302868,B_Heals152 (140/150),0,116.299995,C Adam Fantilli C Anthony Cirelli D Damon Severson D Charle-Edouard D'Astous G Jake Allen UTIL Kevin Fiala W Nikita Kucherov W Brandon Hagel W Alex Iafallo,,,,,
1260,5047397090,DALLASTILL,0,116.20001,C Jack Roslovic C Kirby Dach D Darren Raddysh D Mattias Ekholm G Juuse Saros UTIL Jake Guentzel W Nikita Kucherov W Brandon Hagel W Vladimir Tarasenko,,,,,
1260,5047636036,jjaallin (1/3),0,116.200005,C Roope Hintz C Sean Monahan D Miro Heiskanen D Jake Walman G Tristan Jarry UTIL Ivan Demidov W Jason Robertson W Juraj Slafkovsky W Dmitri Voronkov,,,,,
1260,5047690184,ados99 (9/32),0,116.200005,C Ryan O'Reilly C Brayden Schenn D Zach Werenski D Jake Sanderson G Jake Allen UTIL Luke Evangelista W Filip Forsberg W Jimmy Snuggerud W Jake Neighbours,,,,,
1260,5047393408,bmull1981 (1/15),0,116.2,C Anthony Cirelli C Oliver Kapanen D Mattias Samuelsson D J.J. Moser G Alex Lyon UTIL Nikita Kucherov W Brandon Hagel W Juraj Slafkovsky W Ivan Demidov,,,,,
1260,5047501909,nmeyer1983 (2/7),0,116.2,C Anthony Cirelli C Ryan Hartman D Mike Matheson D Simon Nemec G Tristan Jarry UTIL Andrei Kuzmenko W Nikita Kucherov W Brandon Hagel W Kevin Fiala,,,,,
1260,5047503366,Philnomenon (51/60),0,116.2,C Wyatt Johnston C Kirby Dach D Miro Heiskanen D Philip Broberg G Jake Oettinger UTIL Roope Hintz W Jason Robertson W Jordan Kyrou W Jake Neighbours,,,,,
1260,5047537094,salatso22 (14/40),0,116.2,C Connor McDavid C Ryan O'Reilly D Dylan Samberg D Simon Nemec G Jake Oettinger UTIL Zach Hyman W Filip Forsberg W Luke Evangelista W Vasily Podkolzin,,,,,
1260,5047556982,craftylefty (41/50),0,116.2,C Roope Hintz C Kirby Dach D Miro Heiskanen D Philip Broberg G Jake Oettinger UTIL Wyatt Johnston W Jason Robertson W Jordan Kyrou W Jake Neighbours,,,,,
1268,5047381310,tonymilanese13 (1/3),0,116.100006,C Ryan Hartman C Ryan O'Reilly D Dougie Hamilton D Mattias Ekholm G Juuse Saros UTIL Mats Zuccarello W Kirill Kaprizov W Filip Forsberg W Luke Evangelista,,,,,
1268,5047490029,EricX (102/150),0,116.100006,C Dylan Cozens C Kirby Dach D Lane Hutson D Colton Parayko G James Reimer UTIL Nick Suzuki W Brady Tkachuk W Cole Caufield W Ridly Greig,,,,,
1268,5047503323,Philnomenon (8/60),0,116.100006,C Tage Thompson C Kirby Dach D Rasmus Dahlin D Simon Nemec G Alex Lyon UTIL Jimmy Snuggerud W Nikita Kucherov W Brandon Hagel W Josh Anderson,,,,,
1268,5047616637,MillionDollarPoker (9/40),0,116.100006,C Ryan O'Reilly C Kirby Dach D Roman Josi D Noah Dobson G Tristan Jarry UTIL Vasily Podkolzin W Nikita Kucherov W Filip Forsberg W Steven Stamkos,,,,,
1268,5047302815,B_Heals152 (87/150),0,116.1,C Tage Thompson C Mark Scheifele D Josh Morrissey D Nick Blankenburg G Jake Allen UTIL Brady Skjei W Kyle Connor W Gabriel Vilardi W Michael Bunting,,,,,
1268,5047302862,B_Heals152 (134/150),0,116.1,C Mark Scheifele C Roope Hintz D Brady Skjei D Nick Blankenburg G Jake Oettinger UTIL Jonathan Toews W Jason Robertson W Kyle Connor W Nino Niederreiter,,,,,
1268,5047434641,bqhockey7,0,116.1,C Tage Thompson C Anthony Cirelli D Justin Faulk D Hampus Lindholm G Jakub Dobes UTIL Filip Forsberg W Cole Caufield W Morgan Geekie W Claude Giroux,,,,,
1268,5047696752,bgfalcon91,0,116.1,C Nick Suzuki C Ryan O'Reilly D Jake Walman D Mattias Samuelsson G Jeremy Swayman UTIL Cole Caufield W Kirill Marchenko W Filip Forsberg W Gabriel Vilardi,,,,,
1268,5047817971,apps1010,0,116.1,C Nick Suzuki C Anthony Cirelli D Vladislav Gavrikov D Bowen Byram G Jonathan Quick UTIL Jack Quinn W Nikita Kucherov W Brandon Hagel W Zach Benson,,,,,
1268,5047827975,bearsfan6 (14/22),0,116.1,C Adam Fantilli C Kirby Dach D Zach Werenski D Mike Matheson G Jake Allen UTIL Brandon Hagel W Kirill Marchenko W Kent Johnson W Vladimir Tarasenko,,,,,
1268,5047345574,Hurricos (1/20),0,116.09999,C Mark Scheifele C Kirby Dach D Josh Morrissey D Dougie Hamilton G Jakub Dobes UTIL Alex Iafallo W Kyle Connor W Cole Caufield W Gabriel Vilardi,,,,,
1268,5047747234,kbones3 (13/20),0,116.09999,C Nick Suzuki C Kirby Dach D Evan Bouchard D Miro Heiskanen G Jake Oettinger UTIL Justin Hryckowian W Mikko Rantanen W Cole Caufield W Vladimir Tarasenko,,,,,
1268,5047782253,pici44,0,116.09999,C Ryan Hartman C Kirby Dach D Lane Hutson D Dougie Hamilton G Andrei Vasilevskiy UTIL Nikita Kucherov W Jake Guentzel W Jesper Bratt W Vladimir Tarasenko,,,,,
1281,5047476925,tommienation1 (19/100),0,116.00001,C Roope Hintz C Alex Laferriere D Brandt Clarke D Jake Walman G Elvis Merzlikins UTIL Kevin Fiala W Jason Robertson W Adrian Kempe W Mavrik Bourque,,,,,
1281,5047302748,B_Heals152 (20/150),0,116,C Tage Thompson C Noah Ostlund D Rasmus Dahlin D Thomas Harley G Alex Lyon UTIL Vladislav Namestnikov W Jake Guentzel W Josh Doan W Jason Zucker,,,,,
1281,5047337745,JMM057,0,116,C Ryan Hartman C Kirby Dach D Mattias Samuelsson D Damon Severson G Alex Lyon UTIL Zach Hyman W Nikita Kucherov W Brandon Hagel W Boone Jenner,,,,,
1281,5047378680,mbhabes (24/150),0,116,C Alex Turcotte C Kirby Dach D Darren Raddysh D Mike Matheson G Jakub Dobes UTIL Nikita Kucherov W Brandon Hagel W Jake Guentzel W Oliver Bjorkstrand,,,,,
1281,5047733044,nickps (38/150),0,116,C Nick Paul C Phillip Danault D Darren Raddysh D Mikey Anderson G Andrei Vasilevskiy UTIL Jake Guentzel W Nikita Kucherov W Brandon Hagel W Brendan Gallagher,,,,,
1281,5047734979,mikebreck1,0,116,C Tage Thompson C Mark Scheifele D Josh Morrissey D Owen Power G Jonathan Quick UTIL Juraj Slafkovsky W Tyler Toffoli W Luke Evangelista W Jimmy Snuggerud,,,,,
1281,5047775013,sami_peja (2/3),0,116,C Jack Hughes C Kirby Dach D Darren Raddysh D Roman Josi G Joel Hofer UTIL Jake Walman W Filip Forsberg W Cole Caufield W Vladimir Tarasenko,,,,,
1281,5047466485,cantfademe (69/150),0,115.99999,C Dylan Cozens C Ryan Hartman D Mike Matheson D Erik Gudbranson G Jonathan Quick UTIL Ridly Greig W Nikita Kucherov W Brady Tkachuk W Brandon Hagel,,,,,
1289,5047641546,I_Slewfoot_U (39/70),0,115.90001,C Connor McDavid C Roope Hintz D Lane Hutson D Dougie Hamilton G Alex Lyon UTIL Vasily Podkolzin W Cole Caufield W Ivan Demidov W Mavrik Bourque,,,,,
1289,5047688553,gmoney_69 (15/50),0,115.90001,C Ryan Hartman C Kirby Dach D Darren Raddysh D Mikey Anderson G Jake Allen UTIL Pavel Buchnevich W Nikita Kucherov W Brandon Hagel W Jake Guentzel,,,,,
1289,5047821080,Cruz55360 (26/100),0,115.90001,C Ryan Hartman C Ryan O'Reilly D Quinn Hughes D Brandt Clarke G Jesper Wallstedt UTIL Vasily Podkolzin W Kirill Kaprizov W Mats Zuccarello W Vladimir Tarasenko,,,,,
1289,5047603384,1035even,0,115.9,C Tage Thompson C Ryan O'Reilly D Jake Walman D Mattias Samuelsson G Joel Hofer UTIL Alex Tuch W Nikita Kucherov W Zach Benson W Vladimir Tarasenko,,,,,
1289,5047489760,giantsquid (3/150),0,115.899994,C Mark Scheifele C Jonathan Toews D Josh Morrissey D Braden Schneider G Alex Lyon UTIL Vasily Podkolzin W Kyle Connor W Zach Hyman W Gabriel Vilardi,,,,,
1289,5047624514,bizzell88 (130/150),0,115.899994,C Tage Thompson C Noah Ostlund D Rasmus Dahlin D Dmitry Orlov G Alex Lyon UTIL Alex Tuch W Josh Doan W Mats Zuccarello W Vladimir Tarasenko,,,,,
1295,5047302747,B_Heals152 (19/150),0,115.8,C Mika Zibanejad C Ryan O'Reilly D Roman Josi D Vladislav Gavrikov G Juuse Saros UTIL Dougie Hamilton W Filip Forsberg W Steven Stamkos W Luke Evangelista,,,,,
1295,5047312221,firefight334 (1/2),0,115.8,C Tim Stuetzle C Ryan O'Reilly D Roman Josi D Mattias Ekholm G Jeremy Swayman UTIL Dylan Cozens W Filip Forsberg W Drake Batherson W Luke Evangelista,,,,,
1295,5047476926,tommienation1 (20/100),0,115.8,C Anthony Cirelli C Ryan McLeod D Darren Raddysh D Philip Broberg G Alex Lyon UTIL Jack Quinn W Nikita Kucherov W Brandon Hagel W Jason Zucker,,,,,
1295,5047338589,brandyn907,0,115.799995,C Roope Hintz C Sean Monahan D Miro Heiskanen D Ivan Provorov G Tristan Jarry UTIL Alex Laferriere W Jason Robertson W Boone Jenner W Jordan Kyrou,,,,,
1299,5047563547,LushyLeanPocket,0,115.70001,C Ryan Hartman C Ryan McLeod D Darren Raddysh D Jake Walman G Alex Lyon UTIL Nikita Kucherov W Brandon Hagel W Jason Zucker W Jack Quinn,,,,,
1299,5047620008,jmkenney2626 (3/5),0,115.70001,C Ryan Hartman C Ryan O'Reilly D Brock Faber D Logan Stanley G Juuse Saros UTIL Filip Forsberg W Kirill Kaprizov W Mats Zuccarello W Luke Evangelista,,,,,
1299,5047314958,BDholla89 (32/150),0,115.700005,C Ryan Hartman C Ryan O'Reilly D Brock Faber D Philip Broberg G Jeremy Swayman UTIL Luke Evangelista W Kirill Kaprizov W Filip Forsberg W Mats Zuccarello,,,,,
1299,5047476983,tommienation1 (77/100),0,115.700005,C Nick Suzuki C Kirby Dach D Darren Raddysh D Roman Josi G Jake Allen UTIL Luke Evangelista W Filip Forsberg W Cole Caufield W Steven Stamkos,,,,,
1299,5047582879,DumbMonkeys27,0,115.700005,C Vincent Trocheck C Phillip Danault D Darren Raddysh D Roman Josi G Tristan Jarry UTIL Alexandre Carrier W Jake Guentzel W Zach Hyman W Vladimir Tarasenko,,,,,
1299,5047641508,I_Slewfoot_U (1/70),0,115.700005,C Jack Hughes C Ryan O'Reilly D Dougie Hamilton D Simon Nemec G Jake Allen UTIL Jesper Bratt W Filip Forsberg W Timo Meier W Mats Zuccarello,,,,,
1299,5047641523,I_Slewfoot_U (16/70),0,115.700005,C Ryan O'Reilly C Kirby Dach D Evan Bouchard D Esa Lindell G Juuse Saros UTIL Connor McDavid W Filip Forsberg W Luke Evangelista W Vasily Podkolzin,,,,,
1299,5047829765,RoobK19 (3/13),0,115.700005,C Jonathan Toews C Kirby Dach D Darren Raddysh D Hampus Lindholm G Andrei Vasilevskiy UTIL Brandon Hagel W Nikita Kucherov W Jake Guentzel W Oliver Bjorkstrand,,,,,
1299,5047568075,THE_PHANTOM_1 (142/150),0,115.7,C Mark Scheifele C Ryan McLeod D Jake Sanderson D Josh Morrissey G Alex Lyon UTIL Jack Quinn W Kyle Connor W Gabriel Vilardi W Josh Anderson,,,,,
1308,5047460811,RobbyGolf (4/8),0,115.60001,C Jack Hughes C Ryan O'Reilly D Quinn Hughes D Darnell Nurse G Jesper Wallstedt UTIL Marcus Foligno W Filip Forsberg W Steven Stamkos W Vladimir Tarasenko,,,,,
1308,5047256516,Casey0504,0,115.600006,C Connor McDavid C Ryan O'Reilly D Ivan Provorov D Mike Matheson G Tristan Jarry UTIL Jack Roslovic W Nikita Kucherov W Luke Evangelista W Vladimir Tarasenko,,,,,
1308,5047314950,BDholla89 (24/150),0,115.600006,C Roope Hintz C Sean Monahan D Miro Heiskanen D Roman Josi G Darcy Kuemper UTIL Mavrik Bourque W Jason Robertson W Boone Jenner W Kent Johnson,,,,,
1308,5047476914,tommienation1 (8/100),0,115.600006,C Anthony Cirelli C Fraser Minten D Darren Raddysh D Jake Walman G Jeremy Swayman UTIL Alex Steeves W Nikita Kucherov W Brandon Hagel W Morgan Geekie,,,,,
1308,5047681255,tical1994 (66/113),0,115.600006,C Mark Scheifele C Roope Hintz D Mattias Ekholm D Nick Blankenburg G Jesper Wallstedt UTIL Kent Johnson W Jason Robertson W Kyle Connor W Jimmy Snuggerud,,,,,
1308,5047821079,Cruz55360 (25/100),0,115.6,C Jack Roslovic C Noah Ostlund D Darren Raddysh D Dougie Hamilton G Jeremy Swayman UTIL Jake Guentzel W Nikita Kucherov W Brandon Hagel W Oliver Bjorkstrand,,,,,
1314,5047411738,PresidentLeach (16/50),0,115.5,C Tim Stuetzle C Shane Pinto D Jake Sanderson D Artem Zub G Eric Comrie UTIL Claude Giroux W Brandon Hagel W Cole Caufield W Fabian Zetterlund,,,,,
1314,5047567983,THE_PHANTOM_1 (50/150),0,115.5,C Anthony Cirelli C Ryan Hartman D Dougie Hamilton D Daemon Hunt G Andrei Vasilevskiy UTIL Simon Nemec W Nikita Kucherov W Brandon Hagel W Timo Meier,,,,,
1314,5047673235,tical1994 (4/113),0,115.5,C Dylan Cozens C Cody Glass D Zach Werenski D Evan Bouchard G Andrei Vasilevskiy UTIL Vladimir Tarasenko W Brady Tkachuk W Arseny Gritsyuk W Ridly Greig,,,,,
1317,5047258073,SkyU27 (3/15),0,115.4,C Anthony Cirelli C Dylan Cozens D Artem Zub D Jake Middleton G Jeremy Swayman UTIL Ridly Greig W Nikita Kucherov W Brady Tkachuk W Brandon Hagel,,,,,
1317,5047489913,40oz-to-Freedom (3/4),0,115.4,C Connor McDavid C Ryan O'Reilly D Brandt Clarke D Nick Blankenburg G Jeremy Swayman UTIL Vasily Podkolzin W Zach Hyman W Filip Forsberg W Luke Evangelista,,,,,
1317,5047624531,bizzell88 (147/150),0,115.4,C Roope Hintz C Ryan Hartman D Charle-Edouard D'Astous D Braden Schneider G Jesper Wallstedt UTIL Jack Quinn W Nikita Kucherov W Brandon Hagel W Jake Guentzel,,,,,
1317,5047517283,thechek182 (6/80),0,115.399994,C Macklin Celebrini C Ryan O'Reilly D Roman Josi D Simon Nemec G Yaroslav Askarov UTIL Filip Forsberg W Jordan Kyrou W Will Smith W Luke Evangelista,,,,,
1321,5047351391,TT8607 (16/50),0,115.3,C Wyatt Johnston C Kirby Dach D Noah Dobson D Brady Skjei G Jake Oettinger UTIL Roope Hintz W Jason Robertson W Matt Duchene W Mavrik Bourque,,,,,
1321,5047688557,gmoney_69 (19/50),0,115.3,C Roope Hintz C Kirby Dach D Miro Heiskanen D Brandt Clarke G Jake Oettinger UTIL Vasily Podkolzin W Jason Robertson W Drake Batherson W Mats Zuccarello,,,,,
1321,5047378704,mbhabes (48/150),0,115.299995,C Ryan Hartman C Ryan O'Reilly D Darren Raddysh D Brady Skjei G Jonathan Quick UTIL Roman Josi W Brandon Hagel W Jake Guentzel W Jonathan Marchessault,,,,,
1321,5047542392,rschindler14 (10/10),0,115.299995,C Mark Scheifele C Alex Laferriere D Josh Morrissey D Owen Power G Tristan Jarry UTIL Corey Perry W Kyle Connor W Adrian Kempe W Alex Iafallo,,,,,
1325,5047263818,OneDropKing (89/150),0,115.20001,C Nick Suzuki C Kirby Dach D Jake Sanderson D J.J. Moser G Alex Lyon UTIL Darren Raddysh W Jason Robertson W Cole Caufield W Jack Quinn,,,,,
