Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
2311,5048168912,mlkidd945,0,78.5,C Mathew Barzal C Andrew Copp D Jakob Chychrun D Tony DeAngelo G Stuart Skinner UTIL Anthony Duclair W Alex DeBrincat W James van Riemsdyk W Lawson Crouse,,,,,
2311,5048391534,Metalrulz (9/9),0,78.5,C Nathan MacKinnon C Brock Nelson D Brett Kulak D Brandon Carlo G Stuart Skinner UTIL JJ Peterka W Martin Necas W Lawson Crouse W Anthony Duclair,,,,,
2311,5048413026,THE_PHANTOM_1 (51/142),0,78.5,C Auston Matthews C Sidney Crosby D Tony DeAngelo D Parker Wotherspoon G Stuart Skinner UTIL Brett Kulak W Bryan Rust W Rickard Rakell W Jonathan Drouin,,,,,
2311,5048497775,jusnit (33/40),0,78.5,C Nazem Kadri C Mason McTavish D Jackson LaCombe D Jacob Trouba G Lukas Dostal UTIL Alex Ovechkin W Cutter Gauthier W Connor Zary W Matvei Gridin,,,,,
2311,5048012990,B_Heals152 (55/142),0,78.49999,C Dylan Strome C John Tavares D John Carlson D Morgan Rielly G Logan Thompson UTIL Alex Ovechkin W Connor McMichael W Ethen Frank W Connor Zary,,,,,
2311,5048526850,sickmonkey1 (3/3),0,78.49999,C Brock Nelson C Barrett Hayton D Morgan Rielly D Sam Malinski G Scott Wedgewood UTIL Martin Necas W Artturi Lehkonen W Valeri Nichushkin W Ross Colton,,,,,
2319,5047959917,ekim8 (2/2),0,78.4,C Nathan MacKinnon C Andrew Copp D Jakob Chychrun D Josh Manson G John Gibson UTIL Nic Dowd W Alex DeBrincat W Ethen Frank W Drew O'Connor,,,,,
2319,5048154691,PresidentLeach (31/50),0,78.4,C Nick Schmaltz C Ben Kindel D Mikhail Sergachev D Sean Durzi G Logan Thompson UTIL Ethen Frank W Dylan Guenther W Clayton Keller W Anthony Mantha,,,,,
2319,5048167427,cantfademe (128/142),0,78.4,C Nathan MacKinnon C Sidney Crosby D Jamie Drysdale D Ian Cole G Stuart Skinner UTIL Rickard Rakell W Bryan Rust W Michael Carcone W Victor Olofsson,,,,,
2319,5048387611,AdrocksBucksWinItAll (23/40),0,78.4,C Dylan Larkin C John Tavares D Jacob Trouba D Morgan Rielly G Karel Vejmelka UTIL Alex DeBrincat W Matthew Knies W James van Riemsdyk W Matias Maccelli,,,,,
2319,5048210095,BJLTNYK (22/142),0,78.399994,C Nathan MacKinnon C Nazem Kadri D MacKenzie Weegar D Brett Kulak G John Gibson UTIL Elias Pettersson W Jake DeBrusk W Brock Boeser W Matvei Gridin,,,,,
2319,5048315025,salatso22 (25/30),0,78.399994,C Brock Nelson C Elias Pettersson D Brandon Montour D Parker Wotherspoon G Joseph Woll UTIL Matthew Schaefer W Valeri Nichushkin W Jake DeBrusk W Ross Colton,,,,,
2319,5048512942,garretthartwell,0,78.399994,C Dylan Strome C Elias Pettersson D Sam Malinski D Josh Manson G Scott Wedgewood UTIL Oliver Ekman-Larsson W Martin Necas W Tom Wilson W James van Riemsdyk,,,,,
2326,5048184556,boozie62,0,78.3,C Nathan MacKinnon C Mikael Backlund D Vince Dunn D Brent Burns G John Gibson UTIL Anders Lee W Eeli Tolvanen W Jordan Eberle W Matt Coronato,,,,,
2326,5047950976,Firedog50 (28/142),0,78.299995,C Nathan MacKinnon C Elias Pettersson D Morgan Rielly D Tom Willander G Ilya Sorokin UTIL Jake DeBrusk W Martin Necas W Brock Boeser W Victor Olofsson,,,,,
2326,5047980920,rahmanisayev,0,78.299995,C Nathan MacKinnon C Mathew Barzal D Brett Kulak D Kevin Bahl G Stuart Skinner UTIL Anthony Duclair W Dylan Guenther W Artturi Lehkonen W Michael Carcone,,,,,
2326,5048161942,bartmeister (1/2),0,78.299995,C Elias Pettersson C John Tavares D Brent Burns D Jake McCabe G Joseph Woll UTIL Jacob Trouba W Martin Necas W Valeri Nichushkin W Beckett Sennecke,,,,,
2326,5048321396,brit33 (32/65),0,78.299995,C Auston Matthews C Dylan Strome D Jakob Chychrun D Samuel Girard G Stuart Skinner UTIL Anthony Beauvillier W Aliaksei Protas W Bobby McMann W Max Domi,,,,,
2326,5048344730,hoosierpack,0,78.299995,C Mathew Barzal C Nazem Kadri D MacKenzie Weegar D Brent Burns G Ilya Sorokin UTIL Dylan Strome W Matthew Knies W Ethen Frank W Ross Colton,,,,,
2326,5048374525,Roger9478,0,78.299995,C Brock Nelson C John Tavares D Matthew Schaefer D Axel Sandin-Pellikka G Philipp Grubauer UTIL Bobby McMann W Dylan Guenther W JJ Peterka W Matthew Knies,,,,,
2326,5048409110,chovie03 (7/10),0,78.299995,C Sidney Crosby C Jack McBain D Jakob Chychrun D Ryker Evans G Stuart Skinner UTIL Ethen Frank W Bryan Rust W Rickard Rakell W Evgeni Malkin,,,,,
2334,5048210174,BJLTNYK (101/142),0,78.200005,C Brock Nelson C Barrett Hayton D Jakob Chychrun D Mikhail Sergachev G Logan Thompson UTIL Dylan Strome W Ryan Leonard W JJ Peterka W Daniil But,,,,,
2334,5047969906,ArtfulPossum (36/70),0,78.2,C Nathan MacKinnon C Mikael Backlund D Cale Makar D Jacob Trouba G Joseph Woll UTIL Yegor Sharangovich W Anthony Duclair W Joel Farabee W Victor Olofsson,,,,,
2334,5048156788,eddhoc,0,78.2,C Nathan MacKinnon C Sidney Crosby D Jacob Trouba D Jake McCabe G Stuart Skinner UTIL Brock Nelson W Anthony Duclair W Justin Brazeau W Egor Chinakhov,,,,,
2334,5048202783,Jammarley13,0,78.2,C Nathan MacKinnon C Sidney Crosby D Rasmus Sandin D Parker Wotherspoon G Stuart Skinner UTIL Victor Olofsson W Bryan Rust W Evgeni Malkin W Justin Brazeau,,,,,
2334,5048262073,micahmbg (1/5),0,78.2,C Brock Nelson C Calum Ritchie D Jakob Chychrun D Sam Malinski G John Gibson UTIL Alex Ovechkin W Valeri Nichushkin W Ethen Frank W Ross Colton,,,,,
2334,5048297790,Marsharks (2/5),0,78.2,C Mathew Barzal C Calum Ritchie D Matthew Schaefer D Jamie Drysdale G Logan Thompson UTIL Sidney Crosby W Bryan Rust W Rickard Rakell W Anthony Duclair,,,,,
2334,5048455077,MoHendy (1/4),0,78.2,C Nathan MacKinnon C Auston Matthews D Jake McCabe D Axel Sandin-Pellikka G Stuart Skinner UTIL Brock Nelson W Lawson Crouse W Victor Olofsson W Marco Kasper,,,,,
2334,5048502072,caseygouldy1 (2/4),0,78.2,C Auston Matthews C Dylan Strome D Martin Fehervary D Ben Chiarot G Dustin Wolf UTIL Ryan Leonard W Artturi Lehkonen W Matthew Knies W Bobby McMann,,,,,
2342,5047951063,Firedog50 (115/142),0,78.100006,C Nathan MacKinnon C Barrett Hayton D Cale Makar D Zach Whitecloud G Philipp Grubauer UTIL Martin Necas W JJ Peterka W Victor Olofsson W Daniil But,,,,,
2342,5048074152,TheSSmith8,0,78.100006,C Nathan MacKinnon C Barrett Hayton D Cale Makar D Zach Whitecloud G Philipp Grubauer UTIL Daniil But W Martin Necas W JJ Peterka W Victor Olofsson,,,,,
2342,5047876223,balking33,0,78.1,C Mikael Backlund C Chandler Stephenson D Josh Manson D Oliver Ekman-Larsson G Karel Vejmelka UTIL Eeli Tolvanen W Alex DeBrincat W Martin Necas W Clayton Keller,,,,,
2342,5048200355,Verdejo38 (1/20),0,78.1,C Mathew Barzal C Matty Beniers D Cale Makar D Jacob Trouba G Logan Thompson UTIL Anthony Duclair W Jared McCann W Anders Lee W Jordan Eberle,,,,,
2342,5048263267,sampoulos1 (4/60),0,78.1,C Brock Nelson C John Tavares D Cale Makar D Tom Willander G Scott Wedgewood UTIL Brock Boeser W Martin Necas W Matias Maccelli W Victor Olofsson,,,,,
2342,5048286644,baker12,0,78.1,C Auston Matthews C J.T. Compher D Brandon Montour D Oliver Ekman-Larsson G Kevin Lankinen UTIL Mikael Backlund W Alex DeBrincat W Jared McCann W Bobby McMann,,,,,
2342,5048335852,MillionDollarPoker (50/60),0,78.1,C Nathan MacKinnon C Dylan Larkin D Moritz Seider D Ian Cole G Stuart Skinner UTIL Victor Olofsson W Lucas Raymond W James van Riemsdyk W Nicholas Robertson,,,,,
2342,5048401478,gmoney_69 (23/50),0,78.1,C Nathan MacKinnon C Matty Beniers D Brent Burns D Brett Kulak G Scott Wedgewood UTIL Martin Necas W Artturi Lehkonen W Victor Olofsson W Nicholas Robertson,,,,,
2342,5048421829,fennergiants (2/4),0,78.1,C Nathan MacKinnon C Mikael Backlund D Travis Sanheim D Hunter Brzustewicz G Philipp Grubauer UTIL Matt Coronato W Martin Necas W Artturi Lehkonen W Yegor Sharangovich,,,,,
2342,5048431506,j8_champs,0,78.1,C Sidney Crosby C John Tavares D Morgan Rielly D Sam Malinski G Scott Wedgewood UTIL Matias Maccelli W Rickard Rakell W Patrick Kane W Jared McCann,,,,,
2352,5048017169,stinkmachine,0,78,C Nathan MacKinnon C Brock Nelson D Josh Manson D Jake McCabe G Stuart Skinner UTIL Ethen Frank W Alex DeBrincat W Anthony Duclair W Nicholas Robertson,,,,,
2352,5048025219,JDark8 (4/5),0,78,C John Tavares C Mikael Granlund D Cale Makar D Jacob Trouba G Lukas Dostal UTIL Jakob Chychrun W Beckett Sennecke W Alex Killorn W Matias Maccelli,,,,,
2352,5048335810,MillionDollarPoker (8/60),0,78,C Nathan MacKinnon C Auston Matthews D Jake McCabe D Tom Willander G Philipp Grubauer UTIL Tom Wilson W JJ Peterka W Anthony Mantha W Victor Olofsson,,,,,
2352,5048457346,doniboost,0,78,C Matty Beniers C Jack McBain D Cale Makar D Brent Burns G Stuart Skinner UTIL Nathan MacKinnon W Ethen Frank W Anthony Beauvillier W Conor Garland,,,,,
2356,5048413044,THE_PHANTOM_1 (69/142),0,77.9,C Sidney Crosby C Noah Cates D Brett Kulak D Parker Wotherspoon G Stuart Skinner UTIL Tom Wilson W Bryan Rust W Rickard Rakell W Evgeni Malkin,,,,,
2356,5048425028,thechek182 (65/70),0,77.9,C Mathew Barzal C Calum Ritchie D Moritz Seider D Matthew Schaefer G Ilya Sorokin UTIL Brock Boeser W Alex DeBrincat W Valeri Nichushkin W Anthony Duclair,,,,,
2356,5048012944,B_Heals152 (9/142),0,77.899994,C Nathan MacKinnon C Dylan Larkin D Tony DeAngelo D Filip Hronek G Ilya Sorokin UTIL Mathew Barzal W Anders Lee W Anthony Duclair W Anthony Mantha,,,,,
2356,5048012964,B_Heals152 (29/142),0,77.899994,C Nathan MacKinnon C Teddy Blueger D John Carlson D Brandon Montour G Philipp Grubauer UTIL Conor Garland W Alex DeBrincat W Eeli Tolvanen W Berkly Catton,,,,,
2356,5048117381,LBDTitan (3/3),0,77.899994,C Dylan Larkin C Mathew Barzal D Oliver Ekman-Larsson D Filip Hronek G Dustin Wolf UTIL Anders Lee W Alex DeBrincat W Lucas Raymond W Anthony Duclair,,,,,
2356,5048159803,KristianFTM (1/2),0,77.899994,C Auston Matthews C Matty Beniers D Jakob Chychrun D Morgan Rielly G Logan Thompson UTIL Jared McCann W Jordan Eberle W Bobby McMann W Max Domi,,,,,
2356,5048236353,thechek182 (19/70),0,77.899994,C Auston Matthews C John Tavares D Moritz Seider D Morgan Rielly G Philipp Grubauer UTIL Jaden Schwartz W Patrick Kane W Matthew Knies W Matias Maccelli,,,,,
2356,5048382048,lacesoutnate (15/15),0,77.899994,C Mason McTavish C Mikael Granlund D Jakob Chychrun D Jake McCabe G Stuart Skinner UTIL Brock Nelson W Cutter Gauthier W Beckett Sennecke W Ross Colton,,,,,
2356,5048401815,mrue24,0,77.899994,C Mathew Barzal C Mason McTavish D Samuel Girard D Brett Kulak G Joseph Woll UTIL Alex Ovechkin W Cutter Gauthier W Tom Wilson W Ross Colton,,,,,
2356,5048411840,corksoaker (36/41),0,77.899994,C Auston Matthews C Brock Nelson D Morgan Rielly D Nate Schmidt G Karel Vejmelka UTIL Nick Schmaltz W Bobby McMann W Lawson Crouse W Max Domi,,,,,
2366,5048059436,ShylaD (2/3),0,77.8,C Nathan MacKinnon C Ben Kindel D Josh Manson D Ben Chiarot G Philipp Grubauer UTIL Brock Nelson W Martin Necas W Ross Colton W Anthony Mantha,,,,,
2366,5048153036,Stree (2/50),0,77.8,C Nathan MacKinnon C Calum Ritchie D Cale Makar D Jamie Drysdale G Ilya Sorokin UTIL Adam Pelech W Martin Necas W Brock Boeser W Victor Olofsson,,,,,
2366,5048321383,brit33 (19/65),0,77.8,C Auston Matthews C John Tavares D Matthew Schaefer D Marcus Pettersson G Dustin Wolf UTIL Clayton Keller W Bobby McMann W Lawson Crouse W Max Domi,,,,,
2366,5048145432,BMOQ,0,77.799995,C Auston Matthews C Brock Nelson D Josh Manson D Oliver Ekman-Larsson G Scott Wedgewood UTIL Jared McCann W Matthew Knies W Ethen Frank W Ross Colton,,,,,
2366,5048257936,FantasyMonster40 (1/2),0,77.799995,C Nathan MacKinnon C Andrew Copp D Jakob Chychrun D Brett Kulak G Stuart Skinner UTIL Dylan Strome W Artturi Lehkonen W Victor Olofsson W Parker Kelly,,,,,
2371,5047969918,ArtfulPossum (48/70),0,77.7,C Mathew Barzal C Matty Beniers D Cale Makar D Matthew Schaefer G Dustin Wolf UTIL Jared McCann W Jordan Eberle W Jaden Schwartz W Anthony Duclair,,,,,
2371,5047990111,OneDropKing (61/142),0,77.7,C Nathan MacKinnon C Calum Ritchie D Cale Makar D Matthew Schaefer G Ilya Sorokin UTIL Filip Hronek W Emil Heineman W Brock Boeser W Drew O'Connor,,,,,
2371,5048167368,cantfademe (69/142),0,77.7,C Auston Matthews C John Tavares D Cale Makar D Oliver Ekman-Larsson G Joseph Woll UTIL Lawson Crouse W Matthew Knies W Bobby McMann W Steven Lorentz,,,,,
2371,5048200834,Verdejo38 (10/20),0,77.7,C Brock Nelson C Elias Pettersson D Cale Makar D Filip Hronek G Scott Wedgewood UTIL Jake DeBrusk W Valeri Nichushkin W Ross Colton W Nicholas Robertson,,,,,
2371,5048403106,nickel16161616 (2/14),0,77.7,C Brock Nelson C Elias Pettersson D Cale Makar D Filip Hronek G Scott Wedgewood UTIL Jake DeBrusk W Valeri Nichushkin W Ross Colton W Nicholas Robertson,,,,,
2371,5048531482,tical1994 (9/63),0,77.7,C Nazem Kadri C Matty Beniers D Cale Makar D Jakob Chychrun G Scott Wedgewood UTIL Jaden Schwartz W Jared McCann W Jordan Eberle W Connor Zary,,,,,
2377,5047990073,OneDropKing (23/142),0,77.6,C Auston Matthews C Sidney Crosby D Matthew Schaefer D Tony DeAngelo G Joseph Woll UTIL Simon Holmstrom W Rickard Rakell W Nicholas Robertson W Jonathan Drouin,,,,,
2377,5048013023,B_Heals152 (88/142),0,77.6,C Sidney Crosby C Nick Schmaltz D Tony DeAngelo D Adam Pelech G Ilya Sorokin UTIL Mikael Backlund W Dylan Guenther W JJ Peterka W Ross Colton,,,,,
2379,5048167406,cantfademe (107/142),0,77.5,C Matty Beniers C Andrew Copp D Cale Makar D Radko Gudas G Dustin Wolf UTIL Jordan Eberle W Alex DeBrincat W Patrick Kane W Jared McCann,,,,,
2379,5048167436,cantfademe (137/142),0,77.5,C Sidney Crosby C Mikael Backlund D Moritz Seider D Jamie Drysdale G Logan Thompson UTIL Yegor Sharangovich W Bryan Rust W Rickard Rakell W Matt Coronato,,,,,
2379,5048217199,Milobutt,0,77.5,C Sidney Crosby C Brock Nelson D Brent Burns D Ryan Pulock G Karel Vejmelka UTIL Anthony Duclair W Lucas Raymond W James van Riemsdyk W Ross Colton,,,,,
2379,5048490978,huddcap (1/2),0,77.5,C Brock Nelson C Mikael Backlund D Mikhail Sergachev D Sam Malinski G Philipp Grubauer UTIL Lucas Raymond W Tom Wilson W Eeli Tolvanen W Ross Colton,,,,,
2379,5047950951,Firedog50 (3/142),0,77.49999,C Nathan MacKinnon C Elias Pettersson D Cale Makar D Filip Hronek G Scott Wedgewood UTIL Brock Boeser W Connor Zary W Victor Olofsson W Linus Karlsson,,,,,
2379,5048041261,bluesguy156 (1/3),0,77.49999,C Nathan MacKinnon C Matty Beniers D Ryan Pulock D Pavel Mintyukov G Karel Vejmelka UTIL Brock Nelson W Jared McCann W Jordan Eberle W Victor Olofsson,,,,,
2379,5048401499,gmoney_69 (44/50),0,77.49999,C Brock Nelson C Mathew Barzal D Cale Makar D Filip Hronek G Scott Wedgewood UTIL Anthony Duclair W Anders Lee W Ross Colton W Victor Olofsson,,,,,
2386,5048136404,chovie03 (3/10),0,77.4,C Nathan MacKinnon C Calum Ritchie D Cale Makar D Zach Whitecloud G Kevin Lankinen UTIL Kyle MacLean W Martin Necas W Jake DeBrusk W Evander Kane,,,,,
2386,5048172329,tommienation1 (74/106),0,77.4,C Auston Matthews C Mason McTavish D Jackson LaCombe D Brandon Montour G Lukas Dostal UTIL Mikael Granlund W Beckett Sennecke W Bobby McMann W Max Domi,,,,,
2386,5048172337,tommienation1 (82/106),0,77.4,C Dylan Strome C Nazem Kadri D Jakob Chychrun D Filip Hronek G Karel Vejmelka UTIL Aliaksei Protas W Alex Ovechkin W Connor Zary W Matvei Gridin,,,,,
2386,5048275957,EricX (73/142),0,77.4,C Nathan MacKinnon C Brock Nelson D Filip Hronek D Brett Kulak G Scott Wedgewood UTIL Elias Pettersson W Jake DeBrusk W Evander Kane W Victor Olofsson,,,,,
2386,5048012954,B_Heals152 (19/142),0,77.399994,C Nathan MacKinnon C Matty Beniers D Jakob Chychrun D Brandon Montour G Scott Wedgewood UTIL Yegor Sharangovich W Matt Coronato W Ross Colton W Adam Klapka,,,,,
2386,5048038191,12PackAbs (8/8),0,77.399994,C Sidney Crosby C Mason McTavish D Jackson LaCombe D Filip Hronek G Stuart Skinner UTIL Elias Pettersson W Bryan Rust W Rickard Rakell W Ryan Strome,,,,,
2386,5048245183,bgfalcon91,0,77.399994,C Nick Schmaltz C Elias Pettersson D John Carlson D Morgan Rielly G Ilya Sorokin UTIL Mikael Backlund W Lucas Raymond W Rickard Rakell W Justin Brazeau,,,,,
2393,5047969932,ArtfulPossum (62/70),0,77.3,C Auston Matthews C Calum Ritchie D Matthew Schaefer D Jacob Trouba G Joseph Woll UTIL Mathew Barzal W Matthew Knies W Emil Heineman W Anthony Duclair,,,,,
2393,5048413050,THE_PHANTOM_1 (75/142),0,77.299995,C Sidney Crosby C Calum Ritchie D Cale Makar D Brett Kulak G Stuart Skinner UTIL Parker Wotherspoon W Bryan Rust W Rickard Rakell W Marco Kasper,,,,,
2393,5048427962,jimcap87 (3/3),0,77.299995,C Nathan MacKinnon C Dylan Larkin D Moritz Seider D Adam Larsson G Ilya Sorokin UTIL Jack Drury W Lucas Raymond W Victor Olofsson W Marco Kasper,,,,,
2396,5048024243,mockingbird9 (2/3),0,77.2,C Nathan MacKinnon C Tommy Novak D Cale Makar D Kris Letang G Stuart Skinner UTIL JJ Peterka W Ethen Frank W Lawson Crouse W Victor Olofsson,,,,,
2396,5048263904,rschindler14 (2/10),0,77.2,C Sidney Crosby C John Tavares D Mikhail Sergachev D Brett Kulak G Philipp Grubauer UTIL Bryan Rust W Rickard Rakell W Matthew Knies W Matias Maccelli,,,,,
2396,5048275913,EricX (29/142),0,77.2,C Dylan Larkin C Jean-Gabriel Pageau D Cale Makar D Ben Chiarot G Ilya Sorokin UTIL Jonathan Drouin W Alex DeBrincat W Lucas Raymond W Simon Holmstrom,,,,,
2396,5048321949,cblystone34,0,77.2,C Brock Nelson C John Tavares D Cale Makar D John Carlson G Karel Vejmelka UTIL Barrett Hayton W Matthew Knies W Ross Colton W Daniil But,,,,,
2396,5048322815,bogey6139 (2/3),0,77.2,C Brock Nelson C Andrew Copp D Jakob Chychrun D Ben Chiarot G Philipp Grubauer UTIL Jean-Gabriel Pageau W Alex DeBrincat W Tom Wilson W Bobby McMann,,,,,
2396,5048513895,OptimusSim,0,77.2,C Nathan MacKinnon C John Tavares D Jamie Oleksiak D Elias-Nils Pettersson G Joseph Woll UTIL Auston Matthews W JJ Peterka W Matt Coronato W Jonathan Drouin,,,,,
2402,5048220446,MissHoth8,0,77.100006,C Nathan MacKinnon C Nazem Kadri D Vince Dunn D Morgan Rielly G Philipp Grubauer UTIL Martin Necas W Matias Maccelli W Connor Zary W Matvei Gridin,,,,,
2402,5047995618,kregs525 (8/18),0,77.1,C Nathan MacKinnon C Jack Drury D Brent Burns D Josh Manson G Scott Wedgewood UTIL Nick Schmaltz W Alex DeBrincat W Parker Kelly W Gavin Brindley,,,,,
2402,5048031793,expostulate (8/10),0,77.1,C Nathan MacKinnon C Mikael Backlund D Brent Burns D Tony DeAngelo G Karel Vejmelka UTIL Yegor Sharangovich W Martin Necas W Ross Colton W Victor Olofsson,,,,,
2402,5048172324,tommienation1 (69/106),0,77.1,C Sidney Crosby C John Tavares D Simon Edvinsson D Cam York G Ilya Sorokin UTIL Rickard Rakell W Bryan Rust W Matthew Knies W Matias Maccelli,,,,,
2402,5048286306,hbyanksman (2/8),0,77.1,C Dylan Larkin C Mikael Backlund D Moritz Seider D Nate Schmidt G Dustin Wolf UTIL Matt Coronato W Alex DeBrincat W Lucas Raymond W Yegor Sharangovich,,,,,
2402,5048297791,Marsharks (3/5),0,77.1,C Auston Matthews C Brock Nelson D Cale Makar D Sam Malinski G Kevin Lankinen UTIL Calum Ritchie W Bobby McMann W Max Domi W Victor Olofsson,,,,,
2402,5048413022,THE_PHANTOM_1 (47/142),0,77.1,C Nathan MacKinnon C Shane Wright D Brett Kulak D Parker Wotherspoon G Philipp Grubauer UTIL Sidney Crosby W Rickard Rakell W Artturi Lehkonen W Kaapo Kakko,,,,,
2402,5048413079,THE_PHANTOM_1 (104/142),0,77.1,C Auston Matthews C Sidney Crosby D John Marino D Parker Wotherspoon G Joseph Woll UTIL Brett Kulak W Bryan Rust W Rickard Rakell W Max Domi,,,,,
2402,5048413098,THE_PHANTOM_1 (123/142),0,77.1,C Nathan MacKinnon C Elias Pettersson D Zeev Buium D Jamie Drysdale G Dustin Wolf UTIL Jake DeBrusk W Travis Konecny W Trevor Zegras W Bobby Brink,,,,,
2402,5048470015,islestyle,0,77.09999,C Brock Nelson C Mathew Barzal D Jakob Chychrun D John Carlson G Ilya Sorokin UTIL Emmitt Finnie W Evgeni Malkin W Anthony Duclair W Max Domi,,,,,
2412,5047951010,Firedog50 (62/142),0,77,C Nathan MacKinnon C Shane Wright D Cale Makar D Brett Kulak G Philipp Grubauer UTIL Yegor Sharangovich W Martin Necas W Kaapo Kakko W Victor Olofsson,,,,,
2412,5048210172,BJLTNYK (99/142),0,77,C Nathan MacKinnon C Jack McBain D Matthew Schaefer D Brent Burns G John Gibson UTIL Calum Ritchie W Dylan Guenther W Emil Heineman W Michael Carcone,,,,,
2412,5048311706,dsutts (5/5),0,77,C Nathan MacKinnon C Jack McBain D Sean Durzi D Ryan Pulock G Joseph Woll UTIL Kaapo Kakko W Dylan Guenther W Artturi Lehkonen W Michael Carcone,,,,,
2412,5048201625,giantsquid (23/142),0,76.99999,C Nathan MacKinnon C Brock Nelson D Tony DeAngelo D Filip Hronek G Dustin Wolf UTIL Victor Olofsson W Martin Necas W Matvei Michkov W Bobby Brink,,,,,
2412,5048210164,BJLTNYK (91/142),0,76.99999,C Elias Pettersson C Nic Dowd D Jakob Chychrun D Brandon Montour G Scott Wedgewood UTIL Brock Boeser W Alex Ovechkin W Jake DeBrusk W Ethen Frank,,,,,
2412,5048428106,claythompson (2/4),0,76.99999,C Sidney Crosby C Mathew Barzal D Matthew Schaefer D Matt Roy G Logan Thompson UTIL Christian Dvorak W Rickard Rakell W Connor McMichael W Marco Kasper,,,,,
2418,5048210171,BJLTNYK (98/142),0,76.9,C Dylan Strome C Jack McBain D Jakob Chychrun D Brandon Montour G Logan Thompson UTIL Ryan Leonard W Dylan Guenther W JJ Peterka W Michael Carcone,,,,,
2418,5048364526,bizzell88 (53/142),0,76.9,C Mikael Backlund C Christian Dvorak D Matthew Schaefer D Mikhail Sergachev G Ilya Sorokin UTIL Mathew Barzal W Lucas Raymond W Anders Lee W Anthony Duclair,,,,,
2418,5047990085,OneDropKing (35/142),0,76.899994,C Dylan Strome C Nazem Kadri D Jakob Chychrun D Filip Hronek G Dustin Wolf UTIL Liam Ohgren W Alex Ovechkin W Ryan Leonard W Lawson Crouse,,,,,
2418,5048268925,Melted,0,76.899994,C Nathan MacKinnon C Dylan Strome D Brent Burns D Martin Fehervary G Stuart Skinner UTIL Matthew Knies W Connor McMichael W Jordan Eberle W James van Riemsdyk,,,,,
2422,5048170455,Seabass1977,0,76.8,C Nathan MacKinnon C Calum Ritchie D Cale Makar D Jacob Trouba G Stuart Skinner UTIL Brett Kulak W Rickard Rakell W Lawson Crouse W Victor Olofsson,,,,,
2422,5048342563,jamonebwa,0,76.8,C Nathan MacKinnon C Calum Ritchie D Cale Makar D Jacob Trouba G Stuart Skinner UTIL Brett Kulak W Rickard Rakell W Lawson Crouse W Victor Olofsson,,,,,
2422,5048485532,brit33 (58/65),0,76.8,C Auston Matthews C Mikael Granlund D Matthew Schaefer D Jacob Trouba G Joseph Woll UTIL Lawson Crouse W Beckett Sennecke W Bobby McMann W Max Domi,,,,,
2422,5048012956,B_Heals152 (21/142),0,76.799995,C Dylan Strome C Morgan Frost D Jakob Chychrun D Tony DeAngelo G Logan Thompson UTIL Tom Wilson W Alex Ovechkin W Yegor Sharangovich W Connor Zary,,,,,
2422,5048210112,BJLTNYK (39/142),0,76.799995,C Brock Nelson C Dylan Strome D Jakob Chychrun D Brett Kulak G Stuart Skinner UTIL Connor McMichael W Valeri Nichushkin W Ryan Leonard W Anthony Duclair,,,,,
2422,5048412979,THE_PHANTOM_1 (4/142),0,76.799995,C Dylan Strome C Jean-Gabriel Pageau D Jakob Chychrun D Jamie Drysdale G Logan Thompson UTIL Alex Ovechkin W Tom Wilson W Ross Colton W Simon Holmstrom,,,,,
2428,5048154700,PresidentLeach (40/50),0,76.700005,C Nathan MacKinnon C Noah Cates D Cam York D Jamie Drysdale G Samuel Ersson UTIL Martin Necas W Alex DeBrincat W Matvei Michkov W Bobby Brink,,,,,
2428,5047973436,stepkid (1/2),0,76.7,C Brock Nelson C Justin Sourdif D John Carlson D Cam York G Logan Thompson UTIL Anthony Duclair W Martin Necas W Ryan Leonard W Connor McMichael,,,,,
2428,5048013070,B_Heals152 (135/142),0,76.7,C Nathan MacKinnon C Nazem Kadri D Matthew Schaefer D Sam Malinski G Joseph Woll UTIL Matt Coronato W Evgeni Malkin W Parker Kelly W Egor Chinakhov,,,,,
2428,5048190320,Blaker283 (4/7),0,76.7,C Sidney Crosby C Calum Ritchie D Matthew Schaefer D Tom Willander G Ilya Sorokin UTIL Emil Heineman W Bryan Rust W Rickard Rakell W Evgeni Malkin,,,,,
2428,5048364595,bizzell88 (122/142),0,76.7,C Auston Matthews C Mason McTavish D Jackson LaCombe D Jake McCabe G Lukas Dostal UTIL Anders Lee W Cutter Gauthier W Beckett Sennecke W Matias Maccelli,,,,,
2428,5048401496,gmoney_69 (41/50),0,76.7,C Nathan MacKinnon C Elias Pettersson D Cale Makar D Tony DeAngelo G Ilya Sorokin UTIL Brock Boeser W Anthony Duclair W Simon Holmstrom W Jonathan Drouin,,,,,
2428,5048446212,nmeyer1983 (12/12),0,76.7,C Mathew Barzal C Dylan Strome D Josh Manson D Brett Kulak G Logan Thompson UTIL Anders Lee W Alex Ovechkin W Tom Wilson W Anthony Duclair,,,,,
2428,5048485538,bperala (4/4),0,76.7,C Brock Nelson C Calum Ritchie D Matthew Schaefer D Zach Whitecloud G Joseph Woll UTIL Sidney Crosby W Rickard Rakell W Valeri Nichushkin W Emil Heineman,,,,,
